cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,20,mean,FSeq,Gauss-Newton,0.01,False,True,True,LT,-11.566,0.181,0.457,0.139
0.2,20,mean,FSeq,Gauss-Newton,0.01,False,True,True,ID,-11.551,0.176,0.478,0.138
0.2,20,mean,FSeq,Gauss-Newton,0.01,False,True,True,LS,-11.343,0.179,0.42,0.146
