Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
0.5,mean,log,FSeq,Gauss-Newton,0.07,False,True,False,LT,-6.942,0.242,0.204,0.176,0.324,0.144,0.915814095374052
0.5,mean,log,FSeq,Gauss-Newton,0.07,False,True,False,ID,-10.239,0.288,0.26,0.193,0.922,0.045,0.915814095374052
0.5,mean,log,FSeq,Gauss-Newton,0.07,False,True,False,LS,-7.522,0.245,0.206,0.184,0.462,0.126,0.915814095374052
