cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,30,closest,CS,ROPE,0.07,False,True,True,LT,-16.775,0.21,-0.364,0.232
0.2,30,closest,CS,ROPE,0.07,False,True,True,ID,-13.37,0.194,-0.38,0.224
0.2,30,closest,CS,ROPE,0.07,False,True,True,LS,-16.106,0.206,-0.32,0.227
