cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,FSlin,ROPE,0.2,False,False,True,LT,-15.984,0.21,-0.31,0.222
0.2,10,FSlin,ROPE,0.2,False,False,True,ID,-15.155,0.199,-0.35,0.222
0.2,10,FSlin,ROPE,0.2,False,False,True,LS,-15.309,0.205,-0.27,0.219
