cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,closest,Observed,CS,ROPE,0.07,False,True,True,LT,-19.66,0.232,-0.49,0.236
0.3,10,closest,Observed,CS,ROPE,0.07,False,True,True,ID,-16.392,0.213,-0.388,0.226
0.3,10,closest,Observed,CS,ROPE,0.07,False,True,True,LS,-19.208,0.228,-0.431,0.232
