Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
0.5,mean,observed,FSlin,ROPE,0.01,False,False,True,LT,-8.722,0.154,0.122,0.142,0.053,0.194,0.1160267182774051
0.5,mean,observed,FSlin,ROPE,0.01,False,False,True,ID,-8.875,0.156,0.121,0.147,0.004,0.192,0.1160267182774051
0.5,mean,observed,FSlin,ROPE,0.01,False,False,True,LS,-8.042,0.149,0.115,0.135,0.074,0.192,0.1160267182774051
