cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,30,CS,ROPE,0.01,False,False,False,LT,-0.828,0.069,-0.244,0.22
0.2,30,CS,ROPE,0.01,False,False,False,ID,-1.384,0.076,-0.308,0.22
0.2,30,CS,ROPE,0.01,False,False,False,LS,-0.814,0.069,-0.277,0.222
