cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,20,CS,ROPE,0.07,True,False,False,LT,-4.683,0.21,0.172,0.155
0.4,20,CS,ROPE,0.07,True,False,False,ID,-7.746,0.256,0.825,0.076
0.4,20,CS,ROPE,0.07,True,False,False,LS,-5.984,0.229,0.487,0.122
