cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,20,closest,CS,Gauss-Newton,0.07,False,False,True,LT,-16.419,0.207,0.362,0.155
0.4,20,closest,CS,Gauss-Newton,0.07,False,False,True,ID,-14.33,0.196,0.44,0.147
0.4,20,closest,CS,Gauss-Newton,0.07,False,False,True,LS,-16.5,0.207,0.334,0.16
