cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,closest,FSlin,ROPE,0.07,False,True,True,LT,-14.356,0.196,-0.493,0.244
0.3,20,closest,FSlin,ROPE,0.07,False,True,True,ID,-11.647,0.176,-0.39,0.228
0.3,20,closest,FSlin,ROPE,0.07,False,True,True,LS,-13.375,0.19,-0.465,0.24
