cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,closest,FSeq,ROPE,0.01,True,True,True,LT,-2.34,0.16,-0.758,0.228
0.2,10,closest,FSeq,ROPE,0.01,True,True,True,ID,-5.576,0.225,-0.199,0.187
0.2,10,closest,FSeq,ROPE,0.01,True,True,True,LS,-1.805,0.148,-0.102,0.18
