cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,20,closest,FSeq,ROPE,0.07,True,True,False,LT,-0.982,0.074,-0.143,0.207
0.2,20,closest,FSeq,ROPE,0.07,True,True,False,ID,-2.104,0.091,-0.196,0.212
0.2,20,closest,FSeq,ROPE,0.07,True,True,False,LS,-0.93,0.073,-0.17,0.21
