cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,closest,FSeq,Gauss-Newton,0.01,True,False,False,LT,-12.378,0.185,0.768,0.091
0.3,20,closest,FSeq,Gauss-Newton,0.01,True,False,False,ID,-10.053,0.171,0.871,0.068
0.3,20,closest,FSeq,Gauss-Newton,0.01,True,False,False,LS,-12.1,0.182,0.762,0.093
