cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,closest,observed,FSlin,ROPE,0.2,False,False,True,LT,-4.09,0.181,-0.679,0.237
0.3,20,closest,observed,FSlin,ROPE,0.2,False,False,True,ID,-7.59,0.246,-1.114,0.279
0.3,20,closest,observed,FSlin,ROPE,0.2,False,False,True,LS,-4.522,0.193,-0.824,0.242
