cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,closest,FSlin,ROPE,0.2,False,True,False,LT,-0.203,0.055,-0.004,0.198
0.2,10,closest,FSlin,ROPE,0.2,False,True,False,ID,-1.737,0.084,-0.148,0.208
0.2,10,closest,FSlin,ROPE,0.2,False,True,False,LS,-0.139,0.054,-0.033,0.199
