cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,30,closest,CS,ROPE,0.2,True,False,True,LT,-17.53,0.223,-0.458,0.236
0.2,30,closest,CS,ROPE,0.2,True,False,True,ID,-14.646,0.204,-0.375,0.226
0.2,30,closest,CS,ROPE,0.2,True,False,True,LS,-16.624,0.218,-0.412,0.23
