cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,closest,CS,Gauss-Newton,0.01,False,False,False,LT,-22.454,0.25,-1.035,0.278
0.3,10,closest,CS,Gauss-Newton,0.01,False,False,False,ID,-22.78,0.248,-0.905,0.277
0.3,10,closest,CS,Gauss-Newton,0.01,False,False,False,LS,-22.393,0.25,-1.058,0.281
