cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,20,mean,CS,ROPE,0.07,True,False,False,LT,-4.142,0.2,-1.209,0.273
0.2,20,mean,CS,ROPE,0.07,True,False,False,ID,-7.748,0.262,-1.678,0.313
0.2,20,mean,CS,ROPE,0.07,True,False,False,LS,-5.485,0.225,-1.518,0.293
