cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,20,mean,FSeq,ROPE,0.01,False,True,False,LT,-4.468,0.202,-1.414,0.284
0.4,20,mean,FSeq,ROPE,0.01,False,True,False,ID,-7.486,0.25,-1.816,0.316
0.4,20,mean,FSeq,ROPE,0.01,False,True,False,LS,-6.097,0.228,-1.744,0.307
