Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
2.5,mean,log,FSlin,Gauss-Newton,0.07,True,False,True,LT,-6.572,0.237,0.2,0.152,-0.004,0.176,0.9817918260951536
2.5,mean,log,FSlin,Gauss-Newton,0.07,True,False,True,ID,-9.087,0.278,0.25,0.15,0.908,0.051,0.9817918260951536
2.5,mean,log,FSlin,Gauss-Newton,0.07,True,False,True,LS,-6.386,0.242,0.2,0.152,0.319,0.146,0.9817918260951536
