cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,20,mean,CS,Gauss-Newton,0.01,False,True,False,LT,-21.275,0.242,-0.826,0.262
0.4,20,mean,CS,Gauss-Newton,0.01,False,True,False,ID,-22.11,0.241,-0.786,0.266
0.4,20,mean,CS,Gauss-Newton,0.01,False,True,False,LS,-21.208,0.242,-0.888,0.266
