cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,mean,CS,ROPE,0.07,True,True,False,LT,-4.339,0.202,-1.22,0.273
0.3,10,mean,CS,ROPE,0.07,True,True,False,ID,-7.509,0.258,-1.813,0.312
0.3,10,mean,CS,ROPE,0.07,True,True,False,LS,-5.614,0.224,-1.504,0.293
