cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,10,closest,FSlin,Gauss-Newton,0.2,False,False,True,LT,-16.539,0.212,0.467,0.137
0.4,10,closest,FSlin,Gauss-Newton,0.2,False,False,True,ID,-13.823,0.196,0.587,0.122
0.4,10,closest,FSlin,Gauss-Newton,0.2,False,False,True,LS,-16.204,0.21,0.48,0.135
