cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,CS,ROPE,0.01,True,False,False,LT,-0.546,0.063,-0.064,0.206
0.3,10,CS,ROPE,0.01,True,False,False,ID,-2.264,0.09,-0.226,0.208
0.3,10,CS,ROPE,0.01,True,False,False,LS,-0.591,0.063,-0.102,0.208
