cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,30,closest,CS,Gauss-Newton,0.01,True,False,False,LT,-7.1,0.244,0.128,0.162
0.3,30,closest,CS,Gauss-Newton,0.01,True,False,False,ID,-9.272,0.282,0.929,0.046
0.3,30,closest,CS,Gauss-Newton,0.01,True,False,False,LS,-7.762,0.252,0.318,0.144
