cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,10,closest,FSlin,Gauss-Newton,0.07,False,True,True,LT,-19.094,0.229,-0.172,0.212
0.4,10,closest,FSlin,Gauss-Newton,0.07,False,True,True,ID,-19.118,0.228,-0.19,0.209
0.4,10,closest,FSlin,Gauss-Newton,0.07,False,True,True,LS,-19.026,0.228,-0.182,0.214
