cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,closest,FSlin,ROPE,0.01,True,False,True,LT,-18.197,0.22,-0.517,0.238
0.3,20,closest,FSlin,ROPE,0.01,True,False,True,ID,-17.491,0.214,-0.503,0.235
0.3,20,closest,FSlin,ROPE,0.01,True,False,True,LS,-17.07,0.214,-0.466,0.233
