cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,30,FSlin,ROPE,0.07,False,False,True,LT,-3.192,0.18,-1.142,0.252
0.3,30,FSlin,ROPE,0.07,False,False,True,ID,-4.992,0.214,-0.168,0.186
0.3,30,FSlin,ROPE,0.07,False,False,True,LS,-2.161,0.157,-0.374,0.2
