cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,30,mean,observed,FSeq,ROPE,0.07,True,True,False,LT,-5.021,0.215,-1.332,0.285
0.3,30,mean,observed,FSeq,ROPE,0.07,True,True,False,ID,-8.927,0.273,-1.839,0.329
0.3,30,mean,observed,FSeq,ROPE,0.07,True,True,False,LS,-6.658,0.24,-1.681,0.305
