cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,CS,Gauss-Newton,0.2,True,True,False,LT,-7.082,0.242,0.126,0.163
0.3,20,CS,Gauss-Newton,0.2,True,True,False,ID,-9.281,0.279,0.88,0.06
0.3,20,CS,Gauss-Newton,0.2,True,True,False,LS,-7.138,0.249,0.428,0.13
