cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,20,CS,ROPE,0.01,False,True,False,LT,-5.179,0.216,0.276,0.15
0.4,20,CS,ROPE,0.01,False,True,False,ID,-8.773,0.268,0.882,0.056
0.4,20,CS,ROPE,0.01,False,True,False,LS,-7.056,0.243,0.496,0.124
