Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
0.5,mean,observed,FSlin,Gauss-Newton,0.2,False,False,False,LT,-6.54,0.238,0.194,0.166,0.076,0.168,0.919627569827572
0.5,mean,observed,FSlin,Gauss-Newton,0.2,False,False,False,ID,-8.886,0.274,0.232,0.163,0.953,0.036,0.919627569827572
0.5,mean,observed,FSlin,Gauss-Newton,0.2,False,False,False,LS,-6.609,0.238,0.191,0.167,0.374,0.139,0.919627569827572
