cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,mean,Observed,CS,ROPE,0.07,True,True,False,LT,-0.925,0.072,0.019,0.196
0.3,10,mean,Observed,CS,ROPE,0.07,True,True,False,ID,-2.651,0.095,-0.114,0.201
0.3,10,mean,Observed,CS,ROPE,0.07,True,True,False,LS,-0.908,0.071,-0.01,0.198
