cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,CS,ROPE,0.07,True,True,False,LT,-4.454,0.204,0.065,0.161
0.2,10,CS,ROPE,0.07,True,True,False,ID,-7.434,0.257,0.764,0.081
0.2,10,CS,ROPE,0.07,True,True,False,LS,-5.534,0.222,0.43,0.128
