cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,20,mean,log-defined,FSlin,Gauss-Newton,0.01,False,True,True,LT,-9.206,0.274,-2.14,0.333
0.2,20,mean,log-defined,FSlin,Gauss-Newton,0.01,False,True,True,ID,-13.518,0.318,-2.714,0.369
0.2,20,mean,log-defined,FSlin,Gauss-Newton,0.01,False,True,True,LS,-10.574,0.286,-2.242,0.346
