cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,mean,CS,Gauss-Newton,0.01,False,True,False,LT,-4.982,0.209,-1.672,0.298
0.3,10,mean,CS,Gauss-Newton,0.01,False,True,False,ID,-7.708,0.249,-2.098,0.332
0.3,10,mean,CS,Gauss-Newton,0.01,False,True,False,LS,-6.502,0.232,-1.894,0.316
