x,y,z,t,HCPHQP,PRPHQP,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCPHIP,PRPHIP,HCP1IP,PRP1IP,HCP2IP,PRP2IP
107735.816,183297.8315,27.1504875,40762.93,44.7,20.9,71.7,43.9,73.1,67.7,1,0.96,1.03,0.2,1.35,-3.29
107735.5656,183298.2034,27.15,40763.07,44.8,21,71.1,44.1,72.3,66.9,1,0.96,1.03,0.2,1.36,-3.27
107735.4413,183298.388,27.15,40763.16,44.9,21.4,71.1,44.6,71.5,66.4,1,0.96,1.03,0.19,1.36,-3.3
107735.3047,183298.591,27.15,40763.25,45,21.8,70.7,45,70.7,66.3,1,0.96,1.03,0.19,1.35,-3.36
107735.1189,183298.8671,27.15,40763.35,45,22.1,70.3,45.2,69.7,66.2,1,0.96,1.03,0.18,1.35,-3.41
107734.9795,183299.0742,27.15,40763.45,45,22.1,70.3,45.2,68.9,66,1,0.96,1.03,0.18,1.36,-3.44
107734.8172,183299.3153,27.15,40763.56,44.8,22,69.2,44.9,68.4,65.9,1,0.96,1.03,0.17,1.37,-3.46
107734.6622,183299.5455,27.15,40763.65,44.2,22,68.1,44.6,68.3,65.6,1,0.96,1.02,0.17,1.37,-3.45
107734.5033,183299.7813,27.15,40763.75,43.6,22,67.3,44.3,68.5,65.3,1,0.96,1.02,0.17,1.34,-3.43
107734.3465,183300.0139,27.15,40763.85,43.3,21.8,67.1,43.9,68.8,64.9,1,0.96,1.02,0.18,1.32,-3.39
107734.2055,183300.2229,27.15,40763.95,43.2,21.5,67.1,43.3,69.3,64.4,1,0.96,1.02,0.19,1.31,-3.35
107734.0028,183300.5228,27.1468397,40764.06,42.9,21.1,67.2,42.7,70.1,64.3,1,0.96,1.02,0.19,1.32,-3.37
107733.8767,183300.7092,27.1468397,40764.16,42.6,21,67.5,42.6,70.9,64.3,1,0.96,1.02,0.19,1.32,-3.37
107733.7185,183300.9428,27.1406367,40764.26,42.7,21,68,42.8,71.3,64.5,1,0.96,1.02,0.18,1.31,-3.44
107733.5331,183301.2162,27.1209707,40764.36,43,21,68.6,43.1,71.4,64.5,1,0.96,1.03,0.17,1.32,-3.47
107733.3945,183301.4202,27.1209707,40764.46,43.3,21.1,68.9,43.4,71.1,64.3,1,0.95,1.03,0.17,1.34,-3.45
107733.2525,183301.6291,27.1087077,40764.56,43.6,21.5,68.9,43.9,70.3,64.3,1,0.95,1.03,0.17,1.35,-3.41
107733.0818,183301.88,27.0956247,40764.66,44.1,22.3,68.7,44.9,69.4,64.3,1,0.95,1.03,0.18,1.34,-3.39
107732.9421,183302.0849,27.0823217,40764.76,44.8,23.2,68.6,46.2,68.2,64.2,1,0.95,1.03,0.18,1.33,-3.42
107732.7566,183302.357,27.0693987,40764.86,45.3,23.9,68.8,47.2,67.1,64.4,1,0.95,1.03,0.17,1.34,-3.47
107732.6178,183302.5601,27.0574557,40764.96,45.7,24.3,68.8,47.2,66.1,65.3,1,0.95,1.03,0.17,1.34,-3.49
107732.4451,183302.8129,27.043,40765.08,46,24.4,69.6,47.9,65.8,66.9,1,0.95,1.03,0.16,1.33,-3.43
107732.2798,183303.0545,27.034,40765.17,46,24.2,69.7,47.8,67.4,67.1,1,0.95,1.03,0.17,1.33,-3.36
107732.1436,183303.2535,27.025,40765.27,45.9,23.9,69.9,47.6,68.2,67.2,1,0.96,1.03,0.18,1.35,-3.31
107732.0347,183303.4125,27.015,40765.35,45.8,23.5,70.4,47.3,68.2,67.2,1,0.96,1.03,0.19,1.35,-3.31
107731.8518,183303.6792,27.005,40765.45,45.8,23.1,70.8,46.9,68.6,66.8,1,0.96,1.03,0.19,1.37,-3.25
107731.7114,183303.8838,26.994,40765.55,45.7,22.8,70.6,46.4,68.7,66.5,1,0.96,1.03,0.2,1.35,-3.27
107731.5593,183304.1053,26.985,40765.65,45.5,22.6,70,46,68.8,66.5,1,0.96,1.03,0.19,1.33,-3.27
107731.4038,183304.3315,26.975,40765.75,45.4,22.7,69.5,46,68.7,66,1,0.96,1.03,0.19,1.34,-3.3
107731.2647,183304.5338,26.965,40765.85,45.4,22.8,69.5,46.2,68.6,65.7,1,0.95,1.03,0.18,1.34,-3.31
107731.0962,183304.7785,26.955,40765.95,45.4,23,69.6,46.6,68.6,66,1,0.95,1.03,0.18,1.34,-3.29
107730.9573,183304.9801,26.944,40766.05,45.5,23.1,70.5,46.8,68.4,66,1,0.95,1.03,0.19,1.34,-3.29
107730.7718,183305.2488,26.934,40766.15,45.7,23.1,70.7,46.8,68.2,66.9,1,0.95,1.03,0.2,1.35,-3.25
107730.6326,183305.4504,26.924,40766.25,45.7,23.1,70.6,46.7,68.5,66.9,1,0.95,1.03,0.21,1.36,-3.25
107730.4932,183305.6519,26.914,40766.35,45.6,23.1,70.5,46.7,68.9,67.1,1,0.95,1.03,0.21,1.36,-3.26
107730.3071,183305.9209,26.904,40766.45,45.5,23.2,70.3,46.8,69.1,67.1,1,0.95,1.03,0.2,1.35,-3.3
107730.1674,183306.1228,26.894,40766.55,45.8,23.5,70.1,46.9,68.9,66.9,1,0.95,1.03,0.19,1.33,-3.32
107730.0274,183306.325,26.884,40766.65,46.1,23.8,69.6,47.1,68.2,66.8,1,0.95,1.03,0.19,1.33,-3.31
107729.8406,183306.5952,26.874,40766.75,46.3,24.2,69.4,47.6,67.5,66.7,1,0.96,1.02,0.19,1.33,-3.33
107729.7006,183306.798,26.864,40766.85,46.6,24.7,69.4,47.6,67,66.5,1,0.96,1.02,0.19,1.33,-3.4
107729.5607,183307.0008,26.854,40766.95,47,25.2,69.7,48.4,66.8,66.7,1,0.96,1.02,0.19,1.32,-3.47
107729.3587,183307.2942,26.8414112,40767.06,47.4,25.4,71.1,49.5,67.2,68.1,1,0.96,1.02,0.17,1.31,-3.46
107729.2484,183307.4548,26.8306013,40767.14,47.8,25.4,71.7,49.8,67.2,68.1,1,0.95,1.02,0.16,1.31,-3.46
107729.1105,183307.6559,26.8306013,40767.24,48,25.3,72,49.9,67,68.8,1,0.96,1.02,0.16,1.33,-3.44
107728.9253,183307.9267,26.8070375,40767.34,48,25.3,72.1,49.9,66.8,69,1,0.96,1.02,0.16,1.33,-3.51
107728.7825,183308.1361,26.7938625,40767.44,48,25.5,72.1,50,66.7,68.4,1,0.95,1.02,0.16,1.32,-3.54
107728.6436,183308.34,26.7813875,40767.54,48,25.6,72,50.1,66.7,68.4,1,0.95,1.03,0.16,1.31,-3.54
107728.4762,183308.5865,26.7702125,40767.64,48,25.6,71.9,50.1,66.8,67.7,1,0.95,1.03,0.15,1.31,-3.53
107728.3004,183308.846,26.7609375,40767.74,48.1,25.6,71.5,49.9,66.6,67.4,1,0.95,1.03,0.16,1.32,-3.51
107728.1591,183309.0551,26.7541625,40767.84,48.1,25.6,71,49.8,66,67.1,1,0.95,1.03,0.16,1.32,-3.41
107728.0173,183309.2654,26.7504875,40767.94,47.9,25.7,71,49.8,65.5,67.1,1,0.95,1.03,0.17,1.3,-3.41
107727.863,183309.4947,26.75,40768.02,47.9,25.8,70.3,49.8,65.4,66.9,1,0.95,1.02,0.17,1.29,-3.37
107727.7266,183309.6977,26.75,40768.11,47.8,25.8,70,49.7,65.4,66.8,1,0.95,1.02,0.18,1.3,-3.36
107727.5883,183309.9041,26.75,40768.21,47.8,25.7,70,49.6,65.4,66.6,1,0.95,1.02,0.18,1.32,-3.38
107727.407,183310.1752,26.75,40768.31,47.6,25.4,70.1,49.3,65.2,66.3,1,0.95,1.02,0.18,1.32,-3.39
107727.2512,183310.4088,26.75,40768.41,47.4,25.2,70.1,49,65.1,66,1,0.95,1.02,0.18,1.33,-3.39
107727.1125,183310.6171,26.75,40768.51,47.1,25.1,70.3,49,65.1,66,1,0.95,1.02,0.18,1.35,-3.38
107726.9427,183310.8728,26.75,40768.61,46.8,25.1,70.2,48.8,65.1,66,1,0.95,1.02,0.18,1.35,-3.34
107726.7696,183311.1343,26.75,40768.72,46.6,25.2,69.4,48.8,65.2,65.7,1,0.95,1.02,0.18,1.34,-3.33
107726.6432,183311.3256,26.75,40768.81,46.6,25.4,69.4,49,65.2,65.5,1,0.95,1.02,0.19,1.33,-3.36
107726.4558,183311.6102,26.75,40768.91,46.8,25.7,69.3,49.2,64.9,65.5,1,0.95,1.03,0.18,1.33,-3.42
107726.2482,183311.9271,26.7493016,40769.06,47.2,25.9,69.7,49.4,64.5,65.4,1,0.94,1.03,0.16,1.32,-3.44
107726.0817,183312.1822,26.7398624,40769.16,47.6,26.1,69.7,49.5,64,65.2,1,0.94,1.03,0.16,1.32,-3.42
107725.9245,183312.4239,26.7308104,40769.26,47.9,26.2,69.6,49.7,63.5,64.9,1,0.95,1.03,0.17,1.32,-3.39
107725.7921,183312.6282,26.683,40769.36,47.8,26.4,69.6,49.9,63.1,64.7,1,0.95,1.03,0.18,1.3,-3.37
107725.6187,183312.8964,26.663,40769.46,47.7,26.4,68.9,50.2,62.9,64.9,1,0.95,1.03,0.18,1.29,-3.4
107725.4515,183313.1558,26.653,40769.56,47.6,26.3,69,50.3,62.7,65.2,1,0.95,1.02,0.18,1.3,-3.47
107725.3118,183313.3729,26.645,40769.66,47.5,26,69.2,50.1,62.6,65.6,1,0.95,1.02,0.16,1.31,-3.5
107725.1582,183313.6118,26.6681504,40769.76,47.2,25.6,69.1,49.6,62.7,65.8,1,0.95,1.02,0.15,1.3,-3.46
107725.0201,183313.8264,26.6681504,40769.86,46.9,25.1,69.1,49.6,63,65.8,1,0.95,1.02,0.15,1.3,-3.37
107724.8362,183314.112,26.64801307,40769.96,46.6,24.8,68.9,48.9,63.2,65.6,1,0.95,1.02,0.16,1.3,-3.29
107724.6581,183314.388,26.63935897,40770.09,46.4,24.8,68,48,63.2,65.5,1,0.95,1.03,0.19,1.31,-3.28
107724.5437,183314.5651,26.6301613,40770.17,46.4,24.9,67.7,47.9,62.8,65.3,1,0.95,1.03,0.19,1.33,-3.35
107724.3602,183314.8483,26.6212103,40770.27,46.5,25.1,67.7,48,62,64.8,1,0.95,1.02,0.17,1.33,-3.45
107724.2097,183315.0801,26.61230597,40770.38,46.4,25.2,67.8,48,61.2,64,1,0.95,1.03,0.15,1.32,-3.52
107724.0442,183315.3345,26.6032483,40770.49,46.2,25.3,67.5,48.1,60.8,62.9,1,0.95,1.03,0.14,1.31,-3.48
107723.9112,183315.5387,26.5938373,40770.56,46,25.6,67,48.2,60.7,62.9,1,0.95,1.03,0.15,1.3,-3.48
107723.7688,183315.7571,26.5828384,40770.66,46.1,25.6,66.5,48.4,60.5,62.8,1,0.95,1.02,0.16,1.28,-3.36
107723.599,183316.0177,26.5731553,40770.76,46.2,25.4,66.5,48.2,60,62.7,1,0.95,1.02,0.18,1.27,-3.23
107723.4561,183316.2371,26.5614843,40770.86,46.1,25,66.5,47.7,60,62.7,1,0.95,1.02,0.21,1.27,-3.23
107723.2866,183316.4976,26.4702125,40770.96,45.6,24.6,66.2,47.2,60.1,63.7,1,0.95,1.02,0.23,1.28,-3.42
107723.1274,183316.7427,26.5413088,40771.05,45,24.3,66.2,47.2,60.5,63.7,1,0.95,1.02,0.23,1.3,-3.42
107721.5461,183319.1995,26.32909623,40772.06,44.6,24.1,65.6,46.7,59.4,61.8,1,0.95,1.02,0.18,1.31,-3.49
107721.4488,183319.3512,26.32909623,40772.12,44.5,24,65.6,46.7,59.4,61.8,1,0.95,1.02,0.17,1.32,-3.49
107721.3354,183319.5282,26.3182039,40772.19,44.4,23.9,65.3,46.7,59.9,62.7,1,0.95,1.03,0.17,1.3,-3.07
107721.222,183319.7051,26.30713093,40772.26,44.2,23.9,65.1,46.4,59.5,61.6,1,0.95,1.03,0.17,1.32,-3.46
107721.0926,183319.907,26.30713093,40772.34,44.1,23.8,65.1,46.1,59.5,60.3,1,0.95,1.02,0.17,1.32,-3.04
107720.9635,183320.1084,26.2967517,40772.42,44.1,24.1,65.8,46.9,54.9,59.7,1,0.95,1.02,0.24,1.24,-3.05
107720.9151,183320.1838,26.29038613,40772.45,44.7,24.1,65.8,46.9,54.9,59.7,1,0.95,1.02,0.24,1.24,-3.05
107720.8347,183320.3091,26.29038613,40772.5,44.7,24.1,61.8,45.7,54.8,59.4,1,0.95,1.02,0.22,1.26,-3.08
107719.9985,183321.606,26.254,40773.03,44,23.6,65.3,44.8,56.4,61,1,0.95,1.03,0.21,1.3,-3.29
107719.9099,183321.7404,26.242,40773.11,44,23.4,63.9,44.9,55.5,58.9,1,0.95,1.03,0.2,1.3,-3.13
107719.8221,183321.871,26.242,40773.18,44.1,23.4,63.3,46,54.8,59.6,1,0.95,1.02,0.19,1.29,-3.28
107719.7802,183321.9329,26.242,40773.21,44.1,23.4,62.9,45.8,54.8,59.1,1,0.95,1.02,0.19,1.29,-3.26
107719.736,183321.9979,26.232,40773.24,43.8,23.5,62.9,45.6,54.3,59.1,1,0.95,1.02,0.18,1.28,-3.26
107719.6898,183322.0657,26.232,40773.27,43.4,23.5,62.4,45.4,54.3,58.7,1,0.95,1.02,0.19,1.28,-3.27
107719.6419,183322.1358,26.232,40773.3,43,23.5,62.4,45.2,54.3,58.2,1,0.95,1.02,0.19,1.28,-3.27
107719.5585,183322.2571,26.222,40773.35,42.8,23.5,61.8,44.8,54.2,57.5,1,0.95,1.02,0.2,1.3,-3.24
107719.4895,183322.3573,26.222,40773.39,42.6,23.3,60.9,44.2,54,56.9,1,0.94,1.03,0.19,1.31,-3.18
107719.4009,183322.4851,26.212,40773.44,42.2,23.1,60.9,43.8,54,56.5,1,0.94,1.03,0.2,1.31,-3.11
107719.2929,183322.6401,26.202,40773.5,41.8,22.9,60.3,43.6,53.6,56.1,1,0.95,1.03,0.2,1.32,-3.08
107719.2026,183322.7689,26.202,40773.55,41.7,22.7,60.2,43.6,52.8,56.1,1,0.95,1.02,0.21,1.31,-3.08
107719.0779,183322.9456,26.192,40773.62,41.6,22.4,60.1,43.3,51.9,55.3,1,0.95,1.02,0.22,1.29,-3.15
107718.9667,183323.1002,26.1017219,40773.68,41.3,22.2,59.2,42.6,50.9,54.1,1,0.95,1.02,0.21,1.3,-3.29
107718.8581,183323.2492,26.1017219,40773.75,40.7,22.2,57.5,42,50.9,54.1,1,0.95,1.02,0.2,1.3,-3.29
107718.7502,183323.3951,26.0875,40773.82,40.1,22.5,55.9,41.6,49.9,53,1,0.94,1.02,0.16,1.32,-3.42
107718.6158,183323.5715,26.0767279,40773.9,39.5,22.8,55.9,41.1,49.2,51.9,1,0.93,1.02,0.13,1.33,-3.53
107718.3213,183323.9404,26.0653,40774.06,38.9,22.7,54.1,40,51.5,50.3,1,0.93,1.03,0.12,1.31,-3.41
107718.2072,183324.0767,26.0572,40774.14,38,21.9,53.8,38.7,52.6,48.1,1,0.93,1.05,0.13,1.31,-3.42
107718.0025,183324.3122,26.124,40774.23,37,19.2,53.5,34,50.8,46.6,1,0.93,1.04,0.15,1.33,-3.56
107717.9455,183324.3761,26.124,40774.26,36.2,18.3,52.4,34,48.3,45.2,1,0.94,1.03,0.15,1.28,-3.72
107717.8926,183324.4345,26.116,40774.29,35.8,18.1,49.7,34.2,48.3,45.2,1,0.94,1.04,0.14,1.28,-3.72
107717.8437,183324.4881,26.116,40774.32,35.5,18.6,50.9,36.9,49.3,48.7,1,0.93,1.03,0.13,1.32,-3.66
107717.7957,183324.5404,26.116,40774.35,35.1,20.2,49.7,35.1,49.3,48.7,1,0.94,1.04,0.12,1.32,-3.66
107717.716,183324.6261,26.108,40774.4,34.7,19.2,49.7,35.1,48.1,44.7,1,0.93,1.04,0.12,1.31,-3.84
107717.5962,183324.7529,26.105,40774.46,34.5,19.8,49.6,36,47.4,45.4,1,0.94,1.03,0.1,1.29,-3.89
107717.4183,183324.9378,25.65,40774.55,34.5,19.9,50.5,36.4,47.4,46.4,1,0.94,1.03,0.09,1.29,-3.83
107717.2651,183325.095,25.65,40774.64,34.5,19.4,51.6,36,47.6,46.4,1,0.94,1.02,0.08,1.27,-3.83
107717.0478,183325.3175,25.65,40774.75,34.6,18.6,52.1,35.1,48.3,47,1,0.94,1.02,0.1,1.28,-3.69
107716.8682,183325.5023,25.65,40774.85,34.6,18.2,52.1,34.3,48.9,46.6,1,0.94,1.02,0.13,1.3,-3.52
107716.6826,183325.6947,26.047,40774.95,34.6,18.1,51.7,33.7,48.6,45.5,1,0.95,1.02,0.17,1.29,-3.44
107716.4393,183325.9489,26.039,40775.07,34.4,18.2,49.3,33.6,46.2,43.1,1,0.95,1.04,0.17,1.29,-3.58
107716.2925,183326.1039,26.032,40775.16,34,18.4,47.1,33.6,43,42.9,1,0.94,1.04,0.14,1.28,-3.6
107716.1434,183326.263,26.026,40775.26,33.4,18.5,47.1,33.8,44,43.3,1,0.94,1.03,0.12,1.31,-3.57
107715.9665,183326.455,26.015,40775.35,33,18.4,47.2,33.8,43.6,43.5,1,0.94,1.03,0.12,1.31,-3.43
107715.8173,183326.6212,26.011,40775.45,32.9,18.1,47.6,33.5,43.7,43,1,0.94,1.04,0.14,1.29,-3.41
107715.7084,183326.7458,26.006,40775.55,32.8,17.6,47.5,32.9,43.7,43,1,0.94,1.05,0.17,1.29,-3.41
107715.5914,183326.8843,26,40775.65,32.2,17,46.8,32,43.9,42.3,1,0.94,1.04,0.18,1.29,-3.46
107715.4532,183327.0566,25.988,40775.75,31.5,16.7,45.8,31.3,43.8,41.4,1,0.95,1.03,0.16,1.29,-3.52
107715.3536,183327.1901,25.982,40775.85,31,16.8,44.9,30.9,43.1,40.5,1,0.94,1.03,0.14,1.28,-3.54
107715.2124,183327.3971,25.975,40775.95,30.9,16.9,44.1,30.8,42.3,39.7,1,0.94,1.03,0.13,1.28,-3.49
107715.0933,183327.5915,25.968,40776.06,30.7,16.9,43.6,30.8,41.6,39.2,1,0.94,1.03,0.14,1.29,-3.39
107714.9792,183327.7968,25.96,40776.16,30.3,16.7,43.6,30.5,41,39.1,1,0.94,1.03,0.16,1.3,-3.22
107714.8878,183327.9772,25.9436616,40776.26,29.9,16.3,43.3,30.2,40.6,39.1,1,0.94,1.03,0.18,1.29,-3.05
107714.7667,183328.2412,25.9436616,40776.37,29.4,16,42.9,29.7,40.3,39,1,0.94,1.03,0.21,1.28,-3
107714.6979,183328.4068,25.9343144,40776.46,29.1,15.8,42.6,29.2,40.2,39,1,0.94,1.04,0.23,1.27,-3
107714.626,183328.5934,25.9229267,40776.56,28.9,15.6,42.4,28.7,40.2,38.7,1,0.94,1.03,0.23,1.27,-3.08
107714.566,183328.762,25.9150289,40776.66,28.6,15.3,42.2,28.3,40.4,38.2,1,0.94,1.03,0.23,1.28,-3.18
107714.4999,183328.9636,25.9070375,40776.76,28.2,15,41.8,28,40.6,37.6,1,0.94,1.03,0.22,1.31,-3.31
107714.4364,183329.1773,25.8925736,40776.86,27.9,14.9,41,27.7,40.4,37.1,1,0.94,1.03,0.2,1.33,-3.5
107714.3906,183329.3511,25.8813875,40776.96,27.8,17.1,41.7,27.4,40.7,35.9,1,0.97,1.04,0.17,1.29,-3.91
107714.336,183329.6046,25.8712544,40777.08,27.6,15.1,39.8,27.2,39.5,35.2,1,0.93,1.04,0.13,1.3,-3.99
107714.3079,183329.7782,25.8609375,40777.17,27.3,15.1,39.4,26.9,39,34.6,1,0.93,1.04,0.09,1.3,-3.97
107714.2862,183329.973,25.85,40777.28,27,14.9,39,26.1,38.1,34.1,1.01,0.94,1.04,0.06,1.29,-3.82
107714.2776,183330.0976,25.85,40777.35,26.8,14.6,38.6,25.9,38.1,33.6,1.01,0.94,1.04,0.07,1.29,-3.61
107714.2744,183330.2739,25.4295796,40777.45,26.4,16.3,39.4,25.6,39.1,33.4,1.01,0.94,1.05,0.08,1.3,-3.43
107714.2795,183330.4467,25.4295796,40777.55,26,14.3,37.6,25.1,37.5,33.5,1.01,0.94,1.04,0.1,1.29,-3.32
107714.2891,183330.5825,25.4295796,40777.65,25.7,14.1,37.6,24.7,37.6,33.5,1.01,0.94,1.04,0.14,1.27,-3.26
107714.3082,183330.7431,25.4083232,40777.75,25.6,13.8,37.3,24.5,37.5,33,1.01,0.94,1.04,0.17,1.27,-3.23
107714.3289,183330.868,25.4083232,40777.85,25.4,13.6,37,24.4,37.5,33,1.01,0.94,1.04,0.19,1.27,-3.23
107714.3634,183331.029,25.4083232,40777.95,25.2,13.5,36.8,24.1,37.1,32.4,1,0.94,1.03,0.19,1.29,-3.2
107714.3965,183331.1533,25.4083232,40778.02,25.1,13.4,36.8,23.8,36.9,32.3,1,0.94,1.03,0.19,1.31,-3.15
107714.4407,183331.2946,25.4083232,40778.12,25.1,13.3,36.6,23.8,37.1,32.9,1,0.94,1.04,0.19,1.31,-3.11
107714.5056,183331.4681,25.859,40778.22,25,13.3,36.4,23.7,37.4,33.3,1,0.94,1.04,0.2,1.29,-3.06
107714.5712,183331.6196,25.859,40778.32,24.7,13.2,36.3,24,37,32.9,1,0.94,1.04,0.21,1.28,-3.01
107714.637,183331.753,25.859,40778.42,24.5,13.1,36.3,24.2,36.6,32.5,1,0.94,1.04,0.22,1.27,-2.97
107714.7359,183331.9288,25.854,40778.52,24.3,13.1,36,24.1,36.8,32.4,1,0.94,1.04,0.23,1.27,-2.96
107714.7989,183332.0299,25.854,40778.62,24.3,13.2,36,24,36.8,32.5,1,0.94,1.04,0.24,1.27,-2.98
107714.8925,183332.1658,25.854,40778.72,24.5,13.2,35.7,24,37.1,32.4,1,0.94,1.04,0.24,1.28,-3.05
107714.9892,183332.2916,25.864,40778.82,24.6,13.2,35.5,24,36.8,32.3,0.99,0.94,1.04,0.25,1.32,-3.16
107715.1093,183332.4301,25.864,40778.92,24.4,13.3,35.5,24.1,36.8,32.4,1,0.94,1.04,0.25,1.32,-3.27
107715.3003,183332.6177,25.874,40779.07,24.2,13.4,35.3,24.2,36.1,32.5,1,0.94,1.05,0.19,1.36,-3.37
107715.3891,183332.693,25.874,40779.14,24.2,13.5,35.4,24.2,35.9,32.5,1,0.94,1.05,0.19,1.34,-3.43
107715.5567,183332.8203,25.874,40779.24,24.1,13.7,35.4,24.4,35.7,32,1,0.93,1.06,0.16,1.33,-3.43
107715.6932,183332.9106,25.8500792,40779.34,23.9,13.8,35.1,24.5,35.6,31.9,1,0.93,1.06,0.14,1.34,-3.37
107715.8387,183332.996,25.8500792,40779.44,23.4,13.7,34.7,24.1,35.8,31.9,1.01,0.93,1.05,0.15,1.33,-3.3
107715.9845,183333.0716,25.8500792,40779.54,23,13.4,34.3,23.8,36.2,31.8,1.01,0.94,1.05,0.16,1.32,-3.33
107716.1144,183333.1316,25.8500792,40779.64,22.8,13.2,34.5,23.7,36.8,32.1,1.02,0.94,1.05,0.17,1.32,-3.4
107716.2489,183333.187,25.95,40779.74,22.9,13.4,34.7,23.8,38.6,32.5,1.02,0.94,1.05,0.19,1.36,-3.41
107716.3549,183333.2259,25.95,40779.84,23,13.4,34.7,23.7,38.6,32.7,1.01,0.94,1.05,0.2,1.36,-3.33
107716.4652,183333.2619,25.95,40779.94,23.2,13.3,34.9,23.5,39.1,32.7,1,0.94,1.04,0.2,1.37,-3.33
107716.6033,183333.3014,25.95,40780.06,23.4,13.1,35.6,23.5,39.8,32.7,1,0.95,1.04,0.18,1.36,-3.19
107716.7034,183333.325,25.95,40780.15,23.6,12.8,36.2,23.3,40.6,32.7,1,0.95,1.03,0.17,1.33,-3.01
107716.8465,183333.3514,25.95,40780.25,23.8,12.1,36.5,23.1,41.4,32.9,1,0.95,1.03,0.18,1.31,-2.84
107716.985,183333.3679,25.95,40780.35,23.6,12.1,37,22.9,41.9,33.3,1,0.95,1.03,0.21,1.3,-2.69
107717.0939,183333.3744,25.95,40780.45,23.4,12,37,23,41.9,33.3,1,0.95,1.03,0.25,1.3,-2.69
107717.2453,183333.3743,25.950725,40780.55,23.4,12,37.9,23.3,42.5,34.1,1,0.96,1.03,0.28,1.29,-2.63
107717.4098,183333.3627,25.950725,40780.65,23.8,12.2,38.5,23.8,43,34.7,1,0.96,1.02,0.3,1.29,-2.67
107717.5621,183333.342,25.950725,40780.76,24.5,12.6,38.7,24.8,43.1,35.1,0.99,0.96,1.02,0.31,1.28,-2.82
107717.7143,183333.3117,25.950725,40780.85,25.1,11.1,38.9,22.1,43.1,35.1,0.99,0.97,1.02,0.21,1.28,-2.82
107717.8932,183333.2654,25.956075,40780.95,25.7,14.1,39.1,26.2,42.8,35.7,0.99,0.95,1.02,0.29,1.27,-3.03
107718.1116,183333.194,25.956075,40781.06,26.5,13.7,39.8,26.9,43.6,37.5,0.99,0.95,1.03,0.04,1.29,-3.58
107718.3168,183333.1127,25.956075,40781.16,27.7,16.8,40.6,31.7,41.1,38.7,0.99,0.94,1.02,0.13,1.28,-3.62
107718.4751,183333.0405,25.965625,40781.26,29,18.1,41.6,33.6,40.2,40,0.99,0.93,1.02,0.1,1.3,-3.75
107718.6502,183332.9509,25.965625,40781.36,30.3,19.3,42.9,35.5,39.2,41.7,0.99,0.93,1.02,0.08,1.31,-3.85
107718.7834,183332.8753,25.9912923,40781.46,31.5,20.4,44.3,35.5,38.8,43.8,1,0.93,1.03,0.08,1.3,-3.9
107718.9295,183332.7843,26.0057056,40781.56,32.8,21.3,45.6,29.9,42,39.5,1,0.93,1.03,0.12,1.37,-3.12
107719.0548,183332.6989,26.0057056,40781.66,34,22,46.9,38.8,39.2,47.6,1,0.94,1.03,0.08,1.29,-3.77
107719.2227,183332.5716,26.0176783,40781.76,35.1,22.3,48.3,40,40.9,49.3,1,0.94,1.04,0.08,1.3,-3.58
107719.335,183332.4762,26.0306013,40781.86,35.8,22.3,49.6,40.8,40.9,50.9,1,0.95,1.04,0.09,1.3,-3.43
107719.4806,183332.338,26.0306013,40781.96,36.2,22.1,50.8,41.2,41.9,50.9,1,0.95,1.03,0.14,1.3,-3.43
107719.5855,183332.2271,26.0414112,40782.03,36.5,21.8,52,41.2,43.3,52.2,1,0.95,1.03,0.14,1.3,-3.34
107719.6993,183332.0956,26.0414112,40782.11,36.7,21.5,52.8,41.3,44.9,53.3,1,0.95,1.03,0.17,1.3,-3.3
107719.8272,183331.9329,26.0574557,40782.21,36.9,21.2,53.5,41.2,46.4,54.3,1,0.95,1.03,0.18,1.3,-3.28
107719.9627,183331.7409,26.0693987,40782.31,37,21,54,40.9,47.5,54.8,1,0.95,1.03,0.19,1.31,-3.27
107720.0959,183331.5318,26.0823217,40782.42,37,20.8,54.5,40.6,48.6,54.9,1,0.96,1.03,0.19,1.31,-3.22
107720.1906,183331.3676,26.0823217,40782.5,37,20.5,55.1,40.5,48.6,55.3,0.99,0.96,1.02,0.18,1.31,-3.19
107720.3152,183331.1327,26.0956247,40782.6,37.2,20.1,56,40.4,49.8,55.3,0.99,0.96,1.01,0.18,1.3,-3.19
107720.4182,183330.9178,26.1087077,40782.7,37.5,19.8,56.7,40.2,50.9,55.8,0.99,0.96,1.01,0.19,1.29,-3.2
107720.5057,183330.719,26.1209707,40782.8,37.6,19.7,57.1,40,51.7,56,0.99,0.95,1.01,0.2,1.3,-3.18
107720.615,183330.4461,26.1318137,40782.9,37.6,19.7,57.1,39.8,52.6,56,0.99,0.95,1.01,0.21,1.31,-3.15
107720.747,183330.0731,26.1406367,40783.05,37.6,19.7,57.1,39.7,53.3,55.9,0.99,0.95,1.03,0.22,1.32,-3.13
107720.8217,183329.834,26.0601376,40783.15,37.6,19.8,57,39.8,53.6,55.9,0.99,0.95,1.03,0.21,1.32,-3.15
107720.9004,183329.5593,26.0601376,40783.25,37.7,20,56.9,40.1,53.6,56.1,0.99,0.95,1.02,0.2,1.32,-3.4
107720.9586,183329.3353,26.0691896,40783.35,37.8,20.3,57,40.5,53.3,56.1,0.99,0.95,1.02,0.18,1.33,-3.4
