x,y,z,t,HCP1.0,PRP1.1,HCP2.0,PRP2.1,HCP4.0,PRP4.1,HCP1.0_inph,PRP1.1_inph,HCP2.0_inph,PRP2.1_inph,HCP4.0_inph,PRP4.1_inph
107769.7753,183238.1185,28.55,32727.51,142.0386945,70.05267032,137.485856,107.7601315,102.1714813,129.73283,1.600081341,0.264503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.7752,183238.1185,28.55,32727.71,142.2386945,70.05267032,137.485856,107.7601315,102.1714813,129.73283,1.600081341,0.264503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.7725,183238.1186,28.55,32727.91,142.0386945,70.05267032,137.485856,107.7601315,102.1714813,129.73283,1.600081341,0.264503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.7679,183238.1186,28.55,32728.14,141.9386945,70.05267032,137.485856,107.7601315,102.1714813,129.73283,1.590081341,0.264503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.7617,183238.1187,28.55,32729.12,141.5386945,70.05267032,137.485856,107.7601315,102.1714813,129.73283,1.590081341,0.264503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.7617,183238.1189,28.55,32729.32,141.8386945,70.05267032,137.485856,107.7601315,102.1714813,129.73283,1.600081341,0.264503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.7617,183238.1192,28.55,32729.52,142.2386945,70.05267032,137.485856,107.7601315,102.1714813,129.73283,1.590081341,0.264503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.7617,183238.1195,28.55,32729.72,142.2386945,70.05267032,137.485856,107.7601315,102.1714813,129.73283,1.590081341,0.264503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.7617,183238.124,28.55,32729.92,142.2386945,70.05267032,137.485856,107.7601315,102.1714813,129.73283,1.590081341,0.264503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.7618,183238.1304,28.55,32730.12,142.1386945,70.05267032,137.485856,107.7601315,102.1714813,129.73283,1.580081341,0.264503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.7661,183238.1294,28.55,32746.13,142.4386945,70.05267032,137.485856,107.7601315,102.1714813,129.73283,1.590081341,0.264503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.7663,183238.1289,28.55,32746.33,142.2386945,70.05267032,137.485856,107.7601315,102.1714813,129.73283,1.590081341,0.264503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.7665,183238.1284,28.55,32746.53,142.2386945,70.05267032,137.485856,107.7601315,102.1714813,129.73283,1.590081341,0.264503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.7666,183238.128,28.55,32746.73,142.2386945,70.05267032,137.485856,107.7601315,102.1714813,129.73283,1.590081341,0.264503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.7881,183238.0698,28.55,32746.93,142.2386945,69.85267032,137.485856,107.7601315,102.1714813,129.73283,1.590081341,0.264503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.8151,183237.9969,28.55,32747.11,142.1386945,70.15267032,138.385856,107.7601315,103.4714813,129.73283,1.580081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8654,183237.8619,28.55,32751.12,142.1386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8654,183237.8619,28.55,32751.32,142.2386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8655,183237.8619,28.55,32751.52,142.4386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8655,183237.8619,28.55,32751.72,142.3386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8684,183237.8619,28.55,32751.92,142.2386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8724,183237.8619,28.55,32752.12,142.1386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.879,183237.8621,28.55,32754.11,142.3386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.879,183237.8622,28.55,32754.31,142.5386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.879,183237.8624,28.55,32754.51,142.1386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.879,183237.8626,28.55,32754.71,141.8386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8791,183237.8669,28.55,32754.91,141.9386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8791,183237.8733,28.55,32755.11,142.3386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8792,183237.8795,28.55,32755.31,142.4386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8792,183237.8836,28.55,32755.51,142.2386945,69.95267032,138.385856,108.2601315,103.4714813,129.63283,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8792,183237.8833,28.55,32755.71,142.2386945,69.95267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8792,183237.879,28.55,32755.91,142.3386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8788,183237.8619,28.55,32758.12,142.1386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8787,183237.8619,28.55,32758.32,142.1386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8786,183237.8619,28.55,32758.52,142.1386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8785,183237.8618,28.55,32758.72,142.4386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.600081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8756,183237.8619,28.55,32758.92,142.3386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.600081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8714,183237.8619,28.55,32759.13,142.1386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8675,183237.8619,28.55,32759.33,142.2386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8652,183237.8619,28.55,32759.53,142.2386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8656,183237.8619,28.55,32759.73,142.1386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8686,183237.8619,28.55,32759.93,142.1386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8787,183237.8618,28.55,32762.11,142.3386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8787,183237.8618,28.55,32762.31,142.3386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8786,183237.8618,28.55,32762.51,142.2386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8786,183237.8618,28.55,32762.7,142.3386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.876,183237.8619,28.55,32762.9,142.3386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.600081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8714,183237.8619,28.55,32764.01,142.2386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8721,183237.8619,28.55,32764.05,142.4386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.873,183237.8619,28.55,32764.1,142.8386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8739,183237.8619,28.55,32764.15,142.7386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.875,183237.8619,28.55,32764.21,142.4386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8788,183237.8618,28.55,32764.67,142.4386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8765,183237.8618,28.55,32764.87,142.3386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8716,183237.8619,28.55,32765.11,142.2386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8679,183237.8619,28.55,32765.31,142.1386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8656,183237.8619,28.55,32765.51,142.0386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8655,183237.8619,28.55,32765.71,142.3386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8682,183237.8619,28.55,32765.91,142.4386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8726,183237.8619,28.55,32766.13,142.6386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8765,183237.8618,28.55,32766.33,142.3386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8787,183237.8618,28.55,32766.53,142.0386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8784,183237.8618,28.55,32766.73,142.0386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8755,183237.8619,28.55,32766.93,141.9386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8779,183237.8656,28.55,32776.1,142.0386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.878,183237.8659,28.55,32776.3,142.1386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8781,183237.8662,28.55,32776.5,142.1386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8781,183237.8665,28.55,32776.7,141.8386945,70.25267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8717,183237.8979,28.55,32776.9,142.2386945,69.95267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8607,183237.9527,28.55,32777.13,142.6386945,70.05267032,138.385856,108.2601315,103.4714813,129.63283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8514,183237.9987,28.55,32777.33,142.5386945,70.15267032,138.385856,107.7601315,103.4714813,129.73283,1.590081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8461,183238.0253,28.55,32777.53,142.1386945,70.15267032,138.385856,107.7601315,103.4714813,129.73283,1.600081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8459,183238.029,28.55,32777.74,142.0386945,70.15267032,138.385856,107.7601315,103.4714813,129.73283,1.590081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.849,183238.029,28.55,32777.94,142.2386945,70.15267032,138.385856,107.7601315,103.4714813,129.73283,1.580081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8527,183238.0289,28.55,32778.12,142.3386945,70.15267032,138.385856,107.7601315,103.4714813,129.73283,1.580081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8594,183238.0286,28.55,32783.08,142.5386945,68.65267032,138.385856,107.7601315,103.4714813,129.73283,1.580081341,0.234503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8594,183238.0285,28.55,32783.28,142.8386945,68.65267032,138.385856,107.7601315,103.4714813,129.73283,1.580081341,0.234503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8594,183238.0285,28.55,32783.48,142.0386945,68.65267032,138.385856,107.7601315,103.4714813,129.73283,1.580081341,0.234503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8594,183238.0285,28.55,32783.68,141.7386945,68.65267032,138.385856,107.7601315,103.4714813,129.73283,1.590081341,0.234503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8606,183238.0246,28.55,32783.88,142.0386945,70.15267032,138.385856,107.7601315,103.4714813,129.73283,1.600081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8631,183238.0164,28.55,32784.14,142.2386945,70.15267032,138.385856,107.7601315,103.4714813,129.73283,1.590081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8665,183238.0066,28.55,32789.11,142.2386945,70.15267032,138.385856,107.7601315,103.4714813,129.73283,1.580081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8665,183238.0066,28.55,32789.31,142.5386945,70.15267032,138.385856,107.7601315,103.4714813,129.73283,1.580081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8666,183238.0065,28.55,32789.51,142.7386945,70.15267032,138.385856,107.7601315,103.4714813,129.73283,1.580081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8666,183238.0065,28.55,32789.71,142.7386945,70.15267032,138.385856,107.7601315,103.4714813,129.73283,1.580081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8694,183238.0065,28.55,32789.91,142.5386945,70.15267032,138.385856,107.7601315,103.4714813,129.73283,1.600081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.873,183238.0065,28.55,32790.09,142.3386945,70.15267032,138.385856,108.2601315,103.4714813,129.73283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0063,28.55,32794.08,142.5386945,70.15267032,138.385856,108.2601315,103.4714813,129.73283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0063,28.55,32794.17,142.3386945,70.15267032,138.385856,108.2601315,103.4714813,129.73283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0063,28.55,32794.22,142.3386945,70.15267032,138.385856,108.2601315,103.4714813,129.73283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0063,28.55,32794.24,142.2386945,70.15267032,138.385856,108.2601315,103.4714813,129.73283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0063,28.55,32794.27,142.1386945,70.15267032,138.385856,108.2601315,103.4714813,129.73283,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0063,28.55,32794.3,141.6386945,70.15267032,138.385856,108.2601315,103.4714813,129.73283,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0063,28.55,32794.43,141.8386945,70.15267032,138.385856,108.2601315,103.4714813,129.73283,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0062,28.55,32794.63,142.2386945,70.15267032,138.385856,108.2601315,103.4714813,129.73283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0049,28.55,32794.83,142.3386945,70.15267032,138.385856,108.2601315,103.4714813,129.73283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0005,28.55,32795.12,142.1386945,70.15267032,138.385856,108.2601315,103.4714813,129.73283,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8801,183237.9973,28.55,32795.32,142.3386945,70.15267032,138.385856,108.2601315,103.4714813,129.73283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8801,183237.9962,28.55,32795.52,142.3386945,70.15267032,138.385856,108.2601315,103.4714813,129.73283,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8801,183237.9962,28.55,32795.72,142.2386945,70.15267032,138.385856,108.2601315,103.4714813,129.73283,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0017,28.55,32795.92,142.2386945,70.15267032,138.385856,108.2601315,103.4714813,129.73283,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8803,183238.0111,28.55,32796.11,142.3386945,70.15267032,138.385856,108.2601315,103.4714813,129.73283,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8804,183238.0248,28.55,32796.31,141.7386945,68.65267032,138.385856,107.7601315,103.4714813,129.73283,1.600081341,0.234503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8805,183238.042,28.55,32796.51,141.2386945,68.65267032,138.385856,107.7601315,103.4714813,129.73283,1.610081341,0.234503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8728,183238.0709,28.55,32796.71,141.0386945,68.55267032,137.485856,107.7601315,102.1714813,129.73283,1.610081341,0.224503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.824,183238.1468,28.55,32796.91,141.0386945,68.55267032,137.485856,107.7601315,102.1714813,129.73283,1.630081341,0.224503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.7506,183238.2492,28.55,32797.09,141.0386945,68.05267032,136.685856,107.1601315,102.1714813,129.73283,1.640081341,0.214503606,3.381992023,0.313607459,4.544878884,-4.266518389
107769.6488,183238.3875,28.55,32797.29,140.7386945,67.65267032,136.685856,107.2601315,100.7714813,129.63283,1.650081341,0.214503606,3.381992023,0.293607459,4.444878884,-4.716518389
107769.538,183238.5382,28.55,32797.49,139.9386945,67.05267032,135.885856,107.2601315,100.7714813,129.43283,1.670081341,0.204503606,3.431992023,0.293607459,4.444878884,-5.316518389
107769.4264,183238.6926,28.55,32797.69,139.7386945,66.45267032,135.085856,107.9601315,100.2714813,129.43283,1.680081341,0.194503606,3.351992023,0.283607459,4.294878884,-5.316518389
107769.2928,183238.8746,28.55,32797.89,139.6386945,66.25267032,134.785856,108.8601315,100.2714813,129.53283,1.680081341,0.194503606,3.241992023,0.243607459,4.294878884,-6.066518389
107769.1203,183239.1072,28.55,32798.11,139.3386945,66.85267032,134.885856,108.9601315,100.5714813,129.53283,1.650081341,0.204503606,3.201992023,0.173607459,4.174878884,-6.066518389
107768.9465,183239.3416,28.5477158,32798.31,138.7386945,68.05267032,134.885856,108.3601315,101.1714813,129.13283,1.620081341,0.224503606,3.201992023,0.163607459,4.554878884,-5.806518389
107768.7627,183239.5915,28.5477158,32798.51,138.1386945,67.85267032,135.285856,107.5601315,101.8714813,127.63283,1.610081341,0.234503606,3.191992023,0.213607459,5.144878884,-4.546518389
107768.5714,183239.8548,28.5296478,32798.71,137.1386945,66.15267032,136.185856,107.5601315,102.7714813,126.83283,1.590081341,0.224503606,3.091992023,0.213607459,5.344878884,-4.406518389
107768.3603,183240.1481,28.5014998,32798.91,135.5386945,63.75267032,137.085856,105.4601315,102.7714813,126.83283,1.560081341,0.244503606,2.841992023,0.243607459,5.344878884,-4.406518389
107767.4191,183241.4766,28.35,32799.12,133.8386945,61.05267032,136.985856,97.36013147,103.6714813,123.73283,1.540081341,0.274503606,2.751992023,0.283607459,5.094878884,-4.416518389
107767.401,183241.488,28.45,32799.32,131.2386945,57.85267032,135.285856,97.36013147,104.4714813,123.73283,1.550081341,0.254503606,2.951992023,0.283607459,4.944878884,-4.416518389
107767.4983,183241.2312,28.55,32799.52,128.2386945,55.85267032,132.485856,93.56013147,104.8714813,121.03283,1.580081341,0.244503606,3.151992023,0.343607459,5.064878884,-3.896518389
107767.4344,183241.545,28.15,32799.72,126.1386945,55.25267032,129.185856,90.86013147,104.5714813,117.63283,1.610081341,0.234503606,3.181992023,0.303607459,5.084878884,-3.906518389
107767.1583,183241.9214,28.15,32799.92,124.7386945,54.65267032,126.485856,89.56013147,103.3714813,114.33283,1.630081341,0.214503606,3.121992023,0.223607459,5.034878884,-4.396518389
107766.9003,183242.2747,28.15,32800.1,123.7386945,54.15267032,124.585856,88.56013147,102.2714813,112.03283,1.630081341,0.184503606,3.021992023,0.173607459,4.894878884,-4.556518389
107766.6234,183242.6481,28.15,32800.3,122.4386945,53.45267032,123.385856,87.36013147,101.9714813,110.53283,1.610081341,0.204503606,2.951992023,0.153607459,4.804878884,-4.256518389
107766.3465,183243.0248,28.15,32800.5,120.3386945,52.05267032,122.385856,85.46013147,102.4714813,109.53283,1.580081341,0.224503606,2.911992023,0.183607459,4.824878884,-4.366518389
107766.0783,183243.3955,28.15,32800.7,118.3386945,50.15267032,121.685856,83.36013147,102.6714813,108.33283,1.570081341,0.234503606,2.971992023,0.213607459,4.894878884,-4.876518389
107765.8105,183243.7695,28.15,32800.9,117.2386945,48.05267032,121.085856,81.76013147,102.0714813,106.73283,1.590081341,0.234503606,3.131992023,0.213607459,5.044878884,-4.956518389
107765.5117,183244.1903,28.15,32801.11,115.6386945,46.85267032,120.185856,80.16013147,101.4714813,105.33283,1.630081341,0.224503606,3.131992023,0.203607459,5.044878884,-4.476518389
107765.2426,183244.5723,28.15,32801.32,114.6386945,46.75267032,118.785856,79.06013147,100.8714813,103.93283,1.630081341,0.224503606,3.041992023,0.193607459,4.974878884,-3.686518389
107764.9948,183244.9266,28.1460256,32801.51,114.2386945,47.35267032,117.685856,79.26013147,99.57148128,102.23283,1.600081341,0.234503606,2.971992023,0.223607459,4.954878884,-3.106518389
107764.733,183245.303,28.1258336,32801.71,114.4386945,48.35267032,116.685856,80.16013147,97.47148128,101.03283,1.600081341,0.224503606,2.921992023,0.243607459,4.914878884,-3.186518389
107764.503,183245.6361,28.0970016,32801.91,115.1386945,49.25267032,115.885856,81.46013147,95.07148128,100.33283,1.620081341,0.204503606,2.811992023,0.153607459,4.954878884,-4.426518389
107764.2333,183246.0306,28.0691296,32802.1,116.4386945,50.95267032,115.685856,83.66013147,92.77148128,100.63283,1.610081341,0.204503606,2.731992023,0.073607459,5.214878884,-5.436518389
107763.9797,183246.4063,28.0518176,32802.3,117.8386945,53.65267032,114.685856,85.16013147,90.77148128,100.53283,1.590081341,0.204503606,2.811992023,0.053607459,5.244878884,-5.516518389
107763.7372,183246.7727,28.05,32802.5,118.6386945,55.65267032,113.285856,85.96013147,89.67148128,100.03283,1.580081341,0.224503606,2.881992023,0.133607459,5.024878884,-5.086518389
107763.4768,183247.1784,28.05,32802.7,118.4386945,56.35267032,112.685856,85.86013147,88.67148128,99.73283003,1.560081341,0.254503606,2.901992023,0.203607459,4.954878884,-4.716518389
