x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,p_ID
41668.31481,204315.4004,0.7204512,53970.75,104.39382220081389,72.0427977730031,143.42658937159692,98.95016490673454,207.11863440085753,131.30700491465396,1.96,0.12,6.41,0.41,26.9,0.68,11.0
41668.31481,204315.4004,0.7204512,53970.75,104.39382220081389,72.0427977730031,143.42658937159692,98.95016490673454,207.11863440085753,131.30700491465396,1.96,0.12,6.41,0.41,26.9,0.68,12.0
41668.44947,204314.7587,0.692525,53970.95,109.81974483477812,77.23891088000823,150.71271935737184,106.58858923195396,210.08528641680178,142.9787307802213,1.99,0.19,6.38,0.45,27.16,1.34,13.0
41668.57399,204314.1439,0.6645152,53971.14,114.06925070043113,88.67464043428063,156.21066586654695,111.7445827685531,215.86336092831002,156.12646420250834,1.97,0.25,6.33,0.34,27.62,2.49,14.0
41668.70589,204313.4887,0.6504672,53971.34,119.01004335669963,96.99522495803282,164.59506930394343,120.8208069767348,223.02833306192986,168.40696476986574,1.94,0.25,6.35,0.38,28.03,2.57,15.0
41668.70589,204313.4887,0.6504672,53971.34,119.01004335669963,96.99522495803282,164.59506930394343,120.8208069767348,223.02833306192986,168.40696476986574,1.94,0.25,6.35,0.38,28.03,2.57,16.0
41668.84943,204312.794,0.65,53971.55,128.9275649377663,100.63645633056488,175.0819216870205,132.5831372534731,232.98712358101372,179.6460300402147,1.98,0.2,6.55,0.57,28.55,2.63,17.0
41668.98012,204312.1909,0.65,53971.75,137.17063740190596,100.11624408785033,188.0722396696199,139.18537664037848,246.15541579806217,190.62431020630999,1.99,0.19,6.8,0.69,29.27,3.74,18.0
41669.12606,204311.5522,0.65,53971.94,143.37358248345515,98.55568001703821,199.12663809175126,140.07802331285725,262.3346301969368,201.49770042252365,2.0,0.18,6.92,0.65,29.88,4.19,19.0
41669.12606,204311.5522,0.65,53971.94,143.37358248345515,98.55568001703821,199.12663809175126,140.07802331285725,262.3346301969368,201.49770042252365,2.0,0.18,6.92,0.65,29.88,4.19,20.0
41669.28864,204310.8778,0.65,53972.15,148.0372237668055,98.29559660256577,207.83591311630337,142.22081457022082,280.0969003314323,209.2056532158495,2.01,0.13,6.95,0.62,30.56,4.05,21.0
41669.46967,204310.1615,0.643925,53972.36,152.53729060681567,101.67691713757986,214.1461764181931,144.90017568705395,295.739536113557,210.6539132431192,2.02,0.16,7.0,0.74,31.35,4.46,22.0
41669.46967,204310.1615,0.643925,53972.36,152.53729060681567,101.67691713757986,214.1461764181931,144.90017568705395,295.739536113557,210.6539132431192,2.02,0.16,7.0,0.74,31.35,4.46,23.0
41669.65117,204309.472,0.621825,53972.55,155.65793484121468,104.01813097766421,217.48994014167212,144.54287155363647,306.1191088856379,209.68830043759684,2.03,0.22,7.21,0.78,32.09,4.98,24.0
41669.81435,204308.8737,0.592525,53972.76,157.39345684638928,102.71742636541381,219.95966357434114,143.47106251102588,310.07223327754184,209.84920642473475,2.06,0.19,7.41,0.7,32.53,5.44,25.0
41670.00186,204308.2093,0.565625,53972.96,158.9565398006562,101.41679739576529,222.08055081268122,144.54287155363647,310.6020320771399,210.4929482858129,2.1,0.16,7.33,0.72,32.93,5.55,26.0
41670.00186,204308.2093,0.565625,53972.96,158.9565398006562,101.41679739576529,222.08055081268122,144.54287155363647,310.6020320771399,210.4929482858129,2.1,0.16,7.33,0.72,32.93,5.55,27.0
41670.15453,204307.6858,0.550725,53973.13,159.47780111871532,99.85614250739832,222.08055081268122,146.6869547380926,309.807798871408,211.13687890001816,2.11,0.19,7.33,0.74,33.31,5.27,28.0
41670.3466,204307.0499,0.5553312,53973.33,160.52067366231765,99.85614250739832,225.80094465538548,148.1166880506892,309.5433644652741,213.06980403594605,2.1,0.2,7.35,0.76,33.74,5.99,29.0
41670.52277,204306.4886,0.5553312,53973.53,160.8684013934484,99.07585593000803,227.2211967395482,148.47416444428748,311.13204116714127,216.94076165345533,2.07,0.2,7.33,0.74,34.16,6.82,30.0
41670.73131,204305.8502,0.5768192,53973.73,161.21618075780322,99.85614250739832,228.28745711373924,149.54669698702082,318.6197933631139,220.98026679467063,2.08,0.15,7.32,0.71,34.5,6.24,31.0
41670.73131,204305.8502,0.5768192,53973.73,161.21618075780322,99.85614250739832,228.28745711373924,149.54669698702082,318.6197933631139,220.98026679467063,2.08,0.15,7.32,0.71,34.5,6.24,32.0
41670.91631,204305.3064,0.607475,53973.93,161.73794673466335,100.8965669925381,231.84828953070493,149.72546748481435,332.57556264872335,223.245632048272,2.08,0.14,7.4,0.75,34.96,6.2,33.0
41671.12674,204304.7098,0.634375,53974.15,162.08585522042966,98.55568001703821,237.0296149938256,145.9721914397846,348.11025441497765,223.89330752088944,2.07,0.19,7.48,0.76,35.51,6.91,34.0
41671.35487,204304.085,0.6489632,53974.35,162.78182688089075,92.83454466301689,239.89745701773583,140.43511212484287,362.1053648292883,223.89330752088944,2.08,0.18,7.53,0.68,36.03,7.1,35.0
41671.59446,204303.4493,0.643925,53974.56,161.04228462753716,88.41467220251575,240.61543745213874,137.75736589402052,373.79535080269216,223.245632048272,2.1,0.15,7.53,0.68,36.45,6.95,36.0
41671.59446,204303.4493,0.643925,53974.56,161.04228462753716,88.41467220251575,240.61543745213874,137.75736589402052,373.79535080269216,223.245632048272,2.1,0.15,7.53,0.68,36.45,6.95,37.0
41671.80629,204302.9022,0.6204512,53974.76,161.56401182384795,89.9745270998798,241.51348675524378,139.0068602259058,379.59886278212485,220.6568333750453,2.1,0.15,7.56,0.7,36.84,6.47,38.0
41672.04435,204302.3028,0.592525,53974.96,165.74200123483521,92.31451417954916,244.0314163780394,141.68505862060331,378.0644206437139,219.20197085850157,2.09,0.17,7.64,0.72,37.2,5.7,39.0
41672.25241,204301.7912,0.5645152,53975.14,167.65938081790398,91.27448959660028,244.0314163780394,142.93521612780927,371.97756867633495,218.5556738993789,2.1,0.2,7.64,0.76,37.36,5.35,40.0
41672.50386,204301.1875,0.5504672,53975.34,166.0905006663984,89.9745270998798,247.0956219679591,143.1138272823081,364.1819082540231,219.68681818041017,2.13,0.21,7.83,0.75,37.33,5.8,41.0
41672.71463,204300.6931,0.55,53975.53,165.74200123483521,90.23451353302693,247.0956219679591,144.7215214672378,357.9798577762703,222.92186572721187,2.14,0.2,7.83,0.74,37.29,6.48,42.0
41672.71463,204300.6931,0.55,53975.53,165.74200123483521,90.23451353302693,247.0956219679591,144.7215214672378,357.9798577762703,222.92186572721187,2.14,0.2,7.83,0.74,37.29,6.48,43.0
41672.97563,204300.0954,0.55,53975.74,166.61334573454047,91.01449103199826,245.47247734234054,148.29542409370478,352.4387853162666,226.64805443384074,2.13,0.17,7.9,0.77,37.28,7.0,44.0
41673.24592,204299.4919,0.55,53975.94,167.65938081790398,93.09456445172259,247.63712922433436,151.5134093270174,347.2493912805976,230.86786696026232,2.13,0.15,7.87,0.79,37.43,6.99,45.0
41673.52098,204298.892,0.55,53976.16,169.92736400567875,94.13467391890514,248.35949597142607,154.19612962635009,348.11025441497765,235.74693211181608,2.12,0.16,7.89,0.89,37.5,7.17,46.0
41673.52098,204298.892,0.55,53976.16,169.92736400567875,94.13467391890514,248.35949597142607,154.19612962635009,348.11025441497765,235.74693211181608,2.12,0.16,7.89,0.89,37.5,7.17,47.0
41673.78986,204298.3172,0.55,53976.36,169.7528274436395,93.87464200587243,248.35949597142607,153.8383775970822,355.93073534873855,240.47363084213566,2.13,0.19,7.95,0.9,37.77,7.49,48.0
41674.09147,204297.6848,0.55,53976.57,168.53142746323653,95.69492903822396,250.34810889156245,152.58638116017494,369.2641986759952,243.57592334826145,2.15,0.17,8.02,0.82,38.1,7.45,49.0
