x,y,Unnamed: 0,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,geometry,p_ID
41669.28864491194,204310.8777954718,27267,0.6500000000000001,53972.15,155.12725178387805,98.35013431562953,225.4778986444055,148.84528103374714,313.71745314796306,226.0196103545511,2.01,0.13,6.95,0.62,30.56,4.05,POINT (487463.52217022295 5665263.634666469),21.0
41669.46967016879,204310.1615306707,27268,0.6439250000004455,53972.35999999999,159.9369936275902,102.0747538260526,231.99604655338212,151.77761072086022,328.91000135625814,227.4966681799933,2.02,0.16,7.0,0.74,31.35,4.46,POINT (487463.71626753575 5665262.922139511),22.0
41669.46967016879,204310.1615306707,27268,0.6439250000004455,53972.35999999999,159.9369936275902,102.0747538260526,231.99604655338212,151.77761072086022,328.91000135625814,227.4966681799933,2.02,0.16,7.0,0.74,31.35,4.46,POINT (487463.71626753575 5665262.922139511),23.0
41669.65117214991,204309.47202122584,27269,0.6218249999992056,53972.54999999999,163.27264183208536,104.65370008426089,235.4499903330517,151.38656649079684,338.98174358604086,226.51185298634027,2.03,0.22,7.21,0.78,32.09,4.98,POINT (487463.9103491563 5665262.236361433),24.0
41669.81434892595,204308.8736750465,27270,0.5925250000017288,53972.76000000001,165.12782598736533,103.22091545472075,238.00110647697062,150.21355738162356,342.81567045650644,226.67595830172988,2.06,0.19,7.41,0.7,32.53,5.44,POINT (487464.08443912864 5665261.641357608),25.0
41670.00186012541,204308.20930048265,27271,0.565625,53972.95999999999,166.79873575335893,101.78822259754564,240.19190005839496,151.38656649079684,343.3291355749726,227.3325017560877,2.1,0.16,7.33,0.72,32.93,5.55,POINT (487464.2840642078 5665260.980810632),26.0
41670.00186012541,204308.20930048265,27271,0.565625,53972.95999999999,166.79873575335893,101.78822259754564,240.19190005839496,151.38656649079684,343.3291355749726,227.3325017560877,2.1,0.16,7.33,0.72,32.93,5.55,POINT (487464.2840642078 5665260.980810632),27.0
41670.15453301741,204307.68582947276,27272,0.5507249999996684,53973.130000000005,167.35596684551095,100.0691123418781,240.19190005839496,153.73314081437883,342.55910104839387,227.9892408175354,2.11,0.19,7.33,0.74,33.31,5.27,POINT (487464.4462790056 5665260.460446116),28.0
41670.3466010084,204307.04993949272,27273,0.5553312000010096,53973.32999999999,168.4708200795306,100.0691123418781,244.03494622227504,155.29793563536035,342.30253164028136,229.960632458625,2.1,0.2,7.35,0.76,33.74,5.99,POINT (487464.6499343284 5665259.82845131),29.0
41670.52276987607,204306.4885657234,27274,0.5553312000010096,53973.53,168.84255354927717,99.20960679725073,245.5020295755442,155.68918583553943,343.8433787566907,233.90870893171993,2.07,0.2,7.33,0.74,34.16,6.82,POINT (487464.8363289129 5665259.270637819),30.0
41670.73131043158,204305.85020176973,27275,0.5768191999995296,53973.73000000001,169.214344735603,100.0691123418781,246.60345224408564,156.86306002164918,351.10151934809346,238.02881090977493,2.08,0.15,7.32,0.71,34.5,6.24,POINT (487465.0564929252 5665258.636473451),31.0
41670.73131043158,204305.85020176973,27275,0.5768191999995296,53973.73000000001,169.214344735603,100.0691123418781,246.60345224408564,156.86306002164918,351.10151934809346,238.02881090977493,2.08,0.15,7.32,0.71,34.5,6.24,POINT (487465.0564929252 5665258.636473451),32.0
41670.91631137834,204305.30644678415,27276,0.6074749999982714,53973.92999999999,169.77213983053917,101.2151711558333,250.28173387021835,157.05872374245175,364.62052331871456,240.33942892502805,2.08,0.14,7.4,0.75,34.96,6.2,POINT (487465.2513904741 5665258.096431165),33.0
41671.12673796913,204304.7097594645,27277,0.6343750000000001,53974.15,170.14407530240362,98.6366214690636,255.63402721911015,152.9508669869177,379.6545953677182,241.00004943957413,2.07,0.19,7.48,0.76,35.51,6.91,POINT (487465.47267283686 5665257.503954382),34.0
41671.35486905182,204304.08500868548,27278,0.6489632000000791,53974.350000000006,170.88811916473043,92.33475316656796,258.59653754813905,146.89103818984705,393.18570208350934,241.00004943957413,2.08,0.18,7.53,0.68,36.03,7.1,POINT (487465.7121658146 5665256.883755785),35.0
41671.59446340622,204303.44931308087,27279,0.6439250000004455,53974.56,169.02844193564528,87.46634700821771,259.33822328152394,143.96063931433696,404.47952616803303,240.33942892502805,2.1,0.15,7.53,0.68,36.45,6.95,POINT (487465.9633168572 5665256.252829456),36.0
41671.59446340622,204303.44931308087,27279,0.6439250000004455,53974.56,169.02844193564528,87.46634700821771,259.33822328152394,143.96063931433696,404.47952616803303,240.33942892502805,2.1,0.15,7.53,0.68,36.45,6.95,POINT (487465.9633168572 5665256.252829456),37.0
41671.80628945716,204302.9021905661,27280,0.6204512000019313,53974.76000000001,169.58619369643722,89.18448654477876,260.2659257817836,145.3280146250327,410.08328371080677,237.6989197698605,2.1,0.15,7.56,0.7,36.84,6.47,POINT (487466.1850861757 5665255.709914984),38.0
41672.04434704296,204302.3027658537,27281,0.5925250000017288,53974.95999999999,174.05287013636143,91.76194430165037,262.8670122971404,148.25895411657407,408.60211097286833,236.2150189953933,2.09,0.17,7.64,0.72,37.2,5.7,POINT (487466.4340341493 5665255.11521062),39.0
41672.25241060696,204301.79118356667,27282,0.5645151999989808,53975.140000000014,176.10285474558788,90.61637072107837,262.8670122971404,149.62712233885793,402.72399935084104,235.55582741892295,2.1,0.2,7.64,0.76,37.36,5.35,POINT (487466.6513893881 5665254.607746921),40.0
41672.503863015605,204301.1875217855,27283,0.550467200000188,53975.34,174.42546602056697,89.18448654477876,266.03244908984675,149.82259553823633,395.1925221200484,236.7095418320118,2.13,0.21,7.83,0.75,37.33,5.8,POINT (487466.9138024937 5665254.009054288),41.0
41672.71462560749,204300.6931134053,27284,0.55,53975.53,174.05287013636143,89.47085601888111,266.03244908984675,151.58208603119613,389.1980230496727,240.00919269945075,2.14,0.2,7.83,0.74,37.29,6.48,POINT (487467.1335393222 5665253.518804362),42.0
41672.71462560749,204300.6931134053,27284,0.55,53975.53,174.05287013636143,89.47085601888111,266.03244908984675,151.58208603119613,389.1980230496727,240.00919269945075,2.14,0.2,7.83,0.74,37.29,6.48,POINT (487467.1335393222 5665253.518804362),43.0
41672.97563440674,204300.0953883985,27285,0.55,53975.73999999999,174.98446713336307,90.32998652495814,264.3556765193962,155.4935581604982,383.8407937872542,243.80989073452517,2.13,0.17,7.9,0.77,37.28,7.0,POINT (487467.4053941735 5665252.926220903),44.0
41673.245921935406,204299.49192509148,27286,0.55,53975.94,176.10285474558788,92.62116311746591,266.59184984204427,159.01564418411436,378.8218509119161,248.1142102278425,2.13,0.15,7.87,0.79,37.43,6.99,POINT (487467.6866280217 5665252.328073085),45.0
41673.52098487642,204298.89203033785,27287,0.55,53976.16,178.52778674780046,93.76683970218997,267.3380882726214,161.9519904433827,379.6545953677182,253.09115355364648,2.12,0.16,7.89,0.89,37.5,7.17,POINT (487467.9725689217 5665251.733579631),46.0
41673.52098487642,204298.89203033785,27287,0.55,53976.16,178.52778674780046,93.76683970218997,267.3380882726214,161.9519904433827,379.6545953677182,253.09115355364648,2.12,0.16,7.89,0.89,37.5,7.17,POINT (487467.9725689217 5665251.733579631),47.0
41673.78985643909,204298.31719867792,27288,0.55,53976.35999999999,178.34116822842572,93.4804150388825,267.3380882726214,161.56041065758131,387.2170188424673,257.9128472023303,2.13,0.19,7.95,0.9,37.77,7.49,POINT (487468.25186095305 5665251.164021107),48.0
41674.09146700898,204297.68482478708,27289,0.55,53976.57000000001,177.035236430852,95.48546490121007,269.3924290478943,160.19004363770557,400.10292478691616,261.0775811266918,2.15,0.17,8.02,0.82,38.1,7.45,POINT (487468.56493179227 5665250.537555338),49.0
41674.34995752243,204297.1526568597,27290,0.55,53976.73999999999,177.40828870555532,92.90757674676397,275.57468840075,159.79855655416688,418.1659292576365,262.4114520542892,2.2,0.19,8.01,0.85,38.45,7.38,POINT (487468.8330639198 5665250.010445295),50.0
41674.603755998745,204296.6378078936,27291,0.55,53976.94,178.34116822842572,88.03904546051606,281.40857072783297,157.05872374245175,436.9695791385191,261.57768879534564,2.21,0.25,8.04,0.9,38.96,7.2,POINT (487469.09618811327 5665249.500558036),51.0
41674.603755998745,204296.6378078936,27291,0.55,53976.94,178.34116822842572,88.03904546051606,281.40857072783297,157.05872374245175,436.9695791385191,261.57768879534564,2.21,0.25,8.04,0.9,38.96,7.2,POINT (487469.09618811327 5665249.500558036),52.0
41674.89750608063,204296.0483531617,27292,0.55,53977.15,181.32876476883155,89.47085601888111,283.10705557944306,153.1464277192539,451.0308960593233,259.4113690108372,2.18,0.22,8.16,0.86,39.39,7.5,POINT (487469.40061347646 5665248.916842391),53.0
41675.19682940887,204295.4500849089,27293,0.55,53977.350000000006,183.57183574486058,90.04360600954635,283.67369512997027,151.97314055915857,454.94274457605826,256.0826943441724,2.16,0.18,8.14,0.77,39.61,7.99,POINT (487469.7107710308 5665248.324420763),54.0
41675.50822552272,204294.8258572528,27294,0.55,53977.56,185.06834232562926,91.76194430165037,283.10705557944306,155.29793563536035,445.8672585852262,252.59295574576717,2.16,0.14,8.09,0.76,39.65,7.6,POINT (487470.0334719996 5665247.706276585),55.0
41675.50822552272,204294.8258572528,27294,0.55,53977.56,185.06834232562926,91.76194430165037,283.10705557944306,155.29793563536035,445.8672585852262,252.59295574576717,2.16,0.14,8.09,0.76,39.65,7.6,POINT (487470.0334719996 5665247.706276585),56.0
41675.77523364296,204294.28650159852,27295,0.55,53977.75,187.87671097843182,96.34482713368634,282.72942864603147,161.36462848991238,431.9621959595365,250.93310497878613,2.16,0.14,8.08,0.79,39.6,7.34,POINT (487470.3102490984 5665247.17213958),57.0
41676.04072332213,204293.7454813989,27296,0.55,53977.95999999999,191.62608850278374,102.36128872598279,283.86262811375497,169.39592071274905,415.4560382207332,253.25724437775617,2.17,0.19,8.08,0.82,39.52,7.81,POINT (487470.58553923975 5665246.636311047),58.0
41676.29088908677,204293.23096918035,27297,0.55,53978.140000000014,195.3810189763578,107.51954456165028,285.7534186893881,177.2396727201646,400.68424407183784,259.9111012965619,2.17,0.18,8.15,0.81,39.45,7.92,POINT (487470.8450266 5665246.126693524),59.0
41676.59608548877,204292.5978281377,27298,0.55,53978.34,197.44858571728133,110.95904209420841,288.59458661754996,183.71697426154006,393.7584525370432,268.92557089743747,2.18,0.16,8.24,0.84,39.47,7.41,POINT (487471.1616953466 5665245.499526996),60.0
41676.59608548877,204292.5978281377,27298,0.55,53978.34,197.44858571728133,110.95904209420841,288.59458661754996,183.71697426154006,393.7584525370432,268.92557089743747,2.18,0.16,8.24,0.84,39.47,7.41,POINT (487471.1616953466 5665245.499526996),61.0
41676.872094416045,204292.0204495443,27299,0.5431391999997186,53978.54000000001,199.89421917956938,115.54585987965157,292.77245429347954,189.21726776162637,398.0747227199231,277.472938844197,2.19,0.17,8.33,0.95,39.7,7.04,POINT (487471.4481675332 5665244.927554273),62.0
41677.14554893079,204291.4438965768,27300,0.5204512000019312,53978.73999999999,202.34216861607482,117.55288756456284,300.0191146478003,190.98607750177797,413.0603522561445,285.71614552855374,2.19,0.22,8.44,1.02,40.32,7.26,POINT (487471.7320715761 5665244.356359718),63.0
41677.432023104615,204290.83517360035,27301,0.4895685999989727,53978.94,203.0958484841922,114.9724563615897,307.4965044444898,188.234776110187,433.5211509748515,293.3133817871951,2.21,0.25,8.66,1.05,40.86,8.37,POINT (487472.0295796075 5665243.753252966),64.0
41677.432023104615,204290.83517360035,27301,0.4895685999989727,53978.94,203.0958484841922,114.9724563615897,307.4965044444898,188.234776110187,433.5211509748515,293.3133817871951,2.21,0.25,8.66,1.05,40.86,8.37,POINT (487472.0295796075 5665243.753252966),65.0
41677.747642964925,204290.15923046228,27302,0.4667648000010751,53979.16,203.66125158189053,110.38575583888665,313.2759848180152,187.44887557474692,455.5980634575956,299.57942789400306,2.25,0.22,8.71,1.01,41.43,9.4,POINT (487472.3574531927 5665243.083500456),66.0
41678.03277019988,204289.54441132865,27303,0.4499999999999999,53979.35999999999,206.49010471468625,110.95904209420841,317.7232253627057,190.59297258367081,477.7747762685186,303.1436655213589,2.24,0.16,8.67,0.99,42.04,9.09,POINT (487472.6537271885 5665242.474276241),67.0
41678.28270319075,204289.0020564916,27304,0.4499999999999999,53979.56,210.26665657281222,117.55288756456284,322.57325825139264,194.72160276419777,494.6232688572979,304.67293713413767,2.25,0.16,8.77,1.07,42.59,8.47,POINT (487472.9134940572 5665241.936827675),68.0
41678.28270319075,204289.0020564916,27304,0.4499999999999999,53979.56,210.26665657281222,117.55288756456284,322.57325825139264,194.72160276419777,494.6232688572979,304.67293713413767,2.25,0.16,8.77,1.07,42.59,8.47,POINT (487472.9134940572 5665241.936827675),69.0
41678.599564873264,204288.3099427028,27305,0.4499999999999999,53979.76999999999,211.9678681087795,117.83962045341089,330.5636295764689,200.4267828178451,502.5648482592536,306.88373269365854,2.33,0.27,8.88,1.11,43.19,8.87,POINT (487473.2429062074 5665241.250936566),70.0
41678.84774713876,204287.76484628487,27306,0.4499999999999999,53979.97,217.26748954140183,115.83256713345621,339.1889773198925,205.3485228756427,506.58998356321297,312.84675376572994,2.35,0.31,9.01,1.13,43.47,9.63,POINT (487473.50097377866 5665240.710715775),71.0
41679.07986385124,204287.25367667805,27307,0.4499999999999999,53980.130000000005,225.6166119237488,120.99392384492428,339.1889773198925,210.86469975299025,511.7668515401385,323.44894390326556,2.3,0.2,9.01,1.1,43.67,10.23,POINT (487473.7423608882 5665240.204106956),72.0
41679.35791145997,204286.64167168364,27308,0.4499999999999999,53980.32999999999,233.61011078755672,127.59071609641018,356.7956021383982,221.7118273212272,519.6488813194037,335.9967400085718,2.28,0.17,8.96,1.12,44.12,11.07,POINT (487474.03150752943 5665239.597565052),73.0
41679.35791145997,204286.64167168364,27308,0.4499999999999999,53980.32999999999,233.61011078755672,127.59071609641018,356.7956021383982,221.7118273212272,519.6488813194037,335.9967400085718,2.28,0.17,8.96,1.12,44.12,11.07,POINT (487474.03150752943 5665239.597565052),74.0
41679.6189069207,204286.0692351386,27309,0.4499999999999999,53980.54000000001,241.8178504326992,134.1894422084541,370.99559364140674,233.95822821672328,526.905323194234,348.4416578813045,2.28,0.2,9.04,1.23,44.52,11.44,POINT (487474.3028839021 5665239.030255395),75.0
41679.92256302128,204285.4073103331,27310,0.4499999999999999,53980.73999999999,251.3918544632292,140.21605331906127,384.9275930791314,243.6508887246204,529.9973600754548,359.7360490915956,2.3,0.2,9.2,1.29,44.7,11.36,POINT (487474.6185426905 5665238.374293164),76.0
41680.17222194804,204284.86667900527,27311,0.4499999999999999,53980.94,260.997913303535,145.38300074905675,394.28828414198966,251.96876564028713,535.8554756699305,368.63758452125234,2.34,0.2,9.27,1.44,44.96,11.46,POINT (487474.8780039528 5665237.838562082),77.0
41680.17222194804,204284.86667900527,27311,0.4499999999999999,53980.94,260.997913303535,145.38300074905675,394.28828414198966,251.96876564028713,535.8554756699305,368.63758452125234,2.34,0.2,9.27,1.44,44.96,11.46,POINT (487474.8780039528 5665237.838562082),78.0
41680.46309119994,204284.24025907836,27312,0.4499999999999999,53981.15,266.19839672713886,149.68969271083012,400.6295268900101,257.71738844205373,539.8056381408599,375.46840462693916,2.36,0.27,9.38,1.51,45.25,11.75,POINT (487475.1802300897 5665237.217849298),79.0
41680.72464958012,204283.6791197993,27313,0.4499999999999999,53981.35999999999,271.0218644897842,152.84845458562117,406.58575979794927,262.6765920156057,539.4088775780024,381.79215843966244,2.39,0.31,9.55,1.48,45.69,12.93,POINT (487475.4519612583 5665236.661840826),80.0
41681.01063969494,204283.0669840509,27314,0.4499999999999999,53981.56,276.04659834814976,153.42282228185383,410.9134781165888,268.2347427445494,537.0366155612238,389.01581478315194,2.38,0.28,9.59,1.46,45.91,13.7,POINT (487475.749048291 5665236.055314339),81.0
41681.01063969494,204283.0669840509,27314,0.4499999999999999,53981.56,276.04659834814976,153.42282228185383,410.9134781165888,268.2347427445494,537.0366155612238,389.01581478315194,2.38,0.28,9.59,1.46,45.91,13.7,POINT (487475.749048291 5665236.055314339),82.0
41681.279487748674,204282.49254861195,27315,0.4499999999999999,53981.76000000001,280.3048975761186,157.4438040040553,415.4604501508272,275.1881435395732,537.0366155612238,395.908558503411,2.36,0.22,9.56,1.51,46.11,13.46,POINT (487476.0283095561 5665235.486151367),83.0
41681.54836775429,204281.91861173324,27316,0.4499999999999999,53981.95999999999,286.509536710967,162.32738379951715,421.474831033678,280.5565344596438,540.6000415625183,401.2249778361482,2.36,0.24,9.59,1.56,46.45,13.56,POINT (487476.3075935849 5665234.917487263),84.0
41681.80317597908,204281.37454626523,27317,0.4499999999999999,53982.140000000014,289.6166137397766,160.6036473195464,421.474831033678,280.35763775320066,548.2212015938401,405.1316256482096,2.36,0.29,9.59,1.59,46.84,13.6,POINT (487476.5722643844 5665234.378418711),85.0
41682.08997426258,204280.7607363155,27318,0.4499999999999999,53982.34,289.4223287576791,158.59278698508373,429.6002735054108,277.37480947116467,559.707966268727,409.9353635097426,2.39,0.26,9.93,1.5,47.14,13.48,POINT (487476.870189924 5665233.770233838),86.0
41682.08997426258,204280.7607363155,27318,0.4499999999999999,53982.34,289.4223287576791,158.59278698508373,429.6002735054108,277.37480947116467,559.707966268727,409.9353635097426,2.39,0.26,9.93,1.5,47.14,13.48,POINT (487476.870189924 5665233.770233838),87.0
41682.32343906193,204280.2589385724,27319,0.4453693999996839,53982.53,290.39387704081764,156.5821049890881,435.04098178384805,276.3807926427954,576.6804735953522,414.39235471829284,2.41,0.22,9.9,1.46,47.37,13.76,POINT (487477.1127519704 5665233.273016336),88.0
41682.60509848445,204279.65012767536,27320,0.4245174000016987,53982.73999999999,291.560141985593,152.27410145805098,441.1319539589343,276.3807926427954,588.0955727215046,415.9990161561384,2.4,0.22,9.83,1.43,47.44,13.86,POINT (487477.4054496232 5665232.669733143),89.0
41682.88919197633,204279.03198406476,27321,0.3940127999987854,53982.94,293.89400211729964,152.27410145805098,442.39512294004925,277.37480947116467,588.9869765186733,413.67864776239395,2.39,0.21,9.85,1.43,47.48,13.51,POINT (487477.7007516285 5665232.057167325),90.0
41682.88919197633,204279.03198406476,27321,0.3940127999987854,53982.94,293.89400211729964,152.27410145805098,442.39512294004925,277.37480947116467,588.9869765186733,413.67864776239395,2.39,0.21,9.85,1.43,47.48,13.51,POINT (487477.7007516285 5665232.057167325),91.0
41683.20143022936,204278.3487942526,27322,0.3667648000010752,53983.15,297.20333402609515,159.454562436528,437.5585034969699,278.1701162642028,579.7229604534252,407.0874762498128,2.39,0.21,9.85,1.4,47.27,13.12,POINT (487478.0253788452 5665231.380110058),92.0
41683.47067980573,204277.75783322845,27323,0.3510367999999211,53983.350000000006,298.76189337678636,164.62590281903206,430.854132641962,277.57362839183844,558.047716647409,398.21080898796805,2.39,0.24,9.82,1.41,46.95,12.6,POINT (487478.3053453862 5665230.794438299),93.0
41683.69098753149,204277.2738636406,27324,0.3500000000000001,53983.53,297.7877018905125,166.3499448307921,430.854132641962,275.983222205184,528.835308993465,388.6629057617772,2.39,0.26,9.82,1.43,46.5,12.33,POINT (487478.53442991903 5665230.314796781),94.0
41683.96417930428,204276.6736504091,27325,0.3500000000000001,53983.73000000001,294.0885704313055,164.62590281903206,423.346147051538,271.2139942812387,502.5648482592536,380.3853503120614,2.38,0.26,9.78,1.42,45.96,12.15,POINT (487478.81850660034 5665229.719950597),95.0
41683.96417930428,204276.6736504091,27325,0.3500000000000001,53983.73000000001,294.0885704313055,164.62590281903206,423.346147051538,271.2139942812387,502.5648482592536,380.3853503120614,2.38,0.26,9.78,1.42,45.96,12.15,POINT (487478.81850660034 5665229.719950597),96.0
41684.26677030428,204276.0092916079,27326,0.3500000000000001,53983.94,286.3154495101214,160.31637064042485,397.9670591877533,263.271913928321,484.717599535752,373.36441273111063,2.37,0.25,9.57,1.34,45.43,11.97,POINT (487479.1331456784 5665229.061536159),97.0
41684.552394368,204275.3831829764,27327,0.3500000000000001,53984.15,276.4334668277576,154.28440114163612,385.7392524721062,253.75235519717714,475.3699523104074,365.1425996191185,2.35,0.25,9.45,1.27,44.93,12.14,POINT (487479.4301238991 5665228.441038009),98.0
41684.552394368,204275.3831829764,27327,0.3500000000000001,53984.15,276.4334668277576,154.28440114163612,385.7392524721062,253.75235519717714,475.3699523104074,365.1425996191185,2.35,0.25,9.45,1.27,44.93,12.14,POINT (487479.4301238991 5665228.441038009),99.0
41684.79679758969,204274.8487903662,27328,0.3500000000000001,53984.350000000006,266.19839672713886,144.23468808914487,373.61049040660873,241.27602822727707,474.00164828753185,356.6026996610286,2.32,0.25,9.27,1.21,44.64,12.25,POINT (487479.684217703 5665227.911445406),100.0
41685.06686573515,204274.2605252005,27329,0.3500000000000001,53984.54999999999,253.88635976485514,133.6155632184877,363.1785965984281,227.63502559070034,479.8462829619472,351.21656658868847,2.3,0.21,9.14,1.11,44.48,11.88,POINT (487479.9649527623 5665227.3284830265),101.0
41685.348793596,204273.6497259019,27330,0.3500000000000001,53984.76000000001,243.15626845675337,128.16444162620354,356.39758947400384,219.7384607471418,492.1258478447837,344.63173465745626,2.28,0.17,9.09,1.09,44.49,11.04,POINT (487480.2579552827 5665226.723217498),102.0
41685.63114712716,204273.04129615147,27331,0.3500000000000001,53984.95999999999,238.57005269508787,126.15646624908278,352.02661823706995,212.8357433606783,504.0241868505768,333.06838158001824,2.26,0.19,9.06,1.12,44.51,10.13,POINT (487480.5513396454 5665226.120327999),103.0
41685.63114712716,204273.04129615147,27331,0.3500000000000001,53984.95999999999,238.57005269508787,126.15646624908278,352.02661823706995,212.8357433606783,504.0241868505768,333.06838158001824,2.26,0.19,9.06,1.12,44.51,10.13,POINT (487480.5513396454 5665226.120327999),104.0
41685.88640923161,204272.493019104,27332,0.3500000000000001,53985.140000000014,234.75392937396106,122.14105305802117,345.6922658007275,202.78881569807567,511.3949267332846,320.36571924713945,2.25,0.22,9.13,1.01,44.45,9.5,POINT (487480.81654154457 5665225.577058608),105.0
41686.15911207112,204271.90727635848,27333,0.3500000000000001,53985.34,227.89809930301172,118.41309721439598,338.40269830568354,194.52494976739524,514.3782870538034,308.926407907374,2.27,0.2,9.08,0.89,44.24,8.74,POINT (487481.0998634016 5665224.996665672),106.0
41686.40347070957,204271.3807630064,27334,0.3500000000000001,53985.54000000001,224.28662312000736,117.26615833748622,333.4982294994799,190.19988828727776,511.7668515401385,298.90116947744684,2.28,0.18,8.92,0.86,43.93,8.06,POINT (487481.3537677177 5665224.474947024),107.0
41686.67177496145,204270.79961751588,27335,0.3500000000000001,53985.73999999999,222.0081527493521,112.96565944816567,330.1728071006084,187.44887557474692,500.0223546082294,290.10250350321866,2.26,0.21,8.82,0.84,43.53,7.51,POINT (487481.6326089303 5665223.8990678135),108.0
41686.67177496145,204270.79961751588,27335,0.3500000000000001,53985.73999999999,222.0081527493521,112.96565944816567,330.1728071006084,187.44887557474692,500.0223546082294,290.10250350321866,2.26,0.21,8.82,0.84,43.53,7.51,POINT (487481.6326089303 5665223.8990678135),109.0
41686.95445910582,204270.18362723663,27336,0.3500000000000001,53985.94,218.0254356261046,109.23922732405889,324.71258411054356,184.30609813850748,481.92743317687365,284.199799045107,2.24,0.21,8.85,0.79,43.12,7.36,POINT (487481.9264627921 5665223.288628168),110.0
