x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,p_ID
41674.09147,204297.6848,0.55,53976.57,176.4097342,96.13413715,267.352085,159.7808408,396.2899324,259.4573921,2.15,0.17,8.02,0.82,38.1,7.45,49
41674.34996,204297.1527,0.55,53976.74,176.7877279,93.52819365,273.6260877,159.3854789,414.746206,260.8127782,2.2,0.19,8.01,0.85,38.45,7.38,50
41674.60376,204296.6378,0.55,53976.94,177.7329678,88.60668657,279.5470127,156.618534,433.9750223,259.9655648,2.21,0.25,8.04,0.9,38.96,7.2,51
41674.60376,204296.6378,0.55,53976.94,177.7329678,88.60668657,279.5470127,156.618534,433.9750223,259.9655648,2.21,0.25,8.04,0.9,38.96,7.2,52
41674.89751,204296.0484,0.55,53977.15,180.760185,90.05407585,281.2709239,152.6675416,448.3657588,257.764323,2.18,0.22,8.16,0.86,39.39,7.5,53
41675.19683,204295.4501,0.55,53977.35,183.0330384,90.63305789,281.8460546,151.4826535,452.3709724,254.3820573,2.16,0.18,8.14,0.77,39.61,7.99,54
41675.50823,204294.8259,0.55,53977.56,184.5494316,92.37009423,281.2709239,154.8403274,443.0798743,250.8362242,2.16,0.14,8.09,0.76,39.65,7.6,55
41675.50823,204294.8259,0.55,53977.56,184.5494316,92.37009423,281.2709239,154.8403274,443.0798743,250.8362242,2.16,0.14,8.09,0.76,39.65,7.6,56
41675.77523,204294.2865,0.55,53977.75,187.3951557,97.0028526,280.8876406,160.9670525,428.8527447,249.1497249,2.16,0.14,8.08,0.79,39.6,7.34,57
41676.04072,204293.7455,0.55,53977.96,191.1944772,103.0848068,282.0378196,169.0778941,411.9761202,251.5111836,2.17,0.19,8.08,0.82,39.52,7.81,58
41676.29089,204293.231,0.55,53978.14,194.9995067,108.2992271,283.9569788,176.9994221,396.883612,258.272108,2.17,0.18,8.15,0.81,39.45,7.92,59
41676.59609,204292.5978,0.55,53978.34,197.0946933,111.7761819,286.8408622,183.541013,389.8108977,267.4321613,2.18,0.16,8.24,0.84,39.47,7.41,60
41676.59609,204292.5978,0.55,53978.34,197.0946933,111.7761819,286.8408622,183.541013,389.8108977,267.4321613,2.18,0.16,8.24,0.84,39.47,7.41,61
41676.87209,204292.0204,0.5431392,53978.54,199.573028,116.4129606,291.0817322,189.0959431,394.2184346,276.1181342,2.19,0.17,8.33,0.95,39.7,7.04,62
41677.14555,204291.4439,0.5204512,53978.74,202.0537429,118.4418526,298.4382042,190.8823317,409.5278873,284.4955345,2.19,0.22,8.44,1.02,40.32,7.26,63
41677.43202,204290.8352,0.4895686,53978.94,202.8175173,115.8333109,306.0296003,188.1036889,430.4472704,292.2169019,2.21,0.25,8.66,1.05,40.86,8.37,64
41677.43202,204290.8352,0.4895686,53978.94,202.8175173,115.8333109,306.0296003,188.1036889,430.4472704,292.2169019,2.21,0.25,8.66,1.05,40.86,8.37,65
41677.74764,204290.1592,0.4667648,53979.16,203.3904952,111.196652,311.8976786,187.3099803,453.0419582,298.5856562,2.25,0.22,8.71,1.01,41.43,9.4,66
41678.03277,204289.5444,0.45,53979.36,206.2572732,111.7761819,316.4133757,190.4853196,475.764347,302.2084482,2.24,0.16,8.67,0.99,42.04,9.09,67
41678.2827,204289.0021,0.45,53979.56,210.0845223,118.4418526,321.3383419,194.6549954,493.0452662,303.7628725,2.25,0.16,8.77,1.07,42.59,8.47,68
41678.2827,204289.0021,0.45,53979.56,210.0845223,118.4418526,321.3383419,194.6549954,493.0452662,303.7628725,2.25,0.16,8.77,1.07,42.59,8.47,69
41678.59956,204288.3099,0.45,53979.77,211.808596,118.7317092,329.452788,200.4169323,501.1962937,306.0100613,2.33,0.27,8.88,1.11,43.19,8.87,70
41678.84775,204287.7648,0.45,53979.97,217.1795349,116.7027911,338.2129304,205.3876703,505.3291761,312.0714274,2.35,0.31,9.01,1.13,43.47,9.63,71
41679.07986,204287.2537,0.45,53980.13,225.6413049,121.9203795,338.2129304,210.9588015,510.6461059,322.8491373,2.3,0.2,9.01,1.1,43.67,10.23,72
41679.35791,204286.6417,0.45,53980.33,233.7429797,128.5890608,356.0974301,221.9141107,518.7443693,335.6057615,2.28,0.17,8.96,1.12,44.12,11.07,73
41679.35791,204286.6417,0.45,53980.33,233.7429797,128.5890608,356.0974301,221.9141107,518.7443693,335.6057615,2.28,0.17,8.96,1.12,44.12,11.07,74
41679.61891,204286.0692,0.45,53980.54,242.0621172,135.2597178,370.5241438,234.2828368,526.2031449,348.2589735,2.28,0.2,9.04,1.23,44.52,11.44,75
41679.92256,204285.4073,0.45,53980.74,251.7664638,141.3520415,384.680809,244.0724551,529.3827332,359.74342,2.3,0.2,9.2,1.29,44.7,11.36,76
41680.17222,204284.8667,0.45,53980.94,261.5037231,146.5753418,394.1936677,252.4736367,535.4080539,368.7954289,2.34,0.2,9.27,1.44,44.96,11.46,77
41680.17222,204284.8667,0.45,53980.94,261.5037231,146.5753418,394.1936677,252.4736367,535.4080539,368.7954289,2.34,0.2,9.27,1.44,44.96,11.46,78
41680.46309,204284.2403,0.45,53981.15,266.7754071,150.929014,400.6385441,258.2798862,539.4723401,375.7421281,2.36,0.27,9.38,1.51,45.25,11.75,79
41680.72465,204283.6791,0.45,53981.36,271.6650195,154.1222393,406.6925205,263.288838,539.0641153,382.1734764,2.39,0.31,9.55,1.48,45.69,12.93,80
41681.01064,204283.067,0.45,53981.56,276.7587648,154.7028741,411.0915006,268.9027838,536.6233979,389.5204123,2.38,0.28,9.59,1.46,45.91,13.7,81
41681.01064,204283.067,0.45,53981.56,276.7587648,154.7028741,411.0915006,268.9027838,536.6233979,389.5204123,2.38,0.28,9.59,1.46,45.91,13.7,82
41681.27949,204282.4925,0.45,53981.76,281.0756332,158.7677344,415.713564,275.9260431,536.6233979,396.5311605,2.36,0.22,9.56,1.51,46.11,13.46,83
41681.54837,204281.9186,0.45,53981.96,287.3657481,163.7046161,421.8276133,281.3484119,540.2896824,401.9388463,2.36,0.24,9.59,1.56,46.45,13.56,84
41681.80318,204281.3745,0.45,53982.14,290.5156886,161.9620646,421.8276133,281.1475147,548.1347547,405.9126973,2.36,0.29,9.59,1.59,46.84,13.6,85
41682.08997,204280.7607,0.45,53982.34,290.3187222,159.929257,430.0883258,278.1346909,559.9662624,410.7992311,2.39,0.26,9.93,1.5,47.14,13.48,86
41682.08997,204280.7607,0.45,53982.34,290.3187222,159.929257,430.0883258,278.1346909,559.9662624,410.7992311,2.39,0.26,9.93,1.5,47.14,13.48,87
41682.32344,204280.2589,0.4453694,53982.53,291.3036808,157.8966315,435.6200041,277.1306807,577.4666402,415.3332004,2.41,0.22,9.9,1.46,47.37,13.76,88
41682.6051,204279.6501,0.4245174,53982.74,292.4860488,153.5416194,441.8131925,277.1306807,589.2497167,416.9676486,2.4,0.22,9.83,1.43,47.44,13.86,89
41682.88919,204279.032,0.3940128,53982.94,294.8521502,153.5416194,443.0976087,278.1346909,590.1702842,414.6071565,2.39,0.21,9.85,1.43,47.48,13.51,90
41682.88919,204279.032,0.3940128,53982.94,294.8521502,153.5416194,443.0976087,278.1346909,590.1702842,414.6071565,2.39,0.21,9.85,1.43,47.48,13.51,91
41683.20143,204278.3488,0.3667648,53983.15,298.2072369,160.8004379,438.1797261,278.9379942,580.6062255,407.902237,2.39,0.21,9.85,1.4,47.27,13.12,92
41683.47068,204277.7578,0.3510368,53983.35,299.7873602,166.0282262,431.3631217,278.3355088,558.2554934,398.8729069,2.39,0.24,9.82,1.41,46.95,12.6,93
41683.69099,204277.2739,0.35,53983.53,298.7996889,167.7710899,431.3631217,276.7291137,528.1875772,389.1614712,2.39,0.26,9.82,1.43,46.5,12.33,94
41683.96418,204276.6737,0.35,53983.73,295.0494074,166.0282262,423.7300197,271.9119591,501.1962937,380.7427059,2.38,0.26,9.78,1.42,45.96,12.15,95
41683.96418,204276.6737,0.35,53983.73,295.0494074,166.0282262,423.7300197,271.9119591,501.1962937,380.7427059,2.38,0.26,9.78,1.42,45.96,12.15,96
41684.26677,204276.0093,0.35,53983.94,287.1689847,161.6716523,397.9325104,263.8901341,482.883427,373.6024058,2.37,0.25,9.57,1.34,45.43,11.97,97
41684.55239,204275.3832,0.35,53984.15,277.1509512,155.5738542,385.5056242,254.2751011,473.2990265,365.2412921,2.35,0.25,9.45,1.27,44.93,12.14,98
41684.55239,204275.3832,0.35,53984.15,277.1509512,155.5738542,385.5056242,254.2751011,473.2990265,365.2412921,2.35,0.25,9.45,1.27,44.93,12.14,99
41684.7968,204274.8488,0.35,53984.35,266.7754071,145.414504,373.1810415,241.6738268,471.8965892,356.5572473,2.32,0.25,9.27,1.21,44.64,12.25,100
41685.06687,204274.2605,0.35,53984.55,254.2949992,134.6795823,362.5820523,227.8964489,477.8881561,351.0804869,2.3,0.21,9.14,1.11,44.48,11.88,101
41685.34879,204273.6497,0.35,53984.76,243.418731,129.1690395,355.693096,219.9210515,490.4829646,344.3851578,2.28,0.17,9.09,1.09,44.49,11.04,102
41685.63115,204273.0413,0.35,53984.96,238.7702009,127.1391793,351.252823,212.9494912,502.6949033,332.6285609,2.26,0.19,9.06,1.12,44.51,10.13,103
41685.63115,204273.0413,0.35,53984.96,238.7702009,127.1391793,351.252823,212.9494912,502.6949033,332.6285609,2.26,0.19,9.06,1.12,44.51,10.13,104
41685.88641,204272.493,0.35,53985.14,234.9023031,123.0800081,344.8184339,202.8024761,510.2639647,319.7147821,2.25,0.22,9.13,1.01,44.45,9.5,105
41686.15911,204271.9073,0.35,53985.34,227.9536355,119.3114338,337.414327,194.4563869,513.3287135,308.0863951,2.27,0.2,9.08,0.89,44.24,8.74,106
41686.40347,204271.3808,0.35,53985.54,224.2933481,118.1519996,332.4331494,190.0883286,510.6461059,297.896266,2.28,0.18,8.92,0.86,43.93,8.06,107
41686.67177,204270.7996,0.35,53985.74,221.9841165,113.8046547,329.0558789,187.3099803,498.5866329,288.9535081,2.26,0.21,8.82,0.84,43.53,7.51,108
41686.67177,204270.7996,0.35,53985.74,221.9841165,113.8046547,329.0558789,187.3099803,498.5866329,288.9535081,2.26,0.21,8.82,0.84,43.53,7.51,109
41686.95446,204270.1836,0.35,53985.94,217.9476927,110.0376371,323.5108115,184.1359869,480.0220678,282.9544646,2.24,0.21,8.85,0.79,43.12,7.36,110
