x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,p_ID
41669.28864,204310.8778,0.65,53972.15,130.86750836571994,69.12958332073832,172.2911902359522,121.35239895490923,170.08900577737643,188.41823748187156,2.01,0.13,6.95,0.62,30.56,4.05,21.0
41669.46967,204310.1615,0.643925,53972.36,135.06090173107626,71.79023490105473,177.272972476395,123.86104585684032,176.68334369100594,189.73043906757923,2.02,0.16,7.0,0.74,31.35,4.46,22.0
41669.46967,204310.1615,0.643925,53972.36,135.06090173107626,71.79023490105473,177.272972476395,123.86104585684032,176.68334369100594,189.73043906757923,2.02,0.16,7.0,0.74,31.35,4.46,23.0
41669.65117,204309.472,0.621825,53972.55,137.9640202147845,73.63222445665842,179.90224643662873,123.5265596032495,180.93775524818625,188.85563801044074,2.03,0.22,7.21,0.78,32.09,4.98,24.0
41669.81435,204308.8737,0.592525,53972.76,139.57686381684465,72.60889692576748,181.83960619680096,122.52310084247708,182.5331595821289,189.0014381866305,2.06,0.19,7.41,0.7,32.53,5.44,25.0
41670.00186,204308.2093,0.565625,53972.96,141.02842305869873,71.58556939487656,183.50020027694853,123.5265596032495,182.7458801599879,189.58463889138946,2.1,0.16,7.33,0.72,32.93,5.55,26.0
41670.00186,204308.2093,0.565625,53972.96,141.02842305869873,71.58556939487656,183.50020027694853,123.5265596032495,182.7458801599879,189.58463889138946,2.1,0.16,7.33,0.72,32.93,5.55,27.0
41670.15453,204307.6858,0.550725,53973.13,141.51227613931678,70.35757635780743,183.50020027694853,125.53347712479436,182.4267992931994,190.16783959614847,2.11,0.19,7.33,0.74,33.31,5.27,28.0
41670.3466,204307.0499,0.5553312,53973.33,142.47998230055285,70.35757635780743,186.40623991720685,126.8714221391576,182.32043900426987,191.91744171042538,2.1,0.2,7.35,0.76,33.74,5.99,29.0
41670.52277,204306.4886,0.5553312,53973.53,142.80255102096493,69.74357983927287,187.51330263730526,127.2059083927484,182.95860073784692,195.4166459389792,2.07,0.2,7.33,0.74,34.16,6.82,30.0
41670.73131,204305.8502,0.5768192,53973.73,143.12511974137692,70.35757635780743,188.34359967737907,128.20936715352082,185.93668882787316,199.0616503437228,2.08,0.15,7.32,0.71,34.5,6.24,31.0
41670.73131,204305.8502,0.5768192,53973.73,143.12511974137692,70.35757635780743,188.34359967737907,128.20936715352082,185.93668882787316,199.0616503437228,2.08,0.15,7.32,0.71,34.5,6.24,32.0
41670.91631,204305.3064,0.607475,53973.93,143.60897282199497,71.17623838252018,191.11125647762506,128.37661028031624,191.36106356327807,201.10285281037923,2.08,0.14,7.4,0.75,34.96,6.2,33.0
41671.12674,204304.7098,0.634375,53974.15,143.931541542407,69.33424882691651,195.1243588379818,124.86450461761274,197.21087945440104,201.68605351513824,2.07,0.19,7.48,0.76,35.51,6.91,34.0
41671.35487,204304.085,0.6489632,53974.35,144.57667898323106,64.83160769099639,197.3384842781786,119.6799676869552,202.3161733230174,201.68605351513824,2.08,0.18,7.53,0.68,36.03,7.1,35.0
41671.59446,204303.4493,0.643925,53974.56,142.96383538117092,61.352294085967245,197.8920156382278,117.17132078502411,206.46422459126822,201.10285281037923,2.1,0.15,7.53,0.68,36.45,6.95,36.0
41671.59446,204303.4493,0.643925,53974.56,142.96383538117092,61.352294085967245,197.8920156382278,117.17132078502411,206.46422459126822,201.10285281037923,2.1,0.15,7.53,0.68,36.45,6.95,37.0
41671.80629,204302.9022,0.6204512,53974.76,143.44768846178894,62.58028712303634,198.5839298382893,118.34202267259195,208.4850700809289,198.7700499913433,2.1,0.15,7.56,0.7,36.84,6.47,38.0
41672.04435,204302.3028,0.592525,53974.96,147.31851310673326,64.42227667864003,200.52128959846152,120.85066957452304,207.95326863628134,197.45784840563564,2.09,0.17,7.64,0.72,37.2,5.7,39.0
41672.25241,204301.7912,0.5645152,53975.14,149.0926410689994,63.60361465392728,200.52128959846152,122.02137146209085,205.82606285769117,196.87464770087664,2.1,0.2,7.64,0.76,37.36,5.35,40.0
41672.50386,204301.1875,0.5504672,53975.34,147.6410818271453,62.58028712303634,202.87379787867064,122.18861458888625,203.06069534552398,197.8952489342049,2.13,0.21,7.83,0.75,37.33,5.8,41.0
41672.71463,204300.6931,0.55,53975.53,147.31851310673326,62.78495262921453,202.87379787867064,123.6938027300449,200.82712927800432,200.81125245799976,2.14,0.2,7.83,0.74,37.29,6.48,42.0
41672.71463,204300.6931,0.55,53975.53,147.31851310673326,62.78495262921453,202.87379787867064,123.6938027300449,200.82712927800432,200.81125245799976,2.14,0.2,7.83,0.74,37.29,6.48,43.0
41672.97563,204300.0954,0.55,53975.74,148.1249349077633,63.39894914774911,201.6283523185599,127.038665265953,198.80628378834365,204.16465651036387,2.13,0.17,7.9,0.77,37.28,7.0,44.0
41673.24592,204299.4919,0.55,53975.94,149.0926410689994,65.0362731971746,203.28894639870754,130.04904154827028,196.8917985876125,207.95546109129717,2.13,0.15,7.87,0.79,37.43,6.99,45.0
41673.52098,204298.892,0.55,53976.16,151.18933775167758,65.85493522188733,203.84247775875673,132.55768845020137,197.21087945440104,212.32946637698947,2.12,0.16,7.89,0.89,37.5,7.17,46.0
41673.52098,204298.892,0.55,53976.16,151.18933775167758,65.85493522188733,203.84247775875673,132.55768845020137,197.21087945440104,212.32946637698947,2.12,0.16,7.89,0.89,37.5,7.17,47.0
41673.78986,204298.3172,0.55,53976.36,151.02805339147156,65.65026971570914,203.84247775875673,132.22320219661054,200.08260725549775,216.55767148649207,2.13,0.19,7.95,0.9,37.77,7.49,48.0
41674.09147,204297.6848,0.55,53976.57,149.89906287002944,67.08292825895646,205.36468899889206,131.0525003090427,204.8688202573256,219.32787483409723,2.15,0.17,8.02,0.82,38.1,7.45,49.0
41674.34996,204297.1527,0.55,53976.74,150.22163159044152,65.24093870335278,209.93132271929795,130.7180140554519,211.3567978820256,220.4942762436152,2.2,0.19,8.01,0.85,38.45,7.38,50.0
41674.60376,204296.6378,0.55,53976.94,151.02805339147156,61.761625098323606,214.2211907596793,128.37661028031624,217.84477550672563,219.76527536266647,2.21,0.25,8.04,0.9,38.96,7.2,51.0
41674.60376,204296.6378,0.55,53976.94,151.02805339147156,61.761625098323606,214.2211907596793,128.37661028031624,217.84477550672563,219.76527536266647,2.21,0.25,8.04,0.9,38.96,7.2,52.0
41674.89751,204296.0484,0.55,53977.15,153.60860315476776,62.78495262921453,215.46663631978998,125.03174774440816,222.52462821962396,217.86987307219974,2.18,0.22,8.16,0.86,39.39,7.5,53.0
41675.19683,204295.4501,0.55,53977.35,155.5440154772399,63.19428364157092,215.88178483982688,124.02828898363572,223.80095168677806,214.95386954840487,2.16,0.18,8.14,0.77,39.61,7.99,54.0
41675.50823,204294.8259,0.55,53977.56,156.83429035888804,64.42227667864003,215.46663631978998,126.8714221391576,220.82286359675183,211.8920658484203,2.16,0.14,8.09,0.76,39.65,7.6,55.0
41675.50823,204294.8259,0.55,53977.56,156.83429035888804,64.42227667864003,215.46663631978998,126.8714221391576,220.82286359675183,211.8920658484203,2.16,0.14,8.09,0.76,39.65,7.6,56.0
41675.77523,204294.2865,0.55,53977.75,159.25355576197822,67.696924777491,215.1898706397654,132.05595906981515,216.14301088385346,210.43406408652285,2.16,0.14,8.08,0.79,39.6,7.34,57.0
41676.04072,204293.7455,0.55,53977.96,162.4792429660985,71.99490040723292,216.02016767983918,138.91292726842676,210.39955528166004,212.47526655317924,2.17,0.19,8.08,0.82,39.52,7.81,58.0
41676.29089,204293.231,0.55,53978.14,165.70493017021874,75.67887951844028,217.4039960799622,145.60265234024294,205.08154083518463,218.30727360076904,2.17,0.18,8.15,0.81,39.45,7.92,59.0
41676.59609,204292.5978,0.55,53978.34,167.47905813248488,78.1348655925785,219.47973868014668,151.12167552449128,202.52889390087643,226.18048311501516,2.18,0.16,8.24,0.84,39.47,7.41,60.0
41676.59609,204292.5978,0.55,53978.34,167.47905813248488,78.1348655925785,219.47973868014668,151.12167552449128,202.52889390087643,226.18048311501516,2.18,0.16,8.24,0.84,39.47,7.41,61.0
41676.87209,204292.0204,0.5431392,53978.54,169.57575481516307,81.4095136914295,222.52416116041735,155.80448307476263,204.12429823481907,233.6162921006921,2.19,0.17,8.33,0.95,39.7,7.04,62.0
41677.14555,204291.4439,0.5204512,53978.74,171.67245149784122,82.8421722346768,227.78270908088473,157.30967121592127,209.54867297022398,240.76050073398952,2.19,0.22,8.44,1.02,40.32,7.26,63.0
41677.43202,204290.8352,0.4895686,53978.94,172.31758893866527,81.00018267907312,233.17963984136446,154.96826744078558,216.67481232850102,247.32150866252798,2.21,0.25,8.66,1.05,40.86,8.37,64.0
41677.43202,204290.8352,0.4895686,53978.94,172.31758893866527,81.00018267907312,233.17963984136446,154.96826744078558,216.67481232850102,247.32150866252798,2.21,0.25,8.66,1.05,40.86,8.37,65.0
41677.74764,204290.1592,0.4667648,53979.16,172.80144201928334,77.72553458022215,237.33112504173346,154.299294933604,224.01367226463708,252.71611518154853,2.25,0.22,8.71,1.01,41.43,9.4,66.0
41678.03277,204289.5444,0.45,53979.36,175.22070742237352,78.1348655925785,240.51393036201642,156.97518496233045,231.0334513339846,255.77791888153317,2.24,0.16,8.67,0.99,42.04,9.09,67.0
41678.2827,204289.0021,0.45,53979.56,178.4463946264938,82.8421722346768,243.97350136232393,160.48729062503395,236.138745202601,257.0901204672408,2.25,0.16,8.77,1.07,42.59,8.47,68.0
41678.2827,204289.0021,0.45,53979.56,178.4463946264938,82.8421722346768,243.97350136232393,160.48729062503395,236.138745202601,257.0901204672408,2.25,0.16,8.77,1.07,42.59,8.47,69.0
41678.59956,204288.3099,0.45,53979.77,179.8979538683479,83.04683774085498,249.64719780282826,165.3373413021007,238.4786715590502,258.9855227577075,2.33,0.27,8.88,1.11,43.19,8.87,70.0
41678.84775,204287.7648,0.45,53979.97,184.41391595411628,81.61417919760768,255.73604276336948,169.51841947198582,239.6486347372748,264.08852892434857,2.35,0.31,9.01,1.13,43.47,9.63,71.0
41679.07986,204287.2537,0.45,53980.13,191.51042780318082,85.29815830881503,255.73604276336948,174.20122702225717,241.13767878228788,273.1281398481127,2.3,0.2,9.01,1.1,43.67,10.23,72.0
41679.35791,204286.6417,0.45,53980.33,198.28437093183337,90.00546495091332,268.0521155244642,183.39959899600444,243.37124484980757,283.7715527099639,2.28,0.17,8.96,1.12,44.12,11.07,73.0
41679.35791,204286.6417,0.45,53980.33,198.28437093183337,90.00546495091332,268.0521155244642,183.39959899600444,243.37124484980757,283.7715527099639,2.28,0.17,8.96,1.12,44.12,11.07,74.0
41679.61891,204286.0692,0.45,53980.54,205.21959842069194,94.7127715930116,277.87729716533755,193.7686728573195,245.3920903394682,294.26916539562546,2.28,0.2,9.04,1.23,44.52,11.44,75.0
41679.92256,204285.4073,0.45,53980.74,213.28381643099257,99.0107472227535,287.4257131261863,201.96358607029435,246.24297265090428,303.74617684795885,2.3,0.2,9.2,1.29,44.7,11.36,76.0
41680.17222,204284.8667,0.45,53980.94,221.34803444129327,102.69472633396087,293.79132376675216,208.98779739570134,247.83837698484695,311.18198583363574,2.34,0.2,9.27,1.44,44.96,11.46,77.0
41680.17222,204284.8667,0.45,53980.94,221.34803444129327,102.69472633396087,293.79132376675216,208.98779739570134,247.83837698484695,311.18198583363574,2.34,0.2,9.27,1.44,44.96,11.46,78.0
41680.46309,204284.2403,0.45,53981.15,225.7027121668556,105.76470892663367,298.08119180713345,213.83784807276808,248.901979874142,316.86819270503577,2.36,0.27,9.38,1.51,45.25,11.75,79.0
41680.72465,204283.6791,0.45,53981.36,229.7348211720059,108.01602949459372,302.0942941674902,218.01892624265318,248.79561958521248,322.11699904786656,2.39,0.31,9.55,1.48,45.69,12.93,80.0
41681.01064,204283.067,0.45,53981.56,233.92821453736227,108.4253605069501,305.00033380774846,222.70173379292456,248.15745785163546,328.0948062716461,2.38,0.28,9.59,1.46,45.91,13.7,81.0
41681.01064,204283.067,0.45,53981.56,233.92821453736227,108.4253605069501,305.00033380774846,222.70173379292456,248.15745785163546,328.0948062716461,2.38,0.28,9.59,1.46,45.91,13.7,82.0
41681.27949,204282.4925,0.45,53981.76,237.47647046189454,111.29067759344467,308.04475628801913,228.5552432307637,248.15745785163546,333.78101314304604,2.36,0.22,9.56,1.51,46.11,13.46,83.0
41681.54837,204281.9186,0.45,53981.96,242.63756998848694,114.76999119847385,312.0578586483758,233.07080765423964,249.114700452001,338.15501842873834,2.36,0.24,9.59,1.56,46.45,13.56,84.0
41681.80318,204281.3745,0.45,53982.14,245.21811975178318,113.54199816140475,312.0578586483758,232.90356452744422,251.1355459416617,341.36262230491275,2.36,0.29,9.59,1.59,46.84,13.6,85.0
41682.08997,204280.7607,0.45,53982.34,245.05683539157715,112.10933961815745,317.4547894088555,230.39491762551316,254.11363403168787,345.2992270620358,2.39,0.26,9.93,1.5,47.14,13.48,86.0
41682.08997,204280.7607,0.45,53982.34,245.05683539157715,112.10933961815745,317.4547894088555,230.39491762551316,254.11363403168787,345.2992270620358,2.39,0.26,9.93,1.5,47.14,13.48,87.0
41682.32344,204280.2589,0.4453694,53982.53,245.86325719260722,110.67668107491012,321.05274324917536,229.55870199153614,258.3680455888682,348.94423146677934,2.41,0.22,9.9,1.46,47.37,13.76,88.0
41682.6051,204279.6501,0.4245174,53982.74,246.83096335384332,107.60669848223732,325.06584560953206,229.55870199153614,261.13341310103544,350.25643305248707,2.4,0.22,9.83,1.43,47.44,13.86,89.0
41682.88919,204279.032,0.3940128,53982.94,248.76637567631545,107.60669848223732,325.89614264960585,230.39491762551316,261.34613367889443,348.3610307620204,2.39,0.21,9.85,1.43,47.48,13.51,90.0
41682.88919,204279.032,0.3940128,53982.94,248.76637567631545,107.60669848223732,325.89614264960585,230.39491762551316,261.34613367889443,348.3610307620204,2.39,0.21,9.85,1.43,47.48,13.51,91.0
41683.20143,204278.3488,0.3667648,53983.15,251.50820979981765,112.723336136692,322.71333732932294,231.0638901326948,259.1125676113748,342.9664242429999,2.39,0.21,9.85,1.4,47.27,13.12,92.0
41683.47068,204277.7578,0.3510368,53983.35,252.7984846814658,116.40731524789935,318.28508644892935,230.56216075230859,253.6881928759699,335.6764154335127,2.39,0.24,9.82,1.41,46.95,12.6,93.0
41683.69099,204277.2739,0.35,53983.53,251.99206288043572,117.63530828496847,318.28508644892935,229.2242157379453,245.92389178411577,327.8032059192666,2.39,0.26,9.82,1.43,46.5,12.33,94.0
41683.96418,204276.6737,0.35,53983.73,248.92766003652147,116.40731524789935,313.3033042084865,225.21038069485562,238.4786715590502,320.95059763834854,2.38,0.26,9.78,1.42,45.96,12.15,95.0
41683.96418,204276.6737,0.35,53983.73,248.92766003652147,116.40731524789935,313.3033042084865,225.21038069485562,238.4786715590502,320.95059763834854,2.38,0.26,9.78,1.42,45.96,12.15,96.0
41684.26677,204276.0093,0.35,53983.94,242.47628562828092,113.33733265522655,296.2822148869736,218.52065562303946,233.16065711257477,315.1185905907588,2.37,0.25,9.57,1.34,45.43,11.97,97.0
41684.55239,204275.3832,0.35,53984.15,234.25078325777432,109.03935702548465,287.97924448623553,210.49298553685998,230.28892931147806,308.26598230984087,2.35,0.25,9.45,1.27,44.93,12.14,98.0
41684.55239,204275.3832,0.35,53984.15,234.25078325777432,109.03935702548465,287.97924448623553,210.49298553685998,230.28892931147806,308.26598230984087,2.35,0.25,9.45,1.27,44.93,12.14,99.0
41684.7968,204274.8488,0.35,53984.35,225.7027121668556,101.87606430924812,279.6762740854975,199.95666854874946,229.86348815576002,301.1217736765434,2.32,0.25,9.27,1.21,44.64,12.25,100.0
41685.06687,204274.2605,0.35,53984.55,215.3805131136708,94.30344058065522,272.4803664048579,188.41689279986656,231.67161306756168,296.6019682146614,2.3,0.21,9.14,1.11,44.48,11.88,101.0
41685.34879,204273.6497,0.35,53984.76,206.348588942134,90.41479596326968,267.77534984443963,181.72716772805038,235.39422318009446,291.0615615194512,2.28,0.17,9.09,1.09,44.49,11.04,102.0
41685.63115,204273.0413,0.35,53984.96,202.47776429718974,88.9821374200224,264.730927364169,175.8736582902112,238.90411271476825,281.29294971473826,2.26,0.19,9.06,1.12,44.51,10.13,103.0
41685.63115,204273.0413,0.35,53984.96,202.47776429718974,88.9821374200224,264.730927364169,175.8736582902112,238.90411271476825,281.29294971473826,2.26,0.19,9.06,1.12,44.51,10.13,104.0
41685.88641,204272.493,0.35,53985.14,199.25207709306946,86.11682033352777,260.3026764837754,167.34425882364556,241.0313184933584,270.50373667669726,2.25,0.22,9.13,1.01,44.45,9.5,105.0
41686.15911,204271.9073,0.35,53985.34,193.44584012565295,83.45616875321136,255.1825114033203,160.32004749823855,241.88220080479448,260.73512487198445,2.27,0.2,9.08,0.89,44.24,8.74,106.0
41686.40347,204271.3808,0.35,53985.54,190.38143728173876,82.63750672849861,251.72294040301273,156.64069870873965,241.13767878228788,252.13291447678952,2.28,0.18,8.92,0.86,43.93,8.06,107.0
41686.67177,204270.7996,0.35,53985.74,188.44602495926657,79.56752413582582,249.3704321228036,154.299294933604,237.73414953654367,244.55130531492287,2.26,0.21,8.82,0.84,43.53,7.51,108.0
41686.67177,204270.7996,0.35,53985.74,188.44602495926657,79.56752413582582,249.3704321228036,154.299294933604,237.73414953654367,244.55130531492287,2.26,0.21,8.82,0.84,43.53,7.51,109.0
41686.95446,204270.1836,0.35,53985.94,185.05905339494032,76.90687255550938,245.4957126024592,151.6234049048775,232.30977480113873,239.44829914828185,2.24,0.21,8.85,0.79,43.12,7.36,110.0
