,coilconfig,slope,intercept
0,HCP1QP,1.5555507396084465,-69.24628261294947
1,PRP1QP,2.0535703466015263,-33.062588035908504
2,HCP2QP,1.298808273357333,-40.67994567641691
3,PRP2QP,1.633487865247404,-36.77739578822985
4,HCP4QP,0.9388765949445227,10.542596158720102
5,PRP4QP,1.369673361940016,-46.27817586606528
