,coilconfig,slope,intercept
0,HCP1QP,1.5631011195410902,-70.86361450695696
1,PRP1QP,2.056164046747267,-33.370809300807196
2,HCP2QP,1.308311991503666,-43.32917308127793
3,PRP2QP,1.6390420303098585,-37.795231157268404
4,HCP4QP,0.9523395019351938,6.933652555307958
5,PRP4QP,1.378054336326682,-48.72556027023853
