x,y,z,t,HCPHQP,PRPHQP,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCPHIP,PRPHIP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,p_ID
107771.9338,183294.4267,27.8669125,42153.97,72.70620135239845,50.937446546637396,93.40264791899051,69.98413128824694,107.80468631329454,93.66784626258153,0.98,1.01,1.04,0.34,1.5,-2.98,40.0
107772.2507,183293.9672,27.8929625,42153.77,69.42765461037992,48.74247069454132,91.97292739410554,66.00564944121281,110.24624893558236,91.5546121676886,0.98,1.01,1.04,0.33,1.49,-3.02,41.0
107772.5471,183293.5366,27.9074264,42153.57,66.6983844928421,45.08437732817503,88.91306609257467,62.02788324562417,110.8106049805616,90.0180989495622,0.98,1.01,1.04,0.32,1.53,-3.13,42.0
107772.8104,183293.1531,27.9297875,42153.37,65.06208768383489,43.25542434990125,88.5054813036348,60.156241113573,111.37530447720626,89.24996370870649,0.98,1.01,1.03,0.32,1.52,-3.16,43.0
107773.1021,183292.7268,27.9463544,42153.17,65.06208768383489,42.52386066368051,88.70926198646386,59.454416232149356,111.18703312971826,89.05794254350894,0.98,1.01,1.02,0.35,1.5,-3.09,44.0
107773.4071,183292.2794,27.95,42152.96,65.607413591844,41.792306984540225,88.30172411772604,59.454416232149356,107.99226888586261,89.63402121465491,0.98,1.01,1.04,0.36,1.5,-2.89,45.0
107773.5618,183292.0519,27.95,42152.86,65.88011655438599,42.52386066368051,87.89428036902162,60.39018770103444,106.49268362927847,89.82605755391525,0.98,1.01,1.04,0.35,1.51,-2.86,46.0
107773.984,183291.4287,27.95,42152.58,66.42560196331392,47.2792033768043,86.87608282352862,63.66570025518024,103.68760283794296,86.56212763336944,0.98,1.01,1.03,0.32,1.52,-3.01,47.0
107774.1271,183291.2168,27.95,42152.48,66.15284598122086,46.913392790251564,85.8584760153089,62.963763809882444,103.31424828193904,84.64285171282822,0.98,1.01,1.03,0.32,1.52,-3.06,48.0
107774.4549,183290.7302,27.95,42152.28,66.15284598122086,44.3527886363484,85.24819646917626,60.62413676891447,105.55669280671442,82.34038840697418,0.98,1.01,1.03,0.33,1.52,-3.0,49.0
107774.8051,183290.2086,27.95,42152.07,65.06208768383489,43.621209944913815,87.07967512449464,59.454416232149356,109.30642038774377,83.87528299443787,0.97,1.01,1.04,0.32,1.52,-2.99,50.0
