x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,p_ID
41668.31481,204315.4004,0.7204512,53970.75,107.0286234,68.69010745,156.6932683,100.0634371,239.7766342,144.495495,1.96,0.12,6.41,0.41,26.9,0.68,11
41668.31481,204315.4004,0.7204512,53970.75,107.0286234,68.69010745,156.6932683,100.0634371,239.7766342,144.495495,1.96,0.12,6.41,0.41,26.9,0.68,12
41668.44947,204314.7587,0.692525,53970.95,112.872551,74.472204,164.2823633,108.5000184,242.6950175,156.4967227,1.99,0.19,6.38,0.45,27.16,1.34,13
41668.57399,204314.1439,0.6645152,53971.14,117.4501515,87.19812161,170.0091283,114.1952905,248.3767248,170.0175066,1.97,0.25,6.33,0.34,27.62,2.49,14
41668.70589,204313.4887,0.6504672,53971.34,122.7731792,96.45790681,178.7428786,124.2218282,255.4188122,182.6482641,1.94,0.25,6.35,0.38,28.03,2.57,15
41668.70589,204313.4887,0.6504672,53971.34,122.7731792,96.45790681,178.7428786,124.2218282,255.4188122,182.6482641,1.94,0.25,6.35,0.38,28.03,2.57,16
41668.84943,204312.794,0.65,53971.55,133.4603436,100.5102714,189.6674476,137.2176234,265.1996979,194.2094294,1.98,0.2,6.55,0.57,28.55,2.63,17
41668.98012,204312.1909,0.65,53971.75,142.3454376,99.93131721,203.2013214,144.5131509,278.1218207,205.5037723,1.99,0.19,6.8,0.69,29.27,3.74,18
41669.12606,204311.5522,0.65,53971.94,149.0328369,98.1945445,214.7195747,145.4995844,293.9818484,216.6916134,2,0.18,6.92,0.65,29.88,4.19,19
41669.12606,204311.5522,0.65,53971.94,149.0328369,98.1945445,214.7195747,145.4995844,293.9818484,216.6916134,2,0.18,6.92,0.65,29.88,4.19,20
41669.28864,204310.8778,0.65,53972.15,154.0614405,97.9050955,223.7952146,147.8675604,311.3744473,224.6233281,2.01,0.13,6.95,0.62,30.56,4.05,21
41669.46967,204310.1615,0.643925,53972.36,158.9142477,101.6682249,230.3714559,150.8285938,326.6757726,226.1137105,2.02,0.16,7,0.74,31.35,4.46,22
41669.46967,204310.1615,0.643925,53972.36,158.9142477,101.6682249,230.3714559,150.8285938,326.6757726,226.1137105,2.02,0.16,7,0.74,31.35,4.46,23
41669.65117,204309.472,0.621825,53972.55,162.2798331,104.2738395,233.8563462,150.4337211,336.8215761,225.1200103,2.03,0.22,7.21,0.78,32.09,4.98,24
41669.81435,204308.8737,0.592525,53972.76,164.1516919,102.8262384,236.4303909,149.2492289,340.6840593,225.2855958,2.06,0.19,7.41,0.7,32.53,5.44,25
41670.00186,204308.2093,0.565625,53972.96,165.8376348,101.3787309,238.6409228,150.4337211,341.2012421,225.9480627,2.1,0.16,7.33,0.72,32.93,5.55,26
41670.00186,204308.2093,0.565625,53972.96,165.8376348,101.3787309,238.6409228,150.4337211,341.2012421,225.9480627,2.1,0.16,7.33,0.72,32.93,5.55,27
41670.15453,204307.6858,0.550725,53973.13,166.3998823,99.64184572,238.6409228,152.8032725,340.4254942,226.6107287,2.11,0.19,7.33,0.74,33.31,5.27,28
41670.3466,204307.0499,0.5553312,53973.33,167.5247766,99.64184572,242.5186995,154.3833937,340.1669497,228.5999228,2.1,0.2,7.35,0.76,33.74,5.99,29
41670.52277,204306.4886,0.5553312,53973.53,167.8998595,98.77345373,243.9990767,154.7784765,341.7194852,232.583702,2.07,0.2,7.33,0.74,34.16,6.82,30
41670.73131,204305.8502,0.5768192,53973.73,168.2750013,99.64184572,245.1104926,155.9638509,349.0325979,236.7411332,2.08,0.15,7.32,0.71,34.5,6.24,31
41670.73131,204305.8502,0.5768192,53973.73,168.2750013,99.64184572,245.1104926,155.9638509,349.0325979,236.7411332,2.08,0.15,7.32,0.71,34.5,6.24,32
41670.91631,204305.3064,0.607475,53973.93,168.8378246,100.7997542,248.8222262,156.1614317,362.6561717,239.0727177,2.08,0.14,7.4,0.75,34.96,6.2,33
41671.12674,204304.7098,0.634375,53974.15,169.2131137,98.1945445,254.2234106,152.013338,377.8101279,239.7393369,2.07,0.19,7.48,0.76,35.51,6.91,34
41671.35487,204304.085,0.6489632,53974.35,169.9638683,91.82753349,257.2130907,145.8941946,391.4526412,239.7393369,2.08,0.18,7.53,0.68,36.03,7.1,35
41671.59446,204303.4493,0.643925,53974.56,168.0874231,86.90881531,257.9615905,142.9351304,402.8414986,239.0727177,2.1,0.15,7.53,0.68,36.45,6.95,36
41671.59446,204303.4493,0.643925,53974.56,168.0874231,86.90881531,257.9615905,142.9351304,402.8414986,239.0727177,2.1,0.15,7.53,0.68,36.45,6.95,37
41671.80629,204302.9022,0.6204512,53974.76,168.6502021,88.64470949,258.8978229,144.31588,408.4934353,236.4082505,2.1,0.15,7.56,0.7,36.84,6.47,38
41672.04435,204302.3028,0.592525,53974.96,173.1571931,91.24880441,261.5228649,147.2754955,406.9992815,234.9108989,2.09,0.17,7.64,0.72,37.2,5.7,39
41672.25241,204301.7912,0.5645152,53975.14,175.2257121,90.09139132,261.5228649,148.6570538,401.070844,234.2457351,2.1,0.2,7.64,0.76,37.36,5.35,40
41672.50386,204301.1875,0.5504672,53975.34,173.5331563,88.64470949,264.7175333,148.8544403,393.4762288,235.4099033,2.13,0.21,7.83,0.75,37.33,5.8,41
41672.71463,204300.6931,0.55,53975.53,173.1571931,88.93403834,264.7175333,150.6311548,387.4318519,238.7394836,2.14,0.2,7.83,0.74,37.29,6.48,42
41672.71463,204300.6931,0.55,53975.53,173.1571931,88.93403834,264.7175333,150.6311548,387.4318519,238.7394836,2.14,0.2,7.83,0.74,37.29,6.48,43
41672.97563,204300.0954,0.55,53975.74,174.0972104,89.80204744,263.0252657,154.5809324,382.030303,242.5747132,2.13,0.17,7.9,0.77,37.28,7,44
41673.24592,204299.4919,0.55,53975.94,175.2257121,92.11690367,265.2821089,158.1375285,376.9705908,246.9182144,2.13,0.15,7.87,0.79,37.43,6.99,45
41673.52098,204298.892,0.55,53976.16,177.672594,93.27442192,266.0352546,161.1026585,377.8101279,251.9405607,2.12,0.16,7.89,0.89,37.5,7.17,46
41673.52098,204298.892,0.55,53976.16,177.672594,93.27442192,266.0352546,161.1026585,377.8101279,251.9405607,2.12,0.16,7.89,0.89,37.5,7.17,47
41673.78986,204298.3172,0.55,53976.36,177.4842852,92.98503672,266.0352546,160.7072395,385.4344915,256.8063417,2.13,0.19,7.95,0.9,37.77,7.49,48
41674.09147,204297.6848,0.55,53976.57,176.1665302,95.01081193,268.1086351,159.3234387,398.4278209,260.0000664,2.15,0.17,8.02,0.82,38.1,7.45,49
41674.34996,204297.1527,0.55,53976.74,176.5429591,92.4062776,274.3484065,158.9281143,416.6465352,261.3461691,2.2,0.19,8.01,0.85,38.45,7.38,50
41674.60376,204296.6378,0.55,53976.94,177.4842852,87.48743167,280.2368524,156.1614317,435.6182821,260.5047592,2.21,0.25,8.04,0.9,38.96,7.2,51
41674.60376,204296.6378,0.55,53976.94,177.4842852,87.48743167,280.2368524,156.1614317,435.6182821,260.5047592,2.21,0.25,8.04,0.9,38.96,7.2,52
41674.89751,204296.0484,0.55,53977.15,180.4989596,88.93403834,281.9512758,152.2108138,449.8098335,258.3185855,2.18,0.22,8.16,0.86,39.39,7.5,53
41675.19683,204295.4501,0.55,53977.35,182.7623873,89.51270732,282.5232379,151.0260381,453.7585431,254.9594431,2.16,0.18,8.14,0.77,39.61,7.99,54
41675.50823,204294.8259,0.55,53977.56,184.2724879,91.24880441,281.9512758,154.3833937,444.5978499,251.4378133,2.16,0.14,8.09,0.76,39.65,7.6,55
41675.50823,204294.8259,0.55,53977.56,184.2724879,91.24880441,281.9512758,154.3833937,444.5978499,251.4378133,2.16,0.14,8.09,0.76,39.65,7.6,56
