x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,p_ID
41668.31481,204315.4004,0.7204512,53970.75,92.45958507917811,51.256483429828975,120.15465840032223,83.00988205163968,134.19129563672567,117.00029913507049,1.96,0.12,6.41,0.41,26.9,0.68,11.0
41668.31481,204315.4004,0.7204512,53970.75,92.45958507917811,51.256483429828975,120.15465840032223,83.00988205163968,134.19129563672567,117.00029913507049,1.96,0.12,6.41,0.41,26.9,0.68,12.0
41668.44947,204314.7587,0.692525,53970.95,97.08804957244195,54.94687873464207,125.71110928956344,89.3706756489219,135.62825192056738,127.05282469858116,1.99,0.19,6.38,0.45,27.16,1.34,13.0
41668.57399,204314.1439,0.6645152,53971.14,100.7040374578043,63.06574840523088,129.87844745649437,93.66051319127503,138.39952475369066,138.31165332971312,1.97,0.25,6.33,0.34,27.62,2.49,14.0
41668.70589,204313.4887,0.6504672,53971.34,104.89858340482468,68.97038089293184,136.19259619426845,101.20471024851675,141.7866359941747,148.7662799157642,1.94,0.25,6.35,0.38,28.03,2.57,15.0
41668.70589,204313.4887,0.6504672,53971.34,104.89858340482468,68.97038089293184,136.19259619426845,101.20471024851675,141.7866359941747,148.7662799157642,1.94,0.25,6.35,0.38,28.03,2.57,16.0
41668.84943,204312.794,0.65,53971.55,113.2876752988654,71.553657606301,144.02214062910832,110.9677887931825,146.40542404938023,158.2826707825543,1.98,0.2,6.55,0.57,28.55,2.63,17.0
41668.98012,204312.1909,0.65,53971.75,120.23037203876115,71.1846180758197,153.61964671052493,116.44102979549513,152.3585286538673,167.53099430098408,1.99,0.19,6.8,0.69,29.27,3.74,18.0
41669.12606,204311.5522,0.65,53971.94,125.43739459368294,70.07749948437578,161.70175709487577,117.1806569579698,159.44067033851573,176.64528414523377,2.0,0.18,6.92,0.65,29.88,4.19,19.0
41669.12606,204311.5522,0.65,53971.94,125.43739459368294,70.07749948437578,161.70175709487577,117.1806569579698,159.44067033851573,176.64528414523377,2.0,0.18,6.92,0.65,29.88,4.19,20.0
41669.28864,204310.8778,0.65,53972.15,129.34266150987435,69.89297971913511,168.01590583264988,118.95576214790901,166.93337096140468,183.07890050588063,2.01,0.13,6.95,0.62,30.56,4.05,21.0
41669.46967,204310.1615,0.643925,53972.36,133.1032889106512,72.29173666726362,172.56209292384722,121.17464363533307,173.29703450413226,184.28520357350186,2.02,0.16,7.0,0.74,31.35,4.46,22.0
41669.46967,204310.1615,0.643925,53972.36,133.1032889106512,72.29173666726362,172.56209292384722,121.17464363533307,173.29703450413226,184.28520357350186,2.02,0.16,7.0,0.74,31.35,4.46,23.0
41669.65117,204309.472,0.621825,53972.55,135.7068001881121,73.95241455442952,174.96146944420138,120.87879277034318,177.40262388653716,183.48100152842102,2.03,0.22,7.21,0.78,32.09,4.98,24.0
41669.81435,204308.8737,0.592525,53972.76,137.15319534225708,73.02981572822625,176.72943109077815,119.99124017537358,178.94221990493898,183.61503520260115,2.06,0.19,7.41,0.7,32.53,5.44,25.0
41670.00186,204308.2093,0.565625,53972.96,138.4549509809875,72.10721690202298,178.2448267878439,120.87879277034318,179.14749937405924,184.15116989932173,2.1,0.16,7.33,0.72,32.93,5.55,26.0
41670.00186,204308.2093,0.565625,53972.96,138.4549509809875,72.10721690202298,178.2448267878439,120.87879277034318,179.14749937405924,184.15116989932173,2.1,0.16,7.33,0.72,32.93,5.55,27.0
41670.15453,204307.6858,0.550725,53973.13,138.888869527231,71.00009831057905,178.2448267878439,122.65389796028242,178.83958017037887,184.6873045960423,2.11,0.19,7.33,0.74,33.31,5.27,28.0
41670.3466,204307.0499,0.5553312,53973.33,139.75670661971796,71.00009831057905,180.89676925770902,123.83730142024189,178.73694043581875,186.295708686204,2.1,0.2,7.35,0.76,33.74,5.99,29.0
41670.52277,204306.4886,0.5553312,53973.53,140.04598565054698,70.44653901485708,181.9070330557529,124.13315228523177,179.35277884317946,189.51251686652742,2.07,0.2,7.33,0.74,34.16,6.82,30.0
41670.73131,204305.8502,0.5768192,53973.73,140.33526468137595,71.00009831057905,182.66473090428576,125.02070488020138,182.2266914108629,192.86335872103098,2.08,0.15,7.32,0.71,34.5,6.24,31.0
41670.73131,204305.8502,0.5768192,53973.73,140.33526468137595,71.00009831057905,182.66473090428576,125.02070488020138,182.2266914108629,192.86335872103098,2.08,0.15,7.32,0.71,34.5,6.24,32.0
41670.91631,204305.3064,0.607475,53973.93,140.76918322761944,71.73817737154167,185.1903903993954,125.16863031269631,187.46131787342915,194.73983015955298,2.08,0.14,7.4,0.75,34.96,6.2,33.0
41671.12674,204304.7098,0.634375,53974.15,141.05846225844843,70.07749948437578,188.8525966673044,122.06219623030267,193.10650327423588,195.27596485627356,2.07,0.19,7.48,0.76,35.51,6.91,34.0
41671.35487,204304.085,0.6489632,53974.35,141.63702032010642,66.01806464908137,190.8731242633921,117.47650782295966,198.03321053312172,195.27596485627356,2.08,0.18,7.53,0.68,36.03,7.1,35.0
41671.59446,204303.4493,0.643925,53974.56,140.19062516596145,62.88122863999024,191.37825616241403,115.25762633553563,202.0361601809665,194.73983015955298,2.1,0.15,7.53,0.68,36.45,6.95,36.0
41671.59446,204303.4493,0.643925,53974.56,140.19062516596145,62.88122863999024,191.37825616241403,115.25762633553563,202.0361601809665,194.73983015955298,2.1,0.15,7.53,0.68,36.45,6.95,37.0
41671.80629,204302.9022,0.6204512,53974.76,140.6245437122049,63.98834723143416,192.00967103619143,116.2931043630002,203.98631513760884,192.59529137267072,2.1,0.15,7.56,0.7,36.84,6.47,38.0
41672.04435,204302.3028,0.592525,53974.96,144.0958920821528,65.64902511860006,193.7776326827682,118.51198585042422,203.47311646480821,191.38898830504942,2.09,0.17,7.64,0.72,37.2,5.7,39.0
41672.25241,204301.7912,0.5645152,53975.14,145.68692675171224,64.91094605763743,193.7776326827682,119.54746387788876,201.42032177360576,190.85285360832884,2.1,0.2,7.64,0.76,37.36,5.35,40.0
41672.50386,204301.1875,0.5504672,53975.34,144.38517111298182,63.98834723143416,195.92444325361137,119.69538931038369,198.7516886750426,191.79108932758984,2.13,0.21,7.83,0.75,37.33,5.8,41.0
41672.71463,204300.6931,0.55,53975.53,144.0958920821528,64.17286699667481,195.92444325361137,121.02671820283811,196.59625424928004,194.4717628111927,2.14,0.2,7.83,0.74,37.29,6.48,42.0
41672.71463,204300.6931,0.55,53975.53,144.0958920821528,64.17286699667481,195.92444325361137,121.02671820283811,196.59625424928004,194.4717628111927,2.14,0.2,7.83,0.74,37.29,6.48,43.0
41672.97563,204300.0954,0.55,53975.74,144.81908965922528,64.72642629239678,194.78789648081204,123.98522685273682,194.6460992926377,197.55453731733596,2.13,0.17,7.9,0.77,37.28,7.0,44.0
41673.24592,204299.4919,0.55,53975.94,145.68692675171224,66.20258441432202,196.30329217787784,126.64788463764569,192.7985840705555,201.03941284601964,2.13,0.15,7.87,0.79,37.43,6.99,45.0
41673.52098,204298.892,0.55,53976.16,147.5672404521007,66.94066347528464,196.80842407689977,128.86676612506972,193.10650327423588,205.0604230714239,2.12,0.16,7.89,0.89,37.5,7.17,46.0
41673.52098,204298.892,0.55,53976.16,147.5672404521007,66.94066347528464,196.80842407689977,128.86676612506972,193.10650327423588,205.0604230714239,2.12,0.16,7.89,0.89,37.5,7.17,47.0
41673.78986,204298.3172,0.55,53976.36,147.4226009366862,66.75614371004397,196.80842407689977,128.57091526007983,195.87777610735915,208.94739962264802,2.13,0.19,7.95,0.9,37.77,7.49,48.0
41674.09147,204297.6848,0.55,53976.57,146.41012432878472,68.04778206672857,198.19753679921007,127.5354372326153,200.49656416256468,211.49403943207076,2.15,0.17,8.02,0.82,38.1,7.45,49.0
