,coilconfig,slope,intercept
0,HCP1QP,1.5218320007938166,-61.708792376729605
1,PRP1QP,2.0117970214220127,-29.251989799009024
2,HCP2QP,1.265361363238562,-31.158435854738457
3,PRP2QP,1.595747016428798,-30.102779623531404
4,HCP4QP,0.9092527476241276,18.6868749820822
5,PRP4QP,1.333596972765131,-35.87983921546541
