x,y,z,t,HCP1.0,PRP1.1,HCP2.0,PRP2.1,HCP4.0,PRP4.1,HCP1.0_inph,PRP1.1_inph,HCP2.0_inph,PRP2.1_inph,HCP4.0_inph,PRP4.1_inph
107769.8684,183237.8619,28.55,32751.92,164.1720975,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8724,183237.8619,28.55,32752.12,163.9821125,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.879,183237.8621,28.55,32754.11,164.3620978,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.879,183237.8622,28.55,32754.31,164.7421443,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.879,183237.8624,28.55,32754.51,163.9821125,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.879,183237.8626,28.55,32754.71,163.4122492,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8791,183237.8669,28.55,32754.91,163.6021883,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8791,183237.8733,28.55,32755.11,164.3620978,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8792,183237.8795,28.55,32755.31,164.5521134,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8792,183237.8836,28.55,32755.51,164.1720975,112.7318339,171.6779926,151.2524787,109.9604709,165.903649,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8792,183237.8833,28.55,32755.71,164.1720975,112.7318339,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8792,183237.879,28.55,32755.91,164.3620978,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8788,183237.8619,28.55,32758.12,163.9821125,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8787,183237.8619,28.55,32758.32,163.9821125,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8786,183237.8619,28.55,32758.52,163.9821125,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8785,183237.8618,28.55,32758.72,164.5521134,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.600081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8756,183237.8619,28.55,32758.92,164.3620978,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.600081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8714,183237.8619,28.55,32759.13,163.9821125,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8675,183237.8619,28.55,32759.33,164.1720975,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8652,183237.8619,28.55,32759.53,164.1720975,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8656,183237.8619,28.55,32759.73,163.9821125,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8686,183237.8619,28.55,32759.93,163.9821125,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8787,183237.8618,28.55,32762.11,164.3620978,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8787,183237.8618,28.55,32762.31,164.3620978,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8786,183237.8618,28.55,32762.51,164.1720975,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8786,183237.8618,28.55,32762.7,164.3620978,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.876,183237.8619,28.55,32762.9,164.3620978,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.600081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8714,183237.8619,28.55,32764.01,164.1720975,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8721,183237.8619,28.55,32764.05,164.5521134,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.873,183237.8619,28.55,32764.1,165.3123285,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8739,183237.8619,28.55,32764.15,165.1222518,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.875,183237.8619,28.55,32764.21,164.5521134,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8788,183237.8618,28.55,32764.67,164.5521134,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8765,183237.8618,28.55,32764.87,164.3620978,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8716,183237.8619,28.55,32765.11,164.1720975,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8679,183237.8619,28.55,32765.31,163.9821125,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8656,183237.8619,28.55,32765.51,163.7921428,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8655,183237.8619,28.55,32765.71,164.3620978,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8682,183237.8619,28.55,32765.91,164.5521134,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8726,183237.8619,28.55,32766.13,164.9321905,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8765,183237.8618,28.55,32766.33,164.3620978,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8787,183237.8618,28.55,32766.53,163.7921428,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8784,183237.8618,28.55,32766.73,163.7921428,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8755,183237.8619,28.55,32766.93,163.6021883,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8779,183237.8656,28.55,32776.1,163.7921428,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.878,183237.8659,28.55,32776.3,163.9821125,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8781,183237.8662,28.55,32776.5,163.9821125,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8781,183237.8665,28.55,32776.7,163.4122492,113.3157622,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8717,183237.8979,28.55,32776.9,164.1720975,112.7318339,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8607,183237.9527,28.55,32777.13,164.9321905,112.926475,171.6779926,151.2524787,109.9604709,165.903649,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.406518389
107769.8514,183237.9987,28.55,32777.33,164.7421443,113.1211177,171.6779926,150.4007652,109.9604709,166.0611317,1.590081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8461,183238.0253,28.55,32777.53,163.9821125,113.1211177,171.6779926,150.4007652,109.9604709,166.0611317,1.600081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8459,183238.029,28.55,32777.74,163.7921428,113.1211177,171.6779926,150.4007652,109.9604709,166.0611317,1.590081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.849,183238.029,28.55,32777.94,164.1720975,113.1211177,171.6779926,150.4007652,109.9604709,166.0611317,1.580081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8527,183238.0289,28.55,32778.12,164.3620978,113.1211177,171.6779926,150.4007652,109.9604709,166.0611317,1.580081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8594,183238.0286,28.55,32783.08,164.7421443,110.2016536,171.6779926,150.4007652,109.9604709,166.0611317,1.580081341,0.234503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8594,183238.0285,28.55,32783.28,165.3123285,110.2016536,171.6779926,150.4007652,109.9604709,166.0611317,1.580081341,0.234503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8594,183238.0285,28.55,32783.48,163.7921428,110.2016536,171.6779926,150.4007652,109.9604709,166.0611317,1.580081341,0.234503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8594,183238.0285,28.55,32783.68,163.2223254,110.2016536,171.6779926,150.4007652,109.9604709,166.0611317,1.590081341,0.234503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8606,183238.0246,28.55,32783.88,163.7921428,113.1211177,171.6779926,150.4007652,109.9604709,166.0611317,1.600081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8631,183238.0164,28.55,32784.14,164.1720975,113.1211177,171.6779926,150.4007652,109.9604709,166.0611317,1.590081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8665,183238.0066,28.55,32789.11,164.1720975,113.1211177,171.6779926,150.4007652,109.9604709,166.0611317,1.580081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8665,183238.0066,28.55,32789.31,164.7421443,113.1211177,171.6779926,150.4007652,109.9604709,166.0611317,1.580081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8666,183238.0065,28.55,32789.51,165.1222518,113.1211177,171.6779926,150.4007652,109.9604709,166.0611317,1.580081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8666,183238.0065,28.55,32789.71,165.1222518,113.1211177,171.6779926,150.4007652,109.9604709,166.0611317,1.580081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8694,183238.0065,28.55,32789.91,164.7421443,113.1211177,171.6779926,150.4007652,109.9604709,166.0611317,1.600081341,0.254503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.873,183238.0065,28.55,32790.09,164.3620978,113.1211177,171.6779926,151.2524787,109.9604709,166.0611317,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0063,28.55,32794.08,164.7421443,113.1211177,171.6779926,151.2524787,109.9604709,166.0611317,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0063,28.55,32794.17,164.3620978,113.1211177,171.6779926,151.2524787,109.9604709,166.0611317,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0063,28.55,32794.22,164.3620978,113.1211177,171.6779926,151.2524787,109.9604709,166.0611317,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0063,28.55,32794.24,164.1720975,113.1211177,171.6779926,151.2524787,109.9604709,166.0611317,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0063,28.55,32794.27,163.9821125,113.1211177,171.6779926,151.2524787,109.9604709,166.0611317,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0063,28.55,32794.3,163.0324169,113.1211177,171.6779926,151.2524787,109.9604709,166.0611317,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0063,28.55,32794.43,163.4122492,113.1211177,171.6779926,151.2524787,109.9604709,166.0611317,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0062,28.55,32794.63,164.1720975,113.1211177,171.6779926,151.2524787,109.9604709,166.0611317,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0049,28.55,32794.83,164.3620978,113.1211177,171.6779926,151.2524787,109.9604709,166.0611317,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0005,28.55,32795.12,163.9821125,113.1211177,171.6779926,151.2524787,109.9604709,166.0611317,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8801,183237.9973,28.55,32795.32,164.3620978,113.1211177,171.6779926,151.2524787,109.9604709,166.0611317,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8801,183237.9962,28.55,32795.52,164.3620978,113.1211177,171.6779926,151.2524787,109.9604709,166.0611317,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8801,183237.9962,28.55,32795.72,164.1720975,113.1211177,171.6779926,151.2524787,109.9604709,166.0611317,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8802,183238.0017,28.55,32795.92,164.1720975,113.1211177,171.6779926,151.2524787,109.9604709,166.0611317,1.580081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8803,183238.0111,28.55,32796.11,164.3620978,113.1211177,171.6779926,151.2524787,109.9604709,166.0611317,1.590081341,0.254503606,3.271992023,0.413607459,4.694878884,-4.266518389
107769.8804,183238.0248,28.55,32796.31,163.2223254,110.2016536,171.6779926,150.4007652,109.9604709,166.0611317,1.600081341,0.234503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8805,183238.042,28.55,32796.51,162.2729361,110.2016536,171.6779926,150.4007652,109.9604709,166.0611317,1.610081341,0.234503606,3.271992023,0.373607459,4.694878884,-4.266518389
107769.8728,183238.0709,28.55,32796.71,161.8932879,110.0070362,170.0781762,150.4007652,108.7484732,166.0611317,1.610081341,0.224503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.824,183238.1468,28.55,32796.91,161.8932879,110.0070362,170.0781762,150.4007652,108.7484732,166.0611317,1.630081341,0.224503606,3.311992023,0.373607459,4.544878884,-4.266518389
107769.7506,183238.2492,28.55,32797.09,161.8932879,109.0339744,168.6580588,149.378838,108.7484732,166.0611317,1.640081341,0.214503606,3.381992023,0.313607459,4.544878884,-4.266518389
107769.6488,183238.3875,28.55,32797.29,161.3239305,108.2555554,168.6580588,149.5491494,107.4474256,165.903649,1.650081341,0.214503606,3.381992023,0.293607459,4.444878884,-4.716518389
107769.538,183238.5382,28.55,32797.49,159.8063214,107.0879777,167.2397704,149.5491494,107.4474256,165.5887177,1.670081341,0.204503606,3.431992023,0.293607459,4.444878884,-5.316518389
107769.4264,183238.6926,28.55,32797.69,159.4270732,105.9204608,165.8233126,150.7414389,106.9837312,165.5887177,1.680081341,0.194503606,3.351992023,0.283607459,4.294878884,-5.316518389
107769.2928,183238.8746,28.55,32797.89,159.2374722,105.531302,165.292613,152.2746638,106.9837312,165.7461776,1.680081341,0.194503606,3.241992023,0.243607459,4.294878884,-6.066518389
107769.1203,183239.1072,28.55,32798.11,158.668762,106.6987986,165.4694843,152.4450417,107.2617982,165.7461776,1.650081341,0.204503606,3.201992023,0.173607459,4.174878884,-6.066518389
107768.9465,183239.3416,28.5477158,32798.31,157.5317591,109.0339744,165.4694843,151.4228331,107.8186806,165.1164063,1.620081341,0.224503606,3.201992023,0.163607459,4.554878884,-5.806518389
107768.7627,183239.5915,28.5477158,32798.51,156.395314,108.6447615,166.1772554,150.0601072,108.4692916,162.7563899,1.610081341,0.234503606,3.191992023,0.213607459,5.144878884,-4.546518389
107768.5714,183239.8548,28.5296478,32798.71,154.5024819,105.3367252,167.7714142,150.0601072,109.3073198,161.4987631,1.590081341,0.224503606,3.091992023,0.213607459,5.344878884,-4.406518389
107768.3603,183240.1481,28.5014998,32798.91,151.4771964,100.6673886,169.3678889,146.4841419,109.3073198,161.4987631,1.560081341,0.244503606,2.841992023,0.243607459,5.344878884,-4.406518389
107767.4191,183241.4766,28.35,32799.12,148.2672334,95.41555067,169.1903885,132.7072799,110.1471446,156.6323372,1.540081341,0.274503606,2.751992023,0.283607459,5.094878884,-4.416518389
107767.401,183241.488,28.45,32799.32,143.3667254,89.19275016,166.1772554,132.7072799,110.895577,156.6323372,1.550081341,0.254503606,2.951992023,0.283607459,4.944878884,-4.416518389
107767.4983,183241.2312,28.55,32799.52,137.7257283,85.30438211,161.2324842,126.252898,111.2701752,152.4027264,1.580081341,0.244503606,3.151992023,0.343607459,5.064878884,-3.896518389
107767.4344,183241.545,28.15,32799.72,133.7856948,84.13800414,155.4336155,121.6703197,110.9891311,147.0882871,1.610081341,0.234503606,3.181992023,0.303607459,5.084878884,-3.906518389
107767.1583,183241.9214,28.15,32799.92,131.16301,82.97168732,150.7124238,119.4649094,109.8671636,141.9426289,1.630081341,0.214503606,3.121992023,0.223607459,5.034878884,-4.396518389
107766.9003,183242.2747,28.15,32800.1,129.2916393,81.99980337,147.4027372,117.7688896,108.8415337,138.3635066,1.630081341,0.184503606,3.021992023,0.173607459,4.894878884,-4.556518389
107766.6234,183242.6481,28.15,32800.3,126.8613336,80.63923722,145.3178007,115.7341817,108.5623521,136.0324957,1.610081341,0.204503606,2.951992023,0.153607459,4.804878884,-4.256518389
107766.3465,183243.0248,28.15,32800.5,122.941412,77.91835485,143.5835488,112.5137123,109.0276548,134.4798895,1.580081341,0.224503606,2.911992023,0.183607459,4.824878884,-4.366518389
107766.0783,183243.3955,28.15,32800.7,119.2150588,74.22626212,142.3713032,108.9558882,109.2140125,132.6182397,1.570081341,0.234503606,2.971992023,0.213607459,4.894878884,-4.876518389
107765.8105,183243.7695,28.15,32800.9,117.1684631,70.14624315,141.3333715,106.2463224,108.6554126,130.1385449,1.590081341,0.234503606,3.131992023,0.213607459,5.044878884,-4.956518389
107765.5117,183244.1903,28.15,32801.11,114.1953003,67.81514113,139.7784422,103.5377578,108.0971217,127.971157,1.630081341,0.224503606,3.131992023,0.203607459,5.044878884,-4.476518389
107765.2426,183244.5723,28.15,32801.32,112.3393183,67.62089371,137.3643652,101.6762003,107.5402394,125.8059549,1.630081341,0.224503606,3.041992023,0.193607459,4.974878884,-3.686518389
107764.9948,183244.9266,28.1460256,32801.51,111.5974118,68.7864038,135.471614,102.0146301,106.335763,123.1797155,1.600081341,0.234503606,2.971992023,0.223607459,4.954878884,-3.106518389
107764.733,183245.303,28.1258336,32801.71,111.9683303,70.729057,133.75401,103.5377578,104.3984223,121.3278347,1.600081341,0.224503606,2.921992023,0.243607459,4.914878884,-3.186518389
107764.503,183245.6361,28.0970016,32801.91,113.2670926,72.47759058,132.3820415,105.7383903,102.1963583,120.2483097,1.620081341,0.204503606,2.811992023,0.153607459,4.954878884,-4.426518389
107764.2333,183246.0306,28.0691296,32802.1,115.6813311,75.7807526,132.0393436,109.4640432,100.0983717,120.7108966,1.610081341,0.204503606,2.731992023,0.073607459,5.214878884,-5.436518389
107763.9797,183246.4063,28.0518176,32802.3,118.2845319,81.0279619,130.3276204,112.0053461,98.2839125,120.5566899,1.590081341,0.204503606,2.811992023,0.053607459,5.244878884,-5.516518389
