x,y,Unnamed: 0,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,geometry,p_ID
41669.46967016879,204310.1615306707,27268,0.6439250000004455,53972.35999999999,153.01252560209093,72.10406243973648,214.8950004348225,119.00963544921618,328.9056931608467,202.7594737347654,2.02,0.16,7.0,0.74,31.35,4.46,POINT (487463.71626753575 5665262.922139511),22.0
41669.46967016879,204310.1615306707,27268,0.6439250000004455,53972.35999999999,153.01252560209093,72.10406243973648,214.8950004348225,119.00963544921618,328.9056931608467,202.7594737347654,2.02,0.16,7.0,0.74,31.35,4.46,POINT (487463.71626753575 5665262.922139511),23.0
41669.65117214991,204309.47202122584,27269,0.6218249999992056,53972.54999999999,155.17005258167902,73.37116259026106,217.54371140886363,118.76893540801373,339.77239164725165,202.04159515135558,2.03,0.22,7.21,0.78,32.09,4.98,POINT (487463.9103491563 5665262.236361433),24.0
41669.81434892595,204308.8736750465,27270,0.5925250000017288,53972.76000000001,156.36955443205923,72.66720911918641,219.49909122333844,118.04688252294319,343.9136715246535,202.1612252537525,2.06,0.19,7.41,0.7,32.53,5.44,POINT (487464.08443912864 5665261.641357608),25.0
41670.00186012541,204308.20930048265,27271,0.565625,53972.95999999999,157.44963928278108,71.9632780061342,221.17762783802314,118.76893540801373,344.4686575738285,202.6398109751568,2.1,0.16,7.33,0.72,32.93,5.55,POINT (487464.2840642078 5665260.980810632),26.0
41670.00186012541,204308.20930048265,27271,0.565625,53972.95999999999,157.44963928278108,71.9632780061342,221.17762783802314,118.76893540801373,344.4686575738285,202.6398109751568,2.1,0.16,7.33,0.72,32.93,5.55,POINT (487464.2840642078 5665260.980810632),27.0
41670.15453301741,204307.68582947276,27272,0.5507249999996684,53973.130000000005,157.80977964070198,71.11859018813867,221.17762783802314,120.213253747447,343.6364912334334,203.11850120066316,2.11,0.19,7.33,0.74,33.31,5.27,POINT (487464.4462790056 5665260.460446116),28.0
41670.3466010084,204307.04993949272,27273,0.5553312000010096,53973.32999999999,158.53022806626456,71.11859018813867,224.12061135971433,121.17629009790846,343.35931094221314,204.55519923163746,2.1,0.2,7.35,0.76,33.74,5.99,POINT (487464.6499343284 5665259.82845131),29.0
41670.52276987607,204306.4885657234,27274,0.5553312000010096,53973.53,158.77042725254208,70.69625835689966,225.2436037423881,121.41706886690078,345.0242112701311,207.43142147345037,2.07,0.2,7.33,0.74,34.16,6.82,POINT (487464.8363289129 5665259.270637819),30.0
41670.73131043158,204305.85020176973,27275,0.5768191999995296,53973.73000000001,159.01065123565436,71.11859018813867,226.08651993838015,122.13945241136595,352.8737035949586,210.43149996980858,2.08,0.15,7.32,0.71,34.5,6.24,POINT (487465.0564929252 5665258.636473451),31.0
41670.73131043158,204305.85020176973,27275,0.5768191999995296,53973.73000000001,159.01065123565436,71.11859018813867,226.08651993838015,122.13945241136595,352.8737035949586,210.43149996980858,2.08,0.15,7.32,0.71,34.5,6.24,POINT (487465.0564929252 5665258.636473451),32.0
41670.91631137834,204305.30644678415,27276,0.6074749999982714,53973.92999999999,159.3710336702073,71.68171182182249,228.9003991430421,122.25985655660763,367.52051281016065,212.11333594818618,2.08,0.14,7.4,0.75,34.96,6.2,POINT (487465.2513904741 5665258.096431165),33.0
41671.12673796913,204304.7097594645,27277,0.6343750000000001,53974.15,159.61131965793595,70.4147082760564,232.99188672212827,119.73178280996054,383.8517543640374,212.59409709772004,2.07,0.19,7.48,0.76,35.51,6.91,POINT (487465.47267283686 5665257.503954382),34.0
41671.35486905182,204304.08500868548,27278,0.6489632000000791,53974.350000000006,160.0919659210107,67.31789367699523,235.25501578723456,116.00145081782337,398.5908510381601,212.59409709772004,2.08,0.18,7.53,0.68,36.03,7.1,POINT (487465.7121658146 5665256.883755785),35.0
41671.59446340622,204303.44931308087,27279,0.6439250000004455,53974.56,158.8905361475922,64.92519742257934,235.82143769446284,114.19713054261202,410.9228133882911,212.11333594818618,2.1,0.15,7.53,0.68,36.45,6.95,POINT (487465.9633168572 5665256.252829456),36.0
41671.59446340622,204303.44931308087,27279,0.6439250000004455,53974.56,158.8905361475922,64.92519742257934,235.82143769446284,114.19713054261202,410.9228133882911,212.11333594818618,2.1,0.15,7.53,0.68,36.45,6.95,POINT (487465.9633168572 5665256.252829456),37.0
41671.80628945716,204302.9021905661,27280,0.6204512000019313,53974.76000000001,159.25089998380304,65.76964889190364,236.5298247576788,115.03909155611021,417.0524950677716,210.1913427819933,2.1,0.15,7.56,0.7,36.84,6.47,POINT (487466.1850861757 5665255.709914984),38.0
41672.04434704296,204302.3027658537,27281,0.5925250000017288,53974.95999999999,162.1358158250411,67.0363865646717,238.51543521791695,116.84361851104619,415.43151847686863,209.1109603396556,2.09,0.17,7.64,0.72,37.2,5.7,POINT (487466.4340341493 5665255.11521062),39.0
41672.25241060696,204301.79118356667,27282,0.5645151999989808,53975.140000000014,163.45925638100525,66.47338308594254,238.51543521791695,117.68588265187837,409.0039082490639,208.63096095180538,2.1,0.2,7.64,0.76,37.36,5.35,POINT (487466.6513893881 5665254.607746921),40.0
41672.503863015605,204301.1875217855,27283,0.550467200000188,53975.34,162.37638595985436,65.76964889190364,240.93074687976355,117.80621397425618,400.78013408662264,209.4710287561341,2.13,0.21,7.83,0.75,37.33,5.8,POINT (487466.9138024937 5665254.009054288),41.0
41672.71462560749,204300.6931134053,27284,0.55,53975.53,162.1358158250411,65.91039393926135,240.93074687976355,118.88928444467591,394.24298870828756,211.87299481863724,2.14,0.2,7.83,0.74,37.29,6.48,POINT (487467.1335393222 5665253.518804362),42.0
41672.71462560749,204300.6931134053,27284,0.55,53975.53,162.1358158250411,65.91039393926135,240.93074687976355,118.88928444467591,394.24298870828756,211.87299481863724,2.14,0.2,7.83,0.74,37.29,6.48,POINT (487467.1335393222 5665253.518804362),43.0
41672.97563440674,204300.0953883985,27285,0.55,53975.73999999999,162.73728741560987,66.33263445543888,239.65147684612793,121.29667849809003,388.4074017205532,214.63850619661963,2.13,0.17,7.9,0.77,37.28,7.0,POINT (487467.4053941735 5665252.926220903),44.0
41673.245921935406,204299.49192509148,27286,0.55,53975.94,163.45925638100525,67.45864857672528,241.35745798025386,123.46400626201478,382.9459251967186,217.76893147342906,2.13,0.15,7.87,0.79,37.43,6.99,POINT (487467.6866280217 5665252.328073085),45.0
41673.52098487642,204298.89203033785,27287,0.55,53976.16,165.02428118962214,68.0216771302116,241.92663008780073,125.27059983878137,383.8517543640374,221.3865045710835,2.12,0.16,7.89,0.89,37.5,7.17,POINT (487467.9725689217 5665251.733579631),46.0
41673.52098487642,204298.89203033785,27287,0.55,53976.16,165.02428118962214,68.0216771302116,241.92663008780073,125.27059983878137,383.8517543640374,221.3865045710835,2.12,0.16,7.89,0.89,37.5,7.17,POINT (487467.9725689217 5665251.733579631),47.0
41673.78985643909,204298.31719867792,27288,0.55,53976.35999999999,164.90385786824484,67.88091864890359,241.92663008780073,125.02969511143974,392.0844534463143,224.88915144189085,2.13,0.19,7.95,0.9,37.77,7.49,POINT (487468.25186095305 5665251.164021107),48.0
41674.09146700898,204297.68482478708,27289,0.55,53976.57000000001,164.06106626905907,68.86624681979966,243.49317239268993,124.18659055467499,406.14042676626116,227.18701223615741,2.15,0.17,8.02,0.82,38.1,7.45,POINT (487468.56493179227 5665250.537555338),49.0
41674.34995752243,204297.1526568597,27290,0.55,53976.73999999999,164.30183316191912,67.59940437203619,248.2044091155543,123.94572125261338,425.90661326526345,228.15524971259893,2.2,0.19,8.01,0.85,38.45,7.38,POINT (487468.8330639198 5665250.010445295),50.0
41674.603755998745,204296.6378078936,27291,0.55,53976.94,164.90385786824484,65.2066776613578,252.64598223836438,122.25985655660763,446.56529980179533,227.5500514569552,2.21,0.25,8.04,0.9,38.96,7.2,POINT (487469.09618811327 5665249.500558036),51.0
41674.603755998745,204296.6378078936,27291,0.55,53976.94,164.90385786824484,65.2066776613578,252.64598223836438,122.25985655660763,446.56529980179533,227.5500514569552,2.21,0.25,8.04,0.9,38.96,7.2,POINT (487469.09618811327 5665249.500558036),52.0
41674.89750608063,204296.0483531617,27292,0.55,53977.15,166.83136553248832,65.91039393926135,253.9383507217331,119.85214759256891,462.0723962046633,225.97731316228692,2.18,0.22,8.16,0.86,39.39,7.5,POINT (487469.40061347646 5665248.916842391),53.0
41675.19682940887,204295.4500849089,27293,0.55,53977.350000000006,168.2780223466592,66.1918867208572,254.36942815390557,119.12998842146058,466.39581563717013,223.55990544338317,2.16,0.18,8.14,0.77,39.61,7.99,POINT (487469.7107710308 5665248.324420763),54.0
41675.50822552272,204294.8258572528,27294,0.55,53977.56,169.2429475133322,67.0363865646717,253.9383507217331,121.17629009790846,456.3716991957359,221.02447957810708,2.16,0.14,8.09,0.76,39.65,7.6,POINT (487470.0334719996 5665247.706276585),55.0
41675.50822552272,204294.8258572528,27294,0.55,53977.56,169.2429475133322,67.0363865646717,253.9383507217331,121.17629009790846,456.3716991957359,221.02447957810708,2.16,0.14,8.09,0.76,39.65,7.6,POINT (487470.0334719996 5665247.706276585),56.0
41675.77523364296,204294.28650159852,27295,0.55,53977.75,171.05323008979516,69.28854374914131,253.6510457122077,124.90924569943695,441.0552200181417,219.81815940725585,2.16,0.14,8.08,0.79,39.6,7.34,POINT (487470.3102490984 5665247.17213958),57.0
41676.04072332213,204293.7454813989,27296,0.55,53977.95999999999,173.46905936021054,72.24484776774116,254.5131526545648,129.8492853902839,422.9362081494689,221.50719280228722,2.17,0.19,8.08,0.82,39.52,7.81,POINT (487470.58553923975 5665246.636311047),58.0
41676.29088908677,204293.23096918035,27297,0.55,53978.140000000014,175.8873008004735,74.77913659287955,255.95127769686982,134.67202445499453,406.7754050631588,226.34015316921284,2.17,0.18,8.15,0.81,39.45,7.92,POINT (487470.8450266 5665246.126693524),59.0
41676.59608548877,204292.5978281377,27298,0.55,53978.34,177.21835787316311,76.4688233842801,258.11146575475556,138.65315459293328,399.2150670318214,232.8815043888461,2.18,0.16,8.24,0.84,39.47,7.41,POINT (487471.1616953466 5665245.499526996),60.0
41676.59608548877,204292.5978281377,27298,0.55,53978.34,177.21835787316311,76.4688233842801,258.11146575475556,138.65315459293328,399.2150670318214,232.8815043888461,2.18,0.16,8.24,0.84,39.47,7.41,POINT (487471.1616953466 5665245.499526996),61.0
41676.872094416045,204292.0204495443,27299,0.5431391999997186,53978.54000000001,178.79235962311373,78.72193924760825,261.28625620817894,142.0327638415181,403.92576463627114,239.07730081910947,2.19,0.17,8.33,0.95,39.7,7.04,POINT (487471.4481675332 5665244.927554273),62.0
41677.14554893079,204291.4438965768,27300,0.5204512000019312,53978.73999999999,180.36737074314334,79.70774933605037,266.7882398987563,143.11939448475488,420.3118379807602,245.0465327720461,2.19,0.22,8.44,1.02,40.32,7.26,POINT (487471.7320715761 5665244.356359718),63.0
41677.432023104615,204290.83517360035,27301,0.4895685999989727,53978.94,180.85219224167136,78.44028725913353,272.45907051174186,141.4291490296113,442.7700510517173,250.54270351544517,2.21,0.25,8.66,1.05,40.86,8.37,POINT (487472.0295796075 5665243.753252966),64.0
41677.432023104615,204290.83517360035,27301,0.4895685999989727,53978.94,180.85219224167136,78.44028725913353,272.45907051174186,141.4291490296113,442.7700510517173,250.54270351544517,2.21,0.25,8.66,1.05,40.86,8.37,POINT (487472.0295796075 5665243.753252966),65.0
41677.747642964925,204290.15923046228,27302,0.4667648000010751,53979.16,181.21587080810326,76.1871999824157,276.8378439879681,140.94629260629142,467.1203497418743,255.07201723792366,2.25,0.22,8.71,1.01,41.43,9.4,POINT (487472.3574531927 5665243.083500456),66.0
41678.03277019988,204289.54441132865,27303,0.4499999999999999,53979.35999999999,183.03506607285826,76.4688233842801,280.20468405749114,142.87790723289476,491.7160901687434,257.6468318861878,2.24,0.16,8.67,0.99,42.04,9.09,POINT (487472.6537271885 5665242.474276241),67.0
41678.28270319075,204289.0020564916,27304,0.4499999999999999,53979.56,185.46273421023446,79.70774933605037,283.87392755852983,145.41391600440585,510.5008493509062,258.7512396396461,2.25,0.16,8.77,1.07,42.59,8.47,POINT (487472.9134940572 5665241.936827675),68.0
41678.28270319075,204289.0020564916,27304,0.4499999999999999,53979.56,185.46273421023446,79.70774933605037,283.87392755852983,145.41391600440585,510.5008493509062,258.7512396396461,2.25,0.16,8.77,1.07,42.59,8.47,POINT (487472.9134940572 5665241.936827675),69.0
41678.599564873264,204288.3099427028,27305,0.4499999999999999,53979.76999999999,186.55595605978897,79.8485829204838,289.9132318039825,148.91745020745506,519.3867326129713,260.3474665154906,2.33,0.27,8.88,1.11,43.19,8.87,POINT (487473.2429062074 5665241.250936566),70.0
41678.84774713876,204287.76484628487,27306,0.4499999999999999,53979.97,189.96013999329483,78.86276658140025,296.42452529708305,151.93906680484247,523.8986910316224,264.65071508920323,2.35,0.31,9.01,1.13,43.47,9.63,POINT (487473.50097377866 5665240.710715775),71.0
41679.07986385124,204287.25367667805,27307,0.4499999999999999,53980.130000000005,195.31884649965627,81.39781126831653,296.42452529708305,155.32473782042007,529.709833077564,272.29413565863103,2.3,0.2,9.01,1.1,43.67,10.23,POINT (487473.7423608882 5665240.204106956),72.0
41679.35791145997,204286.64167168364,27308,0.4499999999999999,53980.32999999999,200.44447253044427,84.63745584009281,309.6905238197015,161.97965587706446,538.5758139220957,281.327446525158,2.28,0.17,8.96,1.12,44.12,11.07,POINT (487474.03150752943 5665239.597565052),73.0
41679.35791145997,204286.64167168364,27308,0.4499999999999999,53980.32999999999,200.44447253044427,84.63745584009281,309.6905238197015,161.97965587706446,538.5758139220957,281.327446525158,2.28,0.17,8.96,1.12,44.12,11.07,POINT (487474.03150752943 5665239.597565052),74.0
41679.6189069207,204286.0692351386,27309,0.4499999999999999,53980.54000000001,205.7026739355723,87.8775722242513,320.36534351865356,169.48870377705984,546.7583833682315,290.27304007799904,2.28,0.2,9.04,1.23,44.52,11.44,POINT (487474.3028839021 5665239.030255395),75.0
41679.92256302128,204285.4073103331,27310,0.4499999999999999,53980.73999999999,211.83015772509526,90.83635113730824,330.8178220206059,175.42862859151177,550.2508820038852,298.3798467306414,2.3,0.2,9.2,1.29,44.7,11.36,POINT (487474.6185426905 5665238.374293164),76.0
41680.17222194804,204284.86667900527,27311,0.4499999999999999,53980.94,217.97181962253606,93.37276000509245,337.8291833350195,180.52375621804043,556.8784662792199,304.7612329245781,2.34,0.2,9.27,1.44,44.96,11.46,POINT (487474.8780039528 5665237.838562082),77.0
41680.17222194804,204284.86667900527,27311,0.4499999999999999,53980.94,217.97181962253606,93.37276000509245,337.8291833350195,180.52375621804043,556.8784662792199,304.7612329245781,2.34,0.2,9.27,1.44,44.96,11.46,POINT (487474.8780039528 5665237.838562082),78.0
41680.46309119994,204284.24025907836,27312,0.4499999999999999,53981.15,221.2941700936862,95.4866544119753,342.5737033126535,184.0438483673378,561.354946195573,309.65343271422427,2.36,0.27,9.38,1.51,45.25,11.75,POINT (487475.1802300897 5665237.217849298),79.0
41680.72464958012,204283.6791197993,27313,0.4499999999999999,53981.35999999999,224.37406001131492,97.03697090490436,347.02634747761726,187.07974033009458,560.9052664956844,314.1788200845865,2.39,0.31,9.55,1.48,45.69,12.93,POINT (487475.4519612583 5665236.661840826),80.0
41681.01063969494,204283.0669840509,27314,0.4499999999999999,53981.56,227.58084226290856,97.3188581966626,350.2592717298279,190.48140128465045,558.2162163317397,319.3438936489632,2.38,0.28,9.59,1.46,45.91,13.7,POINT (487475.749048291 5665236.055314339),81.0
41681.01063969494,204283.0669840509,27314,0.4499999999999999,53981.56,227.58084226290856,97.3188581966626,350.2592717298279,190.48140128465045,558.2162163317397,319.3438936489632,2.38,0.28,9.59,1.46,45.91,13.7,POINT (487475.749048291 5665236.055314339),82.0
41681.279487748674,204282.49254861195,27315,0.4499999999999999,53981.76000000001,230.29720606863214,99.29216886420791,353.6539001828605,194.73565006254918,558.2162163317397,324.26808141412647,2.36,0.22,9.56,1.51,46.11,13.46,POINT (487476.0283095561 5665235.486151367),83.0
41681.54836775429,204281.91861173324,27316,0.4499999999999999,53981.95999999999,234.25305980606612,101.68856612834873,358.14078036100426,198.01914878270932,562.2559014237647,328.0632871475556,2.36,0.24,9.59,1.56,46.45,13.56,POINT (487476.3075935849 5665234.917487263),84.0
41681.80317597908,204281.37454626523,27317,0.4499999999999999,53982.140000000014,236.23310316116434,100.84274952106053,358.14078036100426,197.8975120940866,570.9139640326526,330.85052210744175,2.36,0.29,9.59,1.59,46.84,13.6,POINT (487476.5722643844 5665234.378418711),85.0
41682.08997426258,204280.7607363155,27318,0.4499999999999999,53982.34,236.10930922418083,99.8560039282705,364.1966744390113,196.07319830687993,584.0095745510913,334.2759543653835,2.39,0.26,9.93,1.5,47.14,13.48,POINT (487476.870189924 5665233.770233838),86.0
41682.08997426258,204280.7607363155,27318,0.4499999999999999,53982.34,236.10930922418083,99.8560039282705,364.1966744390113,196.07319830687993,584.0095745510913,334.2759543653835,2.39,0.26,9.93,1.5,47.14,13.48,POINT (487476.870189924 5665233.770233838),87.0
41682.32343906193,204280.2589385724,27319,0.4453693999996839,53982.53,236.7283339034853,98.86930190390477,368.2478660577808,195.46519226612065,603.4709024104687,337.4523142186366,2.41,0.22,9.9,1.46,47.37,13.76,POINT (487477.1127519704 5665233.273016336),88.0
41682.60509848445,204279.65012767536,27320,0.4245174000016987,53982.73999999999,237.4713446895887,96.75508717130674,372.7796759062805,195.46519226612065,616.6405640049984,338.5969035479445,2.4,0.22,9.83,1.43,47.44,13.86,POINT (487477.4054496232 5665232.669733143),89.0
41682.88919197633,204279.03198406476,27321,0.3940127999987854,53982.94,238.9579586076157,96.75508717130674,373.719028477716,196.07319830687993,617.6717563528249,336.94379487018534,2.39,0.21,9.85,1.43,47.48,13.51,POINT (487477.7007516285 5665232.057167325),90.0
41682.88919197633,204279.03198406476,27321,0.3940127999987854,53982.94,238.9579586076157,96.75508717130674,373.719028477716,196.07319830687993,617.6717563528249,336.94379487018534,2.39,0.21,9.85,1.43,47.48,13.51,POINT (487477.7007516285 5665232.057167325),91.0
41683.20143022936,204278.3487942526,27322,0.3667648000010752,53983.15,241.06534449511085,100.27888956177001,370.12141147672526,196.55963861749547,606.9744092139526,332.2454380526085,2.39,0.21,9.85,1.4,47.27,13.12,POINT (487478.0253788452 5665231.380110058),92.0
41683.47067980573,204277.75783322845,27323,0.3510367999999211,53983.350000000006,242.05760199659244,102.81637137938736,365.1305748224595,196.19480542741212,582.1131696043238,325.9118825562405,2.39,0.24,9.82,1.41,46.95,12.6,POINT (487478.3053453862 5665230.794438299),93.0
41683.69098753149,204277.2738636406,27324,0.3500000000000001,53983.53,241.4374000918354,103.66226264167024,365.1305748224595,195.22200364748886,548.9379457547806,319.09166247163483,2.39,0.26,9.82,1.43,46.5,12.33,POINT (487478.53442991903 5665230.314796781),94.0
41683.96417930428,204276.6736504091,27325,0.3500000000000001,53983.73000000001,239.08187870828564,102.81637137938736,359.5360717189479,192.30435514794857,519.3867326129713,313.17238779051286,2.38,0.26,9.78,1.42,45.96,12.15,POINT (487478.81850660034 5665229.719950597),95.0
41683.96417930428,204276.6736504091,27325,0.3500000000000001,53983.73000000001,239.08187870828564,102.81637137938736,359.5360717189479,192.30435514794857,519.3867326129713,313.17238779051286,2.38,0.26,9.78,1.42,45.96,12.15,POINT (487478.81850660034 5665229.719950597),96.0
41684.26677030428,204276.0092916079,27326,0.3500000000000001,53983.94,234.1293538844643,100.70178319768861,340.5821547734688,187.4441301135083,499.44596782714825,308.14700087562875,2.37,0.25,9.57,1.34,45.43,11.97,POINT (487479.1331456784 5665229.061536159),97.0
41684.552394368,204275.3831829764,27327,0.3500000000000001,53984.15,227.8276735185385,97.74169580702399,331.42613691988004,181.61602131990583,489.0420495247787,302.2565569327709,2.35,0.25,9.45,1.27,44.93,12.14,POINT (487479.4301238991 5665228.441038009),98.0
41684.552394368,204275.3831829764,27327,0.3500000000000001,53984.15,227.8276735185385,97.74169580702399,331.42613691988004,181.61602131990583,489.0420495247787,302.2565569327709,2.35,0.25,9.45,1.27,44.93,12.14,POINT (487479.4301238991 5665228.441038009),99.0
41684.79679758969,204274.8487903662,27328,0.3500000000000001,53984.350000000006,221.2941700936862,92.8090886573969,322.3287379061715,173.97351595623527,487.5213829117101,296.1319365127991,2.32,0.25,9.27,1.21,44.64,12.25,POINT (487479.684217703 5665227.911445406),100.0
41685.06686573515,204274.2605252005,27329,0.3500000000000001,53984.54999999999,213.42563077108645,87.59580425170513,314.49160402289544,165.612121120037,494.02081866224285,292.2658319713854,2.3,0.21,9.14,1.11,44.48,11.88,POINT (487479.9649527623 5665227.3284830265),101.0
41685.348793596,204273.6497259019,27330,0.3500000000000001,53984.76000000001,206.55966353525238,84.9191863660262,309.3910063440046,160.76922786190414,507.7109984783443,287.535854393064,2.28,0.17,9.09,1.09,44.49,11.04,POINT (487480.2579552827 5665226.723217498),102.0
41685.63114712716,204273.04129615147,27331,0.3500000000000001,53984.95999999999,203.6225812235363,83.93314513461777,306.10058196404106,156.5342800212298,521.0220175626771,279.2205223119879,2.26,0.19,9.06,1.12,44.51,10.13,POINT (487480.5513396454 5665226.120327999),103.0
41685.63114712716,204273.04129615147,27331,0.3500000000000001,53984.95999999999,203.6225812235363,83.93314513461777,306.10058196404106,156.5342800212298,521.0220175626771,279.2205223119879,2.26,0.19,9.06,1.12,44.51,10.13,POINT (487480.5513396454 5665226.120327999),104.0
41685.88640923161,204272.493019104,27332,0.3500000000000001,53985.140000000014,201.17753696334182,81.96119380949415,301.32846601777777,150.36767265471744,529.2919450533819,270.072369062209,2.25,0.22,9.13,1.01,44.45,9.5,POINT (487480.81654154457 5665225.577058608),105.0
41686.15911207112,204271.90727635848,27333,0.3500000000000001,53985.34,196.78226860198035,80.13025276732493,295.8313011497245,145.29313400143866,532.6449332325615,261.8219265085563,2.27,0.2,9.08,0.89,44.24,8.74,POINT (487481.0998634016 5665224.996665672),106.0
41686.40347070957,204271.3807630064,27334,0.3500000000000001,53985.54000000001,194.46556996146415,79.56691664442535,292.1294891191527,142.63642785181926,529.709833077564,254.58191518450403,2.28,0.18,8.92,0.86,43.93,8.06,POINT (487481.3537677177 5665224.474947024),107.0
41686.67177496145,204270.79961751588,27335,0.3500000000000001,53985.73999999999,193.00347380752655,77.45453343536214,289.61800436689816,140.94629260629142,516.5398012380367,248.22043348452843,2.26,0.21,8.82,0.84,43.53,7.51,POINT (487481.6326089303 5665223.8990678135),108.0
41686.67177496145,204270.79961751588,27335,0.3500000000000001,53985.73999999999,193.00347380752655,77.45453343536214,289.61800436689816,140.94629260629142,516.5398012380367,248.22043348452843,2.26,0.21,8.82,0.84,43.53,7.51,POINT (487481.6326089303 5665223.8990678135),109.0
41686.95445910582,204270.18362723663,27336,0.3500000000000001,53985.94,190.44682766731515,75.62396390199252,285.4915758784553,139.01518178508562,496.3376702317069,243.9489346279115,2.24,0.21,8.85,0.79,43.12,7.36,POINT (487481.9264627921 5665223.288628168),110.0
