x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,p_ID
41668.31481,204315.4004,0.7204512,53970.75,101.21280644740419,68.10383432361807,143.0208536312666,96.19307174721202,211.18826925507832,130.77263000543147,1.96,0.12,6.41,0.41,26.9,0.68,11.0
41668.31481,204315.4004,0.7204512,53970.75,101.21280644740419,68.10383432361807,143.0208536312666,96.19307174721202,211.18826925507832,130.77263000543147,1.96,0.12,6.41,0.41,26.9,0.68,12.0
41668.44947,204314.7587,0.692525,53970.95,107.25409626147479,73.86630492282528,151.0046590351897,104.82633802656707,214.29130115611795,143.46885405396952,1.99,0.19,6.38,0.45,27.16,1.34,13.0
41668.57399,204314.1439,0.6645152,53971.14,111.98702814437218,86.54901053667116,157.03255207421074,110.65452342335298,220.33728291239424,157.77787480320217,1.97,0.25,6.33,0.34,27.62,2.49,14.0
41668.70589,204313.4887,0.6504672,53971.34,117.49145270743847,95.77733871348842,166.23074468598782,120.91532338377,227.83951440281496,171.14997802775693,1.94,0.25,6.35,0.38,28.03,2.57,15.0
41668.70589,204313.4887,0.6504672,53971.34,117.49145270743847,95.77733871348842,166.23074468598782,120.91532338377,227.83951440281496,171.14997802775693,1.94,0.25,6.35,0.38,28.03,2.57,16.0
41668.84943,204312.794,0.65,53971.55,128.5451607100439,99.81593293594533,177.74470238367408,134.2152606414892,238.27541642125388,183.3939261099448,1.98,0.2,6.55,0.57,28.55,2.63,17.0
41668.98012,204312.1909,0.65,53971.75,137.73721402696236,99.23894619657415,192.0210565470187,141.68177491548502,252.09086039324418,195.3591743440739,1.99,0.19,6.8,0.69,29.27,3.74,18.0
41669.12606,204311.5522,0.65,53971.94,144.6568883918172,97.5080753841177,204.181384076722,142.6913413022296,269.09052301999003,207.2153689591408,2.0,0.18,6.92,0.65,29.88,4.19,19.0
41669.12606,204311.5522,0.65,53971.94,144.6568883918172,97.5080753841177,204.181384076722,142.6913413022296,269.09052301999003,207.2153689591408,2.0,0.18,6.92,0.65,29.88,4.19,20.0
41669.28864,204310.8778,0.65,53972.15,149.86081891807996,97.21960995565675,213.76922646872498,145.1148620998548,287.7877737263826,215.62319160939225,2.01,0.13,6.95,0.62,30.56,4.05,21.0
41669.46967,204310.1615,0.643925,53972.36,154.8833463312615,100.96995110638579,220.71995969957368,148.1453778009001,304.28381255770074,217.203245739838,2.02,0.16,7.0,0.74,31.35,4.46,22.0
41669.46967,204310.1615,0.643925,53972.36,154.8833463312615,100.96995110638579,220.71995969957368,148.1453778009001,304.28381255770074,217.203245739838,2.02,0.16,7.0,0.74,31.35,4.46,23.0
41669.65117,204309.472,0.621825,53972.55,158.36693108375385,103.5667098057543,224.4044161439778,147.74123747867483,315.2465539273483,216.14975019017132,2.03,0.22,7.21,0.78,32.09,4.98,24.0
