x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,p_ID
41668.31481,204315.4004,0.7204512,53970.75,95.96752508,49.40325623,131.9419327,85.13640836,150.7587871,130.1559561,1.96,0.12,6.41,0.41,26.9,0.68,11
41668.31481,204315.4004,0.7204512,53970.75,95.96752508,49.40325623,131.9419327,85.13640836,150.7587871,130.1559561,1.96,0.12,6.41,0.41,26.9,0.68,12
41668.44947,204314.7587,0.692525,53970.95,100.8988861,53.46828914,137.5986474,92.09141389,152.0574734,140.3302489,1.99,0.19,6.38,0.45,27.16,1.34,13
41668.57399,204314.1439,0.6645152,53971.14,104.7515119,62.41136154,141.8411833,96.78199901,154.5620825,151.7254569,1.97,0.25,6.33,0.34,27.62,2.49,14
41668.70589,204313.4887,0.6504672,53971.34,109.2205578,68.9154142,148.2692682,105.0309591,157.6232715,162.3067214,1.94,0.25,6.35,0.38,28.03,2.57,15
41668.70589,204313.4887,0.6504672,53971.34,109.2205578,68.9154142,148.2692682,105.0309591,157.6232715,162.3067214,1.94,0.25,6.35,0.38,28.03,2.57,16
41668.84943,204312.794,0.65,53971.55,118.1586497,71.76093724,156.2400933,115.7060838,161.7976201,171.9383853,1.98,0.2,6.55,0.57,28.55,2.63,17
41668.98012,204312.1909,0.65,53971.75,125.5556912,71.35443395,166.0107823,121.6906235,167.1778916,181.2987347,1.99,0.19,6.8,0.69,29.27,3.74,18
41669.12606,204311.5522,0.65,53971.94,131.1034724,70.13492408,174.2387308,122.499345,173.5785595,190.5234269,2,0.18,6.92,0.65,29.88,4.19,19
41669.12606,204311.5522,0.65,53971.94,131.1034724,70.13492408,174.2387308,122.499345,173.5785595,190.5234269,2,0.18,6.92,0.65,29.88,4.19,20
41669.28864,204310.8778,0.65,53972.15,135.2643082,69.93167243,180.6668157,124.4402768,180.3502805,197.0349743,2.01,0.13,6.95,0.62,30.56,4.05,21
41669.46967,204310.1615,0.643925,53972.36,139.2710391,72.57394382,185.2950367,126.8664415,186.1016052,198.2558895,2.02,0.16,7,0.74,31.35,4.46,22
41669.46967,204310.1615,0.643925,53972.36,139.2710391,72.57394382,185.2950367,126.8664415,186.1016052,198.2558895,2.02,0.16,7,0.74,31.35,4.46,23
41669.65117,204309.472,0.621825,53972.55,142.0449296,74.40320863,187.737709,126.5429529,189.8121373,197.441946,2.03,0.22,7.21,0.78,32.09,4.98,24
41669.81435,204308.8737,0.592525,53972.76,143.5859799,73.3869504,189.5375727,125.572487,191.2035868,197.5776033,2.06,0.19,7.41,0.7,32.53,5.44,25
41670.00186,204308.2093,0.565625,53972.96,144.9729252,72.37069218,191.0803131,126.5429529,191.3891135,198.1202322,2.1,0.16,7.33,0.72,32.93,5.55,26
41670.00186,204308.2093,0.565625,53972.96,144.9729252,72.37069218,191.0803131,126.5429529,191.3891135,198.1202322,2.1,0.16,7.33,0.72,32.93,5.55,27
41670.15453,204307.6858,0.550725,53973.13,145.4352403,71.1511823,191.0803131,128.4838847,191.1108235,198.6628612,2.11,0.19,7.33,0.74,33.31,5.27,28
41670.3466,204307.0499,0.5553312,53973.33,146.3598705,71.1511823,193.7801087,129.7778392,191.0180602,200.290748,2.1,0.2,7.35,0.76,33.74,5.99,29
41670.52277,204306.4886,0.5553312,53973.53,146.6680806,70.54142737,194.8086023,130.1013278,191.5746401,203.5465217,2.07,0.2,7.33,0.74,34.16,6.82,30
41670.73131,204305.8502,0.5768192,53973.73,146.9762907,71.1511823,195.5799724,131.0717937,194.1720125,206.9379527,2.08,0.15,7.32,0.71,34.5,6.24,31
