x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,p_ID
41668.31481,204315.4004,0.7204512,53970.75,107.5340398,69.14456306,157.0858367,100.769002,238.969585,144.9847149,1.96,0.12,6.41,0.41,26.9,0.68,11
41668.31481,204315.4004,0.7204512,53970.75,107.5340398,69.14456306,157.0858367,100.769002,238.969585,144.9847149,1.96,0.12,6.41,0.41,26.9,0.68,12
41668.44947,204314.7587,0.692525,53970.95,113.353052,74.8738552,164.6554776,109.1520242,241.8892817,156.9463415,1.99,0.19,6.38,0.45,27.16,1.34,13
41668.57399,204314.1439,0.6645152,53971.14,117.9110609,87.48350601,170.3674403,114.8111044,247.5736642,170.4222372,1.97,0.25,6.33,0.34,27.62,2.49,14
41668.70589,204313.4887,0.6504672,53971.34,123.2112274,96.65864995,179.0784217,124.7738567,254.6189653,183.0108009,1.94,0.25,6.35,0.38,28.03,2.57,15
41668.70589,204313.4887,0.6504672,53971.34,123.2112274,96.65864995,179.0784217,124.7738567,254.6189653,183.0108009,1.94,0.25,6.35,0.38,28.03,2.57,16
41668.84943,204312.794,0.65,53971.55,133.8522506,100.673962,189.9741918,137.6868457,264.404589,194.5331255,1.98,0.2,6.55,0.57,28.55,2.63,17
41668.98012,204312.1909,0.65,53971.75,142.6987526,100.1003018,203.4719195,144.935823,277.3330482,205.7893212,1.99,0.19,6.8,0.69,29.27,3.74,18
41669.12606,204311.5522,0.65,53971.94,149.3569759,98.37940958,214.9590198,145.9159589,293.20105,216.9391777,2,0.18,6.92,0.65,29.88,4.19,19
41669.12606,204311.5522,0.65,53971.94,149.3569759,98.37940958,214.9590198,145.9159589,293.20105,216.9391777,2,0.18,6.92,0.65,29.88,4.19,20
41669.28864,204310.8778,0.65,53972.15,154.3635704,98.0926071,224.0098701,148.2688136,310.6033107,224.8438441,2.01,0.13,6.95,0.62,30.56,4.05,21
41669.46967,204310.1615,0.643925,53972.36,159.1950829,101.8213265,230.5680188,151.2109319,325.9131513,226.3291329,2.02,0.16,7,0.74,31.35,4.46,22
41669.46967,204310.1615,0.643925,53972.36,159.1950829,101.8213265,230.5680188,151.2109319,325.9131513,226.3291329,2.02,0.16,7,0.74,31.35,4.46,23
41669.65117,204309.472,0.621825,53972.55,162.5458688,104.403112,234.0432778,150.818582,336.0647964,225.3388291,2.03,0.22,7.21,0.78,32.09,4.98,24
41669.81435,204308.8737,0.592525,53972.76,164.4094857,102.9687499,236.6101896,149.641657,339.9296393,225.5038489,2.06,0.19,7.41,0.7,32.53,5.44,25
41670.00186,204308.2093,0.565625,53972.96,166.0879988,101.5344798,238.814583,150.818582,340.4473855,226.1640514,2.1,0.16,7.33,0.72,32.93,5.55,26
41670.00186,204308.2093,0.565625,53972.96,166.0879988,101.5344798,238.814583,150.818582,340.4473855,226.1640514,2.1,0.16,7.33,0.72,32.93,5.55,27
41670.15453,204307.6858,0.550725,53973.13,166.6477673,99.81347721,238.814583,153.1729921,339.6710571,226.8244518,2.11,0.19,7.33,0.74,33.31,5.27,28
41670.3466,204307.0499,0.5553312,53973.33,167.7676996,99.81347721,242.6815629,154.7430135,339.4124748,228.8068408,2.1,0.2,7.35,0.76,33.74,5.99,29
41670.52277,204306.4886,0.5553312,53973.53,168.1411273,98.95302558,244.1578088,155.1355707,340.9656629,232.7769727,2.07,0.2,7.33,0.74,34.16,6.82,30
41670.73131,204305.8502,0.5768192,53973.73,168.5146134,99.81347721,245.2661196,156.3133668,348.2832242,236.9201352,2.08,0.15,7.32,0.71,34.5,6.24,31
41670.73131,204305.8502,0.5768192,53973.73,168.5146134,99.81347721,245.2661196,156.3133668,348.2832242,236.9201352,2.08,0.15,7.32,0.71,34.5,6.24,32
41670.91631,204305.3064,0.607475,53973.93,169.0749521,100.9607976,248.9674623,156.5096842,361.9151313,239.2437056,2.08,0.14,7.4,0.75,34.96,6.2,33
41671.12674,204304.7098,0.634375,53974.15,169.4485841,98.37940958,254.3534682,152.3881058,377.0785459,239.9080319,2.07,0.19,7.48,0.76,35.51,6.91,34
41671.35487,204304.085,0.6489632,53974.35,170.196023,92.07060604,257.3347174,146.3080495,390.7300832,239.9080319,2.08,0.18,7.53,0.68,36.03,7.1,35
41671.59446,204303.4493,0.643925,53974.56,168.3278631,87.19684362,258.0811033,143.3678752,402.1262113,239.2437056,2.1,0.15,7.53,0.68,36.45,6.95,36
41671.59446,204303.4493,0.643925,53974.56,168.3278631,87.19684362,258.0811033,143.3678752,402.1262113,239.2437056,2.1,0.15,7.53,0.68,36.45,6.95,37
41671.80629,204302.9022,0.6204512,53974.76,168.888158,88.91687333,259.0146896,144.7398114,407.7821397,236.5883959,2.1,0.15,7.56,0.7,36.84,6.47,38
41672.04435,204302.3028,0.592525,53974.96,173.3752309,91.4971669,261.6323019,147.68053,406.2868755,235.0961858,2.09,0.17,7.64,0.72,37.2,5.7,39
41672.25241,204301.7912,0.5645152,53975.14,175.4345942,90.35033287,261.6323019,149.0532644,400.3545966,234.4333048,2.1,0.2,7.64,0.76,37.36,5.35,40
41672.50386,204301.1875,0.5504672,53975.34,173.7495306,88.91687333,264.8179072,149.2493901,392.7549812,235.5934771,2.13,0.21,7.83,0.75,37.33,5.8,41
41672.71463,204300.6931,0.55,53975.53,173.3752309,89.20355786,264.8179072,151.0147544,386.7066869,238.9116173,2.14,0.2,7.83,0.74,37.29,6.48,42
41672.71463,204300.6931,0.55,53975.53,173.3752309,89.20355786,264.8179072,151.0147544,386.7066869,238.9116173,2.14,0.2,7.83,0.74,37.29,6.48,43
41672.97563,204300.0954,0.55,53975.74,174.3110886,90.06363359,263.1304434,154.9392895,381.3015454,242.7336481,2.13,0.17,7.9,0.77,37.28,7,44
41673.24592,204299.4919,0.55,53975.94,175.4345942,92.35733114,265.3808787,158.4731443,376.2384967,247.0621733,2.13,0.15,7.87,0.79,37.43,6.99,45
41673.52098,204298.892,0.55,53976.16,177.8706345,93.50426841,266.1318834,161.4193065,377.0785459,252.0671663,2.12,0.16,7.89,0.89,37.5,7.17,46
41673.52098,204298.892,0.55,53976.16,177.8706345,93.50426841,266.1318834,161.4193065,377.0785459,252.0671663,2.12,0.16,7.89,0.89,37.5,7.17,47
41673.78986,204298.3172,0.55,53976.36,177.6831605,93.21752857,266.1318834,161.0264175,384.7080301,256.9160971,2.13,0.19,7.95,0.9,37.77,7.49,48
41674.09147,204297.6848,0.55,53976.57,176.3712452,95.22478489,268.1993632,159.6514692,397.7098624,260.0987418,2.15,0.17,8.02,0.82,38.1,7.45,49
41674.34996,204297.1527,0.55,53976.74,176.7460063,92.64405993,274.4213184,159.2586735,415.9406453,261.4401697,2.2,0.19,8.01,0.85,38.45,7.38,50
41674.60376,204296.6378,0.55,53976.94,177.6831605,87.7701721,280.2928719,156.5096842,434.9254618,260.6016823,2.21,0.25,8.04,0.9,38.96,7.2,51
41674.60376,204296.6378,0.55,53976.94,177.6831605,87.7701721,280.2928719,156.5096842,434.9254618,260.6016823,2.21,0.25,8.04,0.9,38.96,7.2,52
41674.89751,204296.0484,0.55,53977.15,180.6844622,89.20355786,282.0023627,152.5843196,449.12686,258.4230965,2.18,0.22,8.16,0.86,39.39,7.5,53
41675.19683,204295.4501,0.55,53977.35,182.9378378,89.77693799,282.5726777,151.4071146,453.0784135,255.0755987,2.16,0.18,8.14,0.77,39.61,7.99,54
41675.50823,204294.8259,0.55,53977.56,184.4412262,91.4971669,282.0023627,154.7430135,443.911338,251.5661577,2.16,0.14,8.09,0.76,39.65,7.6,55
41675.50823,204294.8259,0.55,53977.56,184.4412262,91.4971669,282.0023627,154.7430135,443.911338,251.5661577,2.16,0.14,8.09,0.76,39.65,7.6,56
41675.77523,204294.2865,0.55,53977.75,187.2625246,96.08509287,281.6222873,160.8299808,429.8691364,249.8969471,2.16,0.14,8.08,0.79,39.6,7.34,57
41676.04072,204293.7455,0.55,53977.96,191.0291943,102.1081768,282.7628367,168.8881394,413.2048125,252.2341943,2.17,0.19,8.08,0.82,39.52,7.81,58
41676.29089,204293.231,0.55,53978.14,194.8014763,107.2721119,284.6659079,176.7581596,398.2961322,258.9256572,2.17,0.18,8.15,0.81,39.45,7.92,59
