x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,p_ID
41668.31481,204315.4004,0.7204512,53970.75,106.0658338,68.40192117,154.8441707,99.33436128,236.213114,142.8897194,1.96,0.12,6.41,0.41,26.9,0.68,11
41668.31481,204315.4004,0.7204512,53970.75,106.0658338,68.40192117,154.8441707,99.33436128,236.213114,142.8897194,1.96,0.12,6.41,0.41,26.9,0.68,12
41668.44947,204314.7587,0.692525,53970.95,111.9352742,74.19124625,162.4758335,107.7988022,239.150146,154.9555961,1.99,0.19,6.38,0.45,27.16,1.34,13
41668.57399,204314.1439,0.6645152,53971.14,116.5329598,86.9330804,168.2350774,113.5129008,244.8690674,168.5496832,1.97,0.25,6.33,0.34,27.62,2.49,14
41668.70589,204313.4887,0.6504672,53971.34,121.8794492,96.20445309,177.0189277,123.5726204,251.9576617,181.2493649,1.94,0.25,6.35,0.38,28.03,2.57,15
41668.70589,204313.4887,0.6504672,53971.34,121.8794492,96.20445309,177.0189277,123.5726204,251.9576617,181.2493649,1.94,0.25,6.35,0.38,28.03,2.57,16
41668.84943,204312.794,0.65,53971.55,132.6140399,100.2618904,188.0070849,136.6114952,261.8050005,192.873994,1.98,0.2,6.55,0.57,28.55,2.63,17
41668.98012,204312.1909,0.65,53971.75,141.5388678,99.68221135,201.6210788,143.9312415,274.8172491,204.2306819,1.99,0.19,6.8,0.69,29.27,3.74,18
41669.12606,204311.5522,0.65,53971.94,148.256343,97.94326453,213.2086294,144.9209515,290.7918662,215.4806166,2,0.18,6.92,0.65,29.88,4.19,19
41669.12606,204311.5522,0.65,53971.94,148.256343,97.94326453,213.2086294,144.9209515,290.7918662,215.4806166,2,0.18,6.92,0.65,29.88,4.19,20
41669.28864,204310.8778,0.65,53972.15,153.3076536,97.65345322,222.3395567,147.2967949,308.3152345,223.4565556,2.01,0.13,6.95,0.62,30.56,4.05,21
41669.46967,204310.1615,0.643925,53972.36,158.1824456,101.4212935,228.9562245,150.2676698,323.7361594,224.9552665,2.02,0.16,7,0.74,31.35,4.46,22
41669.46967,204310.1615,0.643925,53972.36,158.1824456,101.4212935,228.9562245,150.2676698,323.7361594,224.9552665,2.02,0.16,7,0.74,31.35,4.46,23
41669.65117,204309.472,0.621825,53972.55,161.5633183,104.0301704,232.4626589,149.8714844,333.9634534,223.9560126,2.03,0.22,7.21,0.78,32.09,4.98,24
41669.81435,204308.8737,0.592525,53972.76,163.4436933,102.5807568,235.0526702,148.6830552,337.8574924,224.1225234,2.06,0.19,7.41,0.7,32.53,5.44,25
41670.00186,204308.2093,0.565625,53972.96,165.137315,101.1314371,237.2769494,149.8714844,338.3791019,224.7886927,2.1,0.16,7.33,0.72,32.93,5.55,26
