,coilconfig,slope,intercept
0,HCP1QP,1.578235211442227,-81.69388225220314
1,PRP1QP,1.3800196291844558,-16.404335703208567
2,HCP2QP,1.325882133325187,-41.99445194979229
3,PRP2QP,1.409291555201905,-26.138063275482665
4,HCP4QP,0.5736687056604286,21.785649921801053
5,PRP4QP,1.338385363200525,-26.858725663966922
