x,y,z,t,HCPHQP,PRPHQP,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCPHIP,PRPHIP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,p_ID
107769.0577,183298.6003,27.75,42155.86,78.31046453367901,55.70554885379777,101.19150672119649,74.47403530303508,116.61220156371124,100.65693618153198,0.98,1.01,1.03,0.31,1.5,-3.14,30.0
107769.3743,183298.1381,27.75,42155.66,76.79572928902988,52.610874715697136,102.05202471402747,71.0708631368138,118.73033908866864,102.07198310180326,0.98,1.01,1.04,0.32,1.52,-3.08,31.0
107769.6467,183297.741,27.75,42155.46,80.12914052567452,53.49504913517586,102.05202471402747,72.90327552775798,116.41987768492245,101.86981679439188,0.97,1.01,1.04,0.35,1.52,-2.98,32.0
107769.9654,183297.2773,27.75,42155.26,81.34218825871464,60.568968125492496,100.54637593867724,78.4014214324479,111.62450901116419,99.44425655037352,0.98,1.01,1.04,0.36,1.52,-2.9,33.0
107770.2848,183296.8136,27.7503136,42155.06,80.12914052567452,63.66410006589758,97.10943084449795,79.71070456602942,109.71323888364871,98.83799210835065,0.98,1.01,1.05,0.35,1.5,-2.89,34.0
107770.5726,183296.3966,27.7601376,42154.86,78.61350221024018,58.80040116384475,98.61231423410055,76.30672899698865,109.52232873308083,99.64635586534494,0.98,1.01,1.03,0.34,1.54,-2.99,35.0
107770.8661,183295.9717,27.7778712,42154.66,79.52279536862808,57.03189232297649,99.68654611716785,76.30672899698865,110.09517745708573,102.07198310180326,0.97,1.01,1.03,0.35,1.54,-2.98,36.0
107771.0316,183295.7324,27.7900192,42154.56,79.2196676460086,58.80040116384475,99.90146663722342,77.09221549570424,109.1406270962213,102.07198310180326,0.98,1.01,1.04,0.35,1.53,-2.98,37.0
107771.2925,183295.355,27.8163552,42154.37,78.91656996317974,60.12682093799217,97.96807233216114,77.61588860542959,108.37769802315331,100.85906899410956,0.98,1.01,1.04,0.32,1.52,-2.98,38.0
107771.614,183294.8899,27.8425443,42154.17,77.70447972114633,58.35826850333488,96.68025954572599,76.56855474088849,107.61540219002208,100.0505712433115,0.98,1.01,1.03,0.32,1.52,-3.07,39.0
107771.9338,183294.4267,27.8669125,42153.97,76.49287312572561,56.58977419788639,95.60776837056096,74.47403530303508,108.37769802315331,96.21142686735111,0.98,1.01,1.04,0.34,1.5,-2.98,40.0
107772.2507,183293.9672,27.8929625,42153.77,72.86098954117713,53.93714180358743,94.10733383402064,70.02383838808629,110.85952804400365,93.98968567663981,0.98,1.01,1.04,0.33,1.49,-3.02,41.0
107772.5471,183293.5366,27.9074264,42153.57,69.83783710215609,49.516378931915966,90.89628529176726,65.57453563921464,111.4332046221227,92.37429833186046,0.98,1.01,1.04,0.32,1.53,-3.13,42.0
107772.8104,183293.1531,27.9297875,42153.37,68.0254629915155,47.306134101512995,90.46857778932676,63.48105579560034,112.00723578720695,91.5667387041551,0.98,1.01,1.03,0.32,1.52,-3.16,43.0
107773.1021,183292.7268,27.9463544,42153.17,68.0254629915155,46.42206169138059,90.6824187729433,62.69605198500007,111.81585275841431,91.36486276001655,0.98,1.01,1.02,0.35,1.5,-3.09,44.0
107773.4071,183292.2794,27.95,42152.96,68.62946008194035,45.53800387220467,90.25476242317174,62.69605198500007,108.56837100615088,91.97050734866819,0.98,1.01,1.04,0.36,1.5,-2.89,45.0
107773.5618,183292.0519,27.95,42152.86,68.9315066160698,46.42206169138059,89.82720860740855,63.74272993153483,107.04409628945548,92.17240004723548,0.98,1.01,1.04,0.35,1.51,-2.86,46.0
107773.984,183291.4287,27.95,42152.58,69.53569511289652,52.16879296541097,88.75877297172015,67.40649312315257,104.19292769535679,88.7409838073346,0.98,1.01,1.03,0.32,1.52,-3.01,47.0
107774.1271,183291.2168,27.95,42152.48,69.2335849128532,51.72671485571579,87.69098123995856,66.62134990710629,103.81344866492631,86.72325781958446,0.98,1.01,1.03,0.32,1.52,-3.06,48.0
107774.4549,183290.7302,27.95,42152.28,69.2335849128532,48.632270064712515,87.05061650474121,64.00440716612489,106.09271304396918,84.30272415851788,0.98,1.01,1.03,0.33,1.52,-3.0,49.0
107774.8051,183290.2086,27.95,42152.07,68.0254629915155,47.74817577692999,88.9724086895602,62.69605198500007,109.90418848444868,85.91632386382547,0.97,1.01,1.04,0.32,1.52,-2.99,50.0
