x,y,z,t,HCPHQP,PRPHQP,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCPHIP,PRPHIP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,p_ID
107763.8972,183306.3371,27.5189976,42159.27,28.502685529099153,11.495846234117291,42.3770085586015,21.520182227694185,57.634141211786726,39.15563663208893,0.98,1.01,1.01,0.34,1.41,-2.85,11.0
107764.0323,183306.1285,27.5318496,42159.17,29.151758061312215,12.064549000827345,44.29767324071514,22.34658477945601,59.25697862422645,40.42853369587246,0.98,1.01,1.01,0.32,1.42,-2.99,12.0
107764.3457,183305.6431,27.5563384,42158.97,31.531690679426802,13.201954534247445,49.36124376628747,24.495231414036752,63.24030681839666,43.133439956412445,0.98,1.01,1.01,0.32,1.43,-3.1,13.0
107764.6566,183305.1606,27.5810024,42158.77,34.77705334049214,13.581089712054144,51.80572608897755,26.809158558969855,66.92857366485056,47.42946754668185,0.97,1.01,1.01,0.34,1.42,-3.02,14.0
107764.9495,183304.7066,27.6074264,42158.57,39.10420355524594,15.09763042328095,57.393114255126335,30.445329786721878,69.73165646815553,52.99839220073477,0.97,1.01,1.03,0.37,1.44,-2.82,15.0
107765.2262,183304.2798,27.6308104,42158.37,44.08042630221279,18.699414612444606,61.059837739161466,35.23846458694045,71.05943253287896,55.54418632830182,0.97,1.01,1.03,0.36,1.45,-2.8,16.0
107765.5199,183303.8306,27.6463544,42158.17,47.75850398475351,20.974225679284807,65.77419650434949,38.37879428363538,74.895230053191,59.20376538667945,0.98,1.01,1.02,0.32,1.47,-2.93,17.0
107765.665,183303.6102,27.6481,42158.07,49.48936407065502,21.353360857091506,68.56789058742389,39.53575785610193,77.25572083492149,61.90867164721945,0.98,1.01,1.01,0.31,1.46,-3.02,18.0
107765.9775,183303.1391,27.65,42157.86,53.60015677467114,21.92206362380156,75.3775199149177,43.00664857350159,81.53411037680803,69.5460540299206,0.98,1.01,1.02,0.3,1.49,-3.2,19.0
107766.2798,183302.6873,27.65,42157.67,56.412804414261096,24.19687469064176,79.91727279991359,47.6345028633678,83.89460115853852,77.97899707748645,0.98,1.01,1.02,0.33,1.48,-3.05,20.0
107766.5826,183302.2372,27.65,42157.47,58.792737032375676,26.092550579675265,82.01254336221936,50.27899102900564,83.89460115853852,80.20656693910763,0.97,1.02,1.02,0.36,1.46,-2.92,21.0
107766.9205,183301.737,27.65,42157.26,60.956312139752576,27.229956113095366,84.6316315651016,52.59291817393874,85.51743857097826,82.43413680072878,0.97,1.01,1.02,0.33,1.45,-2.89,22.0
107767.0703,183301.5159,27.65,42157.16,61.82174218270334,27.609091290902068,85.6792668462545,52.59291817393874,86.55015328798535,83.54792173153938,0.97,1.01,1.02,0.33,1.44,-2.96,23.0
107767.4281,183300.9884,27.6553312,42156.94,63.33624475786717,28.367361646515466,87.59993152836816,54.741564808519485,86.99274530955981,84.66170666234996,0.98,1.01,1.02,0.33,1.44,-3.07,24.0
107767.7068,183300.5785,27.6768192,42156.74,63.985317290080225,29.12563200212887,87.77453740856032,54.90684531887186,88.91064406971586,83.38880959856644,0.98,1.01,1.02,0.32,1.47,-3.03,25.0
107768.029,183300.1056,27.7059872,42156.54,64.4180323115556,28.93606441322552,88.4729609293289,54.24572327746239,91.71372687302082,83.70703386451233,0.98,1.01,1.03,0.32,1.48,-3.11,26.0
107768.3297,183299.665,27.7320666,42156.34,64.4180323115556,28.17779405761212,89.86980797086608,53.41932072570056,93.63162563317684,83.86614599748526,0.98,1.01,1.04,0.3,1.52,-3.14,27.0
107768.5048,183299.4087,27.7423126,42156.24,63.985317290080225,28.17779405761212,90.04441385105824,53.25404021534821,94.66434035018395,83.54792173153938,0.98,1.01,1.03,0.3,1.53,-3.18,28.0
107768.9068,183298.8208,27.75,42155.97,61.17266965049027,26.85082093528867,87.0761138877917,51.43595460147219,96.28717776262366,82.59324893370174,0.98,1.01,1.03,0.32,1.52,-3.15,29.0
107769.0577,183298.6003,27.75,42155.86,59.87452458606413,25.902982990771918,87.425325648176,49.617868987596175,98.64766854435416,81.95680040180997,0.98,1.01,1.03,0.31,1.5,-3.14,30.0
107769.3743,183298.1381,27.75,42155.66,58.792737032375676,24.576009868448462,88.12374916894458,47.46922235301544,100.27050595679387,83.07058533262055,0.98,1.01,1.04,0.32,1.52,-3.08,31.0
107769.6467,183297.741,27.75,42155.46,61.17266965049027,24.955145046255165,88.12374916894458,48.62618592548199,98.50013787049599,82.91147319964763,0.97,1.01,1.04,0.35,1.52,-2.98,32.0
107769.9654,183297.2773,27.75,42155.26,62.03809969344102,27.98822646870877,86.90150800759957,52.097076642881646,94.81187102404209,81.00212760397233,0.98,1.01,1.04,0.36,1.52,-2.9,33.0
107770.2848,183296.8136,27.7503136,42155.06,61.17266965049027,29.315199591032215,84.10781392452517,52.92347919464348,93.33656428546053,80.52479120505352,0.98,1.01,1.05,0.35,1.5,-2.89,34.0
107770.5726,183296.3966,27.7601376,42154.86,60.09088209680183,27.229956113095366,85.33005508587021,50.774832560062734,93.18903361160238,81.16123973694526,0.98,1.01,1.03,0.34,1.54,-2.99,35.0
107770.8661,183295.9717,27.7778712,42154.66,60.73995462901488,26.47168575748196,86.20308448683096,50.774832560062734,93.63162563317684,83.07058533262055,0.97,1.01,1.03,0.35,1.54,-2.98,36.0
107771.0316,183295.7324,27.7900192,42154.56,60.52359711827719,27.229956113095366,86.37769036702309,51.27067409111982,92.89397226388607,83.07058533262055,0.98,1.01,1.04,0.35,1.53,-2.98,37.0
107771.2925,183295.355,27.8163552,42154.37,60.30723960753949,27.79865887980542,84.80623744529376,51.60123511182456,92.30384956845344,82.11591253478292,0.98,1.01,1.04,0.32,1.52,-2.98,38.0
107771.614,183294.8899,27.8425443,42154.17,59.441809564588745,27.040388524192014,83.75860216414085,50.940113070415094,91.71372687302082,81.47946400289115,0.98,1.01,1.03,0.32,1.52,-3.07,39.0
107771.9338,183294.4267,27.8669125,42153.97,58.576379521637996,26.282118168578616,82.88557276318011,49.617868987596175,92.30384956845344,78.45633347640526,0.98,1.01,1.04,0.34,1.5,-2.98,40.0
107772.2507,183293.9672,27.8929625,42153.77,55.98008939278571,25.144712635158513,81.6633316018351,46.808100311605976,94.22174832860946,76.70610001370292,0.98,1.01,1.04,0.33,1.49,-3.02,41.0
107772.5471,183293.5366,27.9074264,42153.57,53.81651428540881,23.24903674612501,79.04424339895284,43.998331635615784,94.66434035018395,75.4332029499194,0.98,1.01,1.04,0.32,1.53,-3.13,42.0
107772.8104,183293.1531,27.9297875,42153.37,52.518369220982684,22.30119880160826,78.69503163856855,42.67608755279686,95.1069323717584,74.79675441802763,0.98,1.01,1.03,0.32,1.52,-3.16,43.0
107773.1021,183292.7268,27.9463544,42153.17,52.518369220982684,21.92206362380156,78.86963751876068,42.18024602173977,94.95940169790023,74.63764228505471,0.98,1.01,1.02,0.35,1.5,-3.09,44.0
107773.4071,183292.2794,27.95,42152.96,52.95108424245806,21.54292844599486,78.52042575837639,42.18024602173977,92.45138024231161,75.11497868397352,0.98,1.01,1.04,0.36,1.5,-2.89,45.0
107773.5618,183292.0519,27.95,42152.86,53.16744175319575,21.92206362380156,78.1712139979921,42.841368063149226,91.27113485144633,75.27409081694645,0.98,1.01,1.04,0.35,1.51,-2.86,46.0
107773.984,183291.4287,27.95,42152.58,53.60015677467114,24.386442279545115,77.29818459703135,45.15529520808233,89.058174743574,72.56918455640647,0.98,1.01,1.03,0.32,1.52,-3.01,47.0
107774.1271,183291.2168,27.95,42152.48,53.38379926393345,24.19687469064176,76.4251551960706,44.65945367702524,88.76311339585769,70.97806322667707,0.98,1.01,1.03,0.32,1.52,-3.06,48.0
107774.4549,183290.7302,27.95,42152.28,53.38379926393345,22.869901568318312,75.90133755549415,43.00664857350159,90.53348148215557,69.06871763100177,0.98,1.01,1.03,0.33,1.52,-3.0,49.0
107774.8051,183290.2086,27.95,42152.07,52.518369220982684,22.490766390511613,77.4727904772235,42.18024602173977,93.48409495931867,70.3416146947853,0.97,1.01,1.04,0.32,1.52,-2.99,50.0
