x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,p_ID
41668.31481,204315.4004,0.7204512,53970.75,94.67441029,49.66275917,129.2366529,84.31369694,147.7487457,127.2237346,1.96,0.12,6.41,0.41,26.9,0.68,11
41668.31481,204315.4004,0.7204512,53970.75,94.67441029,49.66275917,129.2366529,84.31369694,147.7487457,127.2237346,1.96,0.12,6.41,0.41,26.9,0.68,12
41668.44947,204314.7587,0.692525,53970.95,99.67236468,53.77191526,134.9859771,91.33792871,149.086158,137.5696373,1.99,0.19,6.38,0.45,27.16,1.34,13
41668.57399,204314.1439,0.6645152,53971.14,103.5770165,62.81205864,139.2979703,96.0752013,151.6654531,149.1570484,1.97,0.25,6.33,0.34,27.62,2.49,14
41668.70589,204313.4887,0.6504672,53971.34,108.1064127,69.38670838,145.8312933,104.4062669,154.817925,159.9167873,1.94,0.25,6.35,0.38,28.03,2.57,15
41668.70589,204313.4887,0.6504672,53971.34,108.1064127,69.38670838,145.8312933,104.4062669,154.817925,159.9167873,1.94,0.25,6.35,0.38,28.03,2.57,16
41668.84943,204312.794,0.65,53971.55,117.165205,72.26311764,153.9326138,115.1876459,159.1167502,169.7109085,1.98,0.2,6.55,0.57,28.55,2.63,17
41668.98012,204312.1909,0.65,53971.75,124.6621366,71.85220203,163.8632647,121.2317523,164.6574582,179.2291391,1.99,0.19,6.8,0.69,29.27,3.74,18
41669.12606,204311.5522,0.65,53971.94,130.2848353,70.61945521,172.2259182,122.0485234,171.2489902,188.6094242,2,0.18,6.92,0.65,29.88,4.19,19
41669.12606,204311.5522,0.65,53971.94,130.2848353,70.61945521,172.2259182,122.0485234,171.2489902,188.6094242,2,0.18,6.92,0.65,29.88,4.19,20
41669.28864,204310.8778,0.65,53972.15,134.5018593,70.4139974,178.7592411,124.0087742,178.22264,195.230802,2.01,0.13,6.95,0.62,30.56,4.05,21
41669.46967,204310.1615,0.643925,53972.36,138.5626973,73.08494886,183.4632337,126.4590876,184.1454658,196.4723103,2.02,0.16,7,0.74,31.35,4.46,22
41669.46967,204310.1615,0.643925,53972.36,138.5626973,73.08494886,183.4632337,126.4590876,184.1454658,196.4723103,2.02,0.16,7,0.74,31.35,4.46,23
41669.65117,204309.472,0.621825,53972.55,141.3740466,74.9340691,185.9458964,126.1323791,187.9666438,195.6446381,2.03,0.22,7.21,0.78,32.09,4.98,24
41669.81435,204308.8737,0.592525,53972.76,142.9359074,73.90678007,187.7752269,125.1522538,189.3995855,195.7825835,2.06,0.19,7.41,0.7,32.53,5.44,25
41670.00186,204308.2093,0.565625,53972.96,144.341582,72.87949105,189.3432244,126.1323791,189.5906444,196.3343649,2.1,0.16,7.33,0.72,32.93,5.55,26
41670.00186,204308.2093,0.565625,53972.96,144.341582,72.87949105,189.3432244,126.1323791,189.5906444,196.3343649,2.1,0.16,7.33,0.72,32.93,5.55,27
41670.15453,204307.6858,0.550725,53973.13,144.8101402,71.64674423,189.3432244,128.0926298,189.3040561,196.8861464,2.11,0.19,7.33,0.74,33.31,5.27,28
41670.3466,204307.0499,0.5553312,53973.33,145.7472567,71.64674423,192.08722,129.3994637,189.2085266,198.5414909,2.1,0.2,7.35,0.76,33.74,5.99,29
41670.52277,204306.4886,0.5553312,53973.53,146.0596288,71.03037082,193.1325517,129.7261721,189.7817033,201.8521797,2.07,0.2,7.33,0.74,34.16,6.82,30
41670.73131,204305.8502,0.5768192,53973.73,146.372001,71.64674423,193.9165505,130.7062975,192.4565279,205.300814,2.08,0.15,7.32,0.71,34.5,6.24,31
41670.73131,204305.8502,0.5768192,53973.73,146.372001,71.64674423,193.9165505,130.7062975,192.4565279,205.300814,2.08,0.15,7.32,0.71,34.5,6.24,32
41670.91631,204305.3064,0.607475,53973.93,146.8405592,72.46857544,196.5298797,130.8696517,197.3285298,207.2320492,2.08,0.14,7.4,0.75,34.96,6.2,33
41671.12674,204304.7098,0.634375,53974.15,147.1529314,70.61945521,200.319207,127.4392129,202.5826495,207.7838306,2.07,0.19,7.48,0.76,35.51,6.91,34
41671.35487,204304.085,0.6489632,53974.35,147.7776757,66.09938351,202.4098704,122.3752319,207.168063,207.7838306,2.08,0.18,7.53,0.68,36.03,7.1,35
41671.59446,204303.4493,0.643925,53974.56,146.2158149,62.60660084,202.9325362,119.9249185,210.8937115,207.2320492,2.1,0.15,7.53,0.68,36.45,6.95,36
41671.59446,204303.4493,0.643925,53974.56,146.2158149,62.60660084,202.9325362,119.9249185,210.8937115,207.2320492,2.1,0.15,7.53,0.68,36.45,6.95,37
41671.80629,204302.9022,0.6204512,53974.76,146.6843731,63.83934767,203.5858685,121.0683981,212.7087711,205.0249232,2.1,0.15,7.56,0.7,36.84,6.47,38
41672.04435,204302.3028,0.592525,53974.96,150.4328389,65.6884679,205.4151989,123.5187115,212.2311238,203.7834149,2.09,0.17,7.64,0.72,37.2,5.7,39
41672.25241,204301.7912,0.5645152,53975.14,152.1508858,64.86663669,205.4151989,124.6621911,210.3205348,203.2316334,2.1,0.2,7.64,0.76,37.36,5.35,40
41672.50386,204301.1875,0.5504672,53975.34,150.7452111,63.83934767,207.6365288,124.8255453,207.8367692,204.197251,2.13,0.21,7.83,0.75,37.33,5.8,41
41672.71463,204300.6931,0.55,53975.53,150.4328389,64.04480547,207.6365288,126.2957333,205.8306507,206.9561584,2.14,0.2,7.83,0.74,37.29,6.48,42
41672.71463,204300.6931,0.55,53975.53,150.4328389,64.04480547,207.6365288,126.2957333,205.8306507,206.9561584,2.14,0.2,7.83,0.74,37.29,6.48,43
41672.97563,204300.0954,0.55,53975.74,151.2137693,64.66117888,206.4605306,129.5628179,204.0155912,210.1289019,2.13,0.17,7.9,0.77,37.28,7,44
41673.24592,204299.4919,0.55,53975.94,152.1508858,66.30484132,208.0285281,132.503194,202.2960611,213.7154816,2.13,0.15,7.87,0.79,37.43,6.99,45
41673.52098,204298.892,0.55,53976.16,154.1813047,67.12667253,208.551194,134.9535074,202.5826495,217.8538427,2.12,0.16,7.89,0.89,37.5,7.17,46
41673.52098,204298.892,0.55,53976.16,154.1813047,67.12667253,208.551194,134.9535074,202.5826495,217.8538427,2.12,0.16,7.89,0.89,37.5,7.17,47
41673.78986,204298.3172,0.55,53976.36,154.0251187,66.92121473,208.551194,134.6267989,205.1619446,221.8542584,2.13,0.19,7.95,0.9,37.77,7.49,48
41674.09147,204297.6848,0.55,53976.57,152.9318161,68.35941936,209.988525,133.4833193,209.4607698,224.4752204,2.15,0.17,8.02,0.82,38.1,7.45,49
41674.34996,204297.1527,0.55,53976.74,153.2441883,66.51029912,214.3005182,133.1566109,215.2880662,225.5787834,2.2,0.19,8.01,0.85,38.45,7.38,50
41674.60376,204296.6378,0.55,53976.94,154.0251187,63.01751645,218.3511785,130.8696517,221.1153626,224.8890565,2.21,0.25,8.04,0.9,38.96,7.2,51
41674.60376,204296.6378,0.55,53976.94,154.0251187,63.01751645,218.3511785,130.8696517,221.1153626,224.8890565,2.21,0.25,8.04,0.9,38.96,7.2,52
41674.89751,204296.0484,0.55,53977.15,156.5240958,64.04480547,219.5271766,127.6025672,225.3186583,223.0957667,2.18,0.22,8.16,0.86,39.39,7.5,53
41675.19683,204295.4501,0.55,53977.35,158.3983287,64.45572108,219.919176,126.6224418,226.4650117,220.3368593,2.16,0.18,8.14,0.77,39.61,7.99,54
41675.50823,204294.8259,0.55,53977.56,159.6478173,65.6884679,219.5271766,129.3994637,223.7901871,217.4400065,2.16,0.14,8.09,0.76,39.65,7.6,55
41675.50823,204294.8259,0.55,53977.56,159.6478173,65.6884679,219.5271766,129.3994637,223.7901871,217.4400065,2.16,0.14,8.09,0.76,39.65,7.6,56
41675.77523,204294.2865,0.55,53977.75,161.9906085,68.97579277,219.2658437,134.4634447,219.5868914,216.0605528,2.16,0.14,8.08,0.79,39.6,7.34,57
41676.04072,204293.7455,0.55,53977.96,165.11433,73.29040666,220.0498424,141.160968,214.4283011,217.991788,2.17,0.19,8.08,0.82,39.52,7.81,58
41676.29089,204293.231,0.55,53978.14,168.2380514,76.98864714,221.356507,147.6951371,209.6518287,223.5096028,2.17,0.18,8.15,0.81,39.45,7.92,59
41676.59609,204292.5978,0.55,53978.34,169.9560983,79.45414079,223.3165039,153.0858266,207.3591219,230.9586528,2.18,0.16,8.24,0.84,39.47,7.41,60
41676.59609,204292.5978,0.55,53978.34,169.9560983,79.45414079,223.3165039,153.0858266,207.3591219,230.9586528,2.18,0.16,8.24,0.84,39.47,7.41,61
41676.87209,204292.0204,0.5431392,53978.54,171.9865172,82.74146566,226.191166,157.659745,208.7920637,237.9938667,2.19,0.17,8.33,0.95,39.7,7.04,62
41677.14555,204291.4439,0.5204512,53978.74,174.0169362,84.17967029,231.1564915,159.129933,213.6640656,244.7531898,2.19,0.22,8.44,1.02,40.32,7.26,63
41677.43202,204290.8352,0.4895686,53978.94,174.6416805,82.33055005,236.2524834,156.8429738,220.0645386,250.9607314,2.21,0.25,8.66,1.05,40.86,8.37,64
41677.43202,204290.8352,0.4895686,53978.94,174.6416805,82.33055005,236.2524834,156.8429738,220.0645386,250.9607314,2.21,0.25,8.66,1.05,40.86,8.37,65
41677.74764,204290.1592,0.4667648,53979.16,175.1102387,79.04322518,240.1724772,156.1895569,226.6560706,256.0647101,2.25,0.22,8.71,1.01,41.43,9.4,66
