,coilconfig,slope,intercept
0,HCP1QP,1.5553549492752956,-68.47899974356173
1,PRP1QP,2.0518378677984903,-32.02696862675778
2,HCP2QP,1.298379082165762,-40.25430160927468
3,PRP2QP,1.6288814612131157,-35.497413254517085
4,HCP4QP,0.9429014065292456,9.858422112018474
5,PRP4QP,1.371488502032591,-46.199465764300896
