x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,p_ID
41668.31481,204315.4004,0.7204512,53970.75,96.8873121410551,50.46627548303884,131.71425958625917,86.64917820411581,147.5754730944698,130.761296554277,1.96,0.12,6.41,0.41,26.9,0.68,11.0
41668.31481,204315.4004,0.7204512,53970.75,96.8873121410551,50.46627548303884,131.71425958625917,86.64917820411581,147.5754730944698,130.761296554277,1.96,0.12,6.41,0.41,26.9,0.68,12.0
41668.44947,204314.7587,0.692525,53970.95,101.688690887729,54.32980159565059,137.33751855877728,93.30610616515021,148.9565333943393,140.80776552912187,1.99,0.19,6.38,0.45,27.16,1.34,13.0
41668.57399,204314.1439,0.6645152,53971.14,105.43976803356801,62.82955904339644,141.55496278816588,97.79566223189433,151.62000682980184,152.05981078094808,1.97,0.25,6.33,0.34,27.62,2.49,14.0
41668.70589,204313.4887,0.6504672,53971.34,109.79101752274127,69.01120082357525,147.945029802391,105.69108841823748,154.87536325092273,162.5081385147867,1.94,0.25,6.35,0.38,28.03,2.57,15.0
41668.70589,204313.4887,0.6504672,53971.34,109.79101752274127,69.01120082357525,147.945029802391,105.69108841823748,154.87536325092273,162.5081385147867,1.94,0.25,6.35,0.38,28.03,2.57,16.0
41668.84943,204312.794,0.65,53971.55,118.49351650108775,71.71566910240347,155.86871290003015,115.90869877703446,159.3144856433603,172.0187958109732,1.98,0.2,6.55,0.57,28.55,2.63,17.0
41668.98012,204312.1909,0.65,53971.75,125.69558462109862,71.32931649114231,165.58161476165233,121.63675306908732,165.03602117139096,181.26154726783042,1.99,0.19,6.8,0.69,29.27,3.74,18.0
41669.12606,204311.5522,0.65,53971.94,131.09713571110677,70.17025865735877,173.76090053986047,122.41081445990528,171.84267550646192,190.3703458050231,2.0,0.18,6.92,0.65,29.88,4.19,19.0
41669.12606,204311.5522,0.65,53971.94,131.09713571110677,70.17025865735877,173.76090053986047,122.41081445990528,171.84267550646192,190.3703458050231,2.0,0.18,6.92,0.65,29.88,4.19,20.0
41669.28864,204310.8778,0.65,53972.15,135.14829902861294,69.97708235172819,180.1509675540856,124.26856179786836,179.04391849863845,196.80008594892382,2.01,0.13,6.95,0.62,30.56,4.05,21.0
41669.46967,204310.1615,0.643925,53972.36,139.0494192602855,72.48837432492581,184.7518158043277,126.59074597032222,185.16004268377466,198.00566222590518,2.02,0.16,7.0,0.74,31.35,4.46,22.0
41669.46967,204310.1615,0.643925,53972.36,139.0494192602855,72.48837432492581,184.7518158043277,126.59074597032222,185.16004268377466,198.00566222590518,2.02,0.16,7.0,0.74,31.35,4.46,23.0
41669.65117,204309.472,0.621825,53972.55,141.7501948052896,74.22696107560111,187.18004126973324,126.28112141399504,189.1059292548303,197.2019447079176,2.03,0.22,7.21,0.78,32.09,4.98,24.0
41669.81435,204308.8737,0.592525,53972.76,143.2506256636252,73.26107954744818,188.96926003371627,125.3522477450135,190.58563671897616,197.3358976275822,2.06,0.19,7.41,0.7,32.53,5.44,25.0
41670.00186,204308.2093,0.565625,53972.96,144.6010134361272,72.29519801929524,190.50287611713028,126.28112141399504,190.78293104752896,197.8717093062406,2.1,0.16,7.33,0.72,32.93,5.55,26.0
41670.00186,204308.2093,0.565625,53972.96,144.6010134361272,72.29519801929524,190.50287611713028,126.28112141399504,190.78293104752896,197.8717093062406,2.1,0.16,7.33,0.72,32.93,5.55,27.0
