,coilconfig,slope,intercept
0,HCP1QP,1.5618607463189993,-69.94571236962446
1,PRP1QP,2.0545780425980964,-32.31490472753714
2,HCP2QP,1.3066645978744031,-42.72040819649186
3,PRP2QP,1.633542272705417,-36.40507701632336
4,HCP4QP,0.9552944901680457,6.365161185369345
5,PRP4QP,1.379453699838,-48.656612155867634
