x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,p_ID
41668.31481,204315.4004,0.7204512,53970.75,98.69230051,51.01871136,135.3631195,87.82292489,153.2562816,134.1537748,1.96,0.12,6.41,0.41,26.9,0.68,11
41668.31481,204315.4004,0.7204512,53970.75,98.69230051,51.01871136,135.3631195,87.82292489,153.2562816,134.1537748,1.96,0.12,6.41,0.41,26.9,0.68,12
41668.44947,204314.7587,0.692525,53970.95,103.5621629,55.0423054,140.9307095,94.68463706,154.5292355,144.1557521,1.99,0.19,6.38,0.45,27.16,1.34,13
41668.57399,204314.1439,0.6645152,53971.14,107.3667429,63.89421229,145.106402,99.31230341,156.9842179,155.3579667,1.97,0.25,6.33,0.34,27.62,2.49,14
41668.70589,204313.4887,0.6504672,53971.34,111.7800557,70.33196276,151.4332089,107.4506132,159.984752,165.7600231,1.94,0.25,6.35,0.38,28.03,2.57,15
41668.70589,204313.4887,0.6504672,53971.34,111.7800557,70.33196276,151.4332089,107.4506132,159.984752,165.7600231,1.94,0.25,6.35,0.38,28.03,2.57,16
41668.84943,204312.794,0.65,53971.55,120.6066813,73.14847859,159.2784493,117.9825435,164.0763893,175.2285616,1.98,0.2,6.55,0.57,28.55,2.63,17
41668.98012,204312.1909,0.65,53971.75,127.9114749,72.74611919,168.8951957,123.8868075,169.3500553,184.4303807,1.99,0.19,6.8,0.69,29.27,3.74,18
41669.12606,204311.5522,0.65,53971.94,133.3900701,71.53904097,176.9935084,124.684681,175.6238992,193.4988401,2,0.18,6.92,0.65,29.88,4.19,19
41669.12606,204311.5522,0.65,53971.94,133.3900701,71.53904097,176.9935084,124.684681,175.6238992,193.4988401,2,0.18,6.92,0.65,29.88,4.19,20
41669.28864,204310.8778,0.65,53972.15,137.4990165,71.33786127,183.3203152,126.5995774,182.2614443,199.9001056,2.01,0.13,6.95,0.62,30.56,4.05,21
41669.46967,204310.1615,0.643925,53972.36,141.4557797,73.9531974,187.8756161,128.9931979,187.8988113,201.1003428,2.02,0.16,7,0.74,31.35,4.46,22
41669.46967,204310.1615,0.643925,53972.36,141.4557797,73.9531974,187.8756161,128.9931979,187.8988113,201.1003428,2.02,0.16,7,0.74,31.35,4.46,23
41669.65117,204309.472,0.621825,53972.55,144.1950773,75.76381472,190.2798027,128.6740485,191.5358223,200.3001847,2.03,0.22,7.21,0.78,32.09,4.98,24
41669.81435,204308.8737,0.592525,53972.76,145.7169093,74.75791621,192.0513086,127.7166003,192.8997014,200.4335444,2.06,0.19,7.41,0.7,32.53,5.44,25
41670.00186,204308.2093,0.565625,53972.96,147.0865581,73.7520177,193.5697423,128.6740485,193.081552,200.9669831,2.1,0.16,7.33,0.72,32.93,5.55,26
41670.00186,204308.2093,0.565625,53972.96,147.0865581,73.7520177,193.5697423,128.6740485,193.081552,200.9669831,2.1,0.16,7.33,0.72,32.93,5.55,27
41670.15453,204307.6858,0.550725,53973.13,147.5431077,72.54493948,193.5697423,130.5889449,192.8087762,201.5004219,2.11,0.19,7.33,0.74,33.31,5.27,28
41670.3466,204307.0499,0.5553312,53973.33,148.4562069,72.54493948,196.2270011,131.8655425,192.7178509,203.1007383,2.1,0.2,7.35,0.76,33.74,5.99,29
41670.52277,204306.4886,0.5553312,53973.53,148.7605733,71.94140038,197.2392902,132.1846919,193.2634025,206.301371,2.07,0.2,7.33,0.74,34.16,6.82,30
41670.73131,204305.8502,0.5768192,53973.73,149.0649397,72.54493948,197.998507,133.1421402,195.8093102,209.6353635,2.08,0.15,7.32,0.71,34.5,6.24,31
41670.73131,204305.8502,0.5768192,53973.73,149.0649397,72.54493948,197.998507,133.1421402,195.8093102,209.6353635,2.08,0.15,7.32,0.71,34.5,6.24,32
41670.91631,204305.3064,0.607475,53973.93,149.5214893,73.34965829,200.5292298,133.3017149,200.4464992,211.5023992,2.08,0.14,7.4,0.75,34.96,6.2,33
41671.12674,204304.7098,0.634375,53974.15,149.8258557,71.53904097,204.1987777,129.9506461,205.4473893,212.035838,2.07,0.19,7.48,0.76,35.51,6.91,34
41671.35487,204304.085,0.6489632,53974.35,150.4345885,67.11308753,206.2233559,125.0038304,209.8118025,212.035838,2.08,0.18,7.53,0.68,36.03,7.1,35
41671.59446,204303.4493,0.643925,53974.56,148.9127565,63.69303259,206.7295004,122.6102098,213.3578882,211.5023992,2.1,0.15,7.53,0.68,36.45,6.95,36
41671.59446,204303.4493,0.643925,53974.56,148.9127565,63.69303259,206.7295004,122.6102098,213.3578882,211.5023992,2.1,0.15,7.53,0.68,36.45,6.95,37
41671.80629,204302.9022,0.6204512,53974.76,149.3693061,64.9001108,207.3621811,123.7272328,215.0854685,209.3686441,2.1,0.15,7.56,0.7,36.84,6.47,38
41672.04435,204302.3028,0.592525,53974.96,153.0217029,66.71072812,209.133687,126.1208533,214.6308421,208.1684068,2.09,0.17,7.64,0.72,37.2,5.7,39
41672.25241,204301.7912,0.5645152,53975.14,154.6957181,65.90600931,209.133687,127.2378762,212.8123366,207.634968,2.1,0.2,7.64,0.76,37.36,5.35,40
