x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,p_ID
41681.54837,204281.9186,0.45,53981.96,287.6469138,163.6619918,422.4573608,281.4296804,542.9444083,401.8862771,2.36,0.24,9.59,1.56,46.45,13.56,84
41681.80318,204281.3745,0.45,53982.14,290.7163669,161.9557261,422.4573608,281.2334292,550.454977,405.7278257,2.36,0.29,9.59,1.59,46.84,13.6,85
41682.08997,204280.7607,0.45,53982.34,290.5244358,159.9652448,430.459543,278.2902665,561.7712063,410.4513634,2.39,0.26,9.93,1.5,47.14,13.48,86
41682.08997,204280.7607,0.45,53982.34,290.5244358,159.9652448,430.459543,278.2902665,561.7712063,410.4513634,2.39,0.26,9.93,1.5,47.14,13.48,87
41682.32344,204280.2589,0.4453694,53982.53,291.4842115,157.9749383,435.8173459,277.3094646,578.4844382,414.8337936,2.41,0.22,9.9,1.46,47.37,13.76,88
41682.6051,204279.6501,0.4245174,53982.74,292.6363388,153.7105842,441.8151527,277.3094646,589.720127,416.4135418,2.4,0.22,9.83,1.43,47.44,13.86,89
41682.88919,204279.032,0.3940128,53982.94,294.9418896,153.7105842,443.0589544,278.2902665,590.5972138,414.132036,2.39,0.21,9.85,1.43,47.48,13.51,90
41682.88919,204279.032,0.3940128,53982.94,294.9418896,153.7105842,443.0589544,278.2902665,590.5972138,414.132036,2.39,0.21,9.85,1.43,47.48,13.51,91
41683.20143,204278.3488,0.3667648,53983.15,298.2110387,160.8182868,438.2964054,279.0749988,581.4794669,407.6510429,2.39,0.21,9.85,1.4,47.27,13.12,92
41683.47068,204277.7578,0.3510368,53983.35,299.7506571,165.9372124,431.6943222,278.486442,560.1357484,398.9222599,2.39,0.24,9.82,1.41,46.95,12.6,93
41683.69099,204277.2739,0.35,53983.53,298.7883061,167.6437774,431.6943222,276.9171792,531.3473705,389.5327857,2.39,0.26,9.82,1.43,46.5,12.33,94
41683.96418,204276.6737,0.35,53983.73,295.1340967,165.9372124,424.3003487,272.2113286,505.4379212,381.3920462,2.38,0.26,9.78,1.42,45.96,12.15,95
41683.96418,204276.6737,0.35,53983.73,295.1340967,165.9372124,424.3003487,272.2113286,505.4379212,381.3920462,2.38,0.26,9.78,1.42,45.96,12.15,96
41684.26677,204276.0093,0.35,53983.94,287.4551754,161.6713609,399.3024023,264.3747008,487.8256439,374.4867661,2.37,0.25,9.57,1.34,45.43,11.97,97
41684.55239,204275.3832,0.35,53984.15,277.6925553,155.7005162,387.2558502,254.9813947,478.598003,366.39994,2.35,0.25,9.45,1.27,44.93,12.14,98
41684.55239,204275.3832,0.35,53984.15,277.6925553,155.7005162,387.2558502,254.9813947,478.598003,366.39994,2.35,0.25,9.45,1.27,44.93,12.14,99
41684.7968,204274.8488,0.35,53984.35,267.5806344,145.7526049,375.3053134,242.6702937,477.2468153,357.9997332,2.32,0.25,9.27,1.21,44.64,12.25,100
41685.06687,204274.2605,0.35,53984.55,255.4160684,135.2409993,365.025447,229.2096277,483.0169956,352.7014345,2.3,0.21,9.14,1.11,44.48,11.88,101
41685.34879,204273.6497,0.35,53984.76,244.8138808,129.8450505,358.3426264,221.4173068,495.1373549,346.2237008,2.28,0.17,9.09,1.09,44.49,11.04,102
41685.63115,204273.0413,0.35,53984.96,240.2821513,127.8573951,354.0346771,214.605623,506.8778308,334.8476635,2.26,0.19,9.06,1.12,44.51,10.13,103
41685.63115,204273.0413,0.35,53984.96,240.2821513,127.8573951,354.0346771,214.605623,506.8778308,334.8476635,2.26,0.19,9.06,1.12,44.51,10.13,104
41685.88641,204272.493,0.35,53985.14,236.51128,123.8826109,347.7912786,204.6910437,514.1487069,322.3496646,2.25,0.22,9.13,1.01,44.45,9.5,105
41686.15911,204271.9073,0.35,53985.34,229.736549,120.1923687,340.605824,196.5359031,517.0913766,311.0936699,2.27,0.2,9.08,0.89,44.24,8.74,106
41686.40347,204271.3808,0.35,53985.54,226.1676892,119.0570314,335.7710642,192.2676966,514.5156198,301.2283151,2.28,0.18,8.92,0.86,43.93,8.06,107
41686.67177,204270.7996,0.35,53985.74,223.9160677,114.800028,332.4927507,189.5528298,502.9295054,292.569377,2.26,0.21,8.82,0.84,43.53,7.51,108
41686.67177,204270.7996,0.35,53985.74,223.9160677,114.800028,332.4927507,189.5528298,502.9295054,292.569377,2.26,0.21,8.82,0.84,43.53,7.51,109
41686.95446,204270.1836,0.35,53985.94,219.9802106,111.1112781,327.1096023,186.4513291,485.0714046,286.7600997,2.24,0.21,8.85,0.79,43.12,7.36,110
