,coilconfig,slope,intercept
0,HCP1QP,1.5299186547885062,-65.9288609914307
1,PRP1QP,2.0345852557340365,-32.4733532523511
2,HCP2QP,1.2748164793537657,-36.20582597398163
3,PRP2QP,1.609635206539539,-34.875447068066194
4,HCP4QP,0.9118435778293854,16.820002256094227
5,PRP4QP,1.348202430242376,-42.40465414895354
